;update/loss;Steps;Wall_Time
0;6.256402969360352;1;1651295608.1334548
1;4.571681976318359;3;1651295609.9756916
2;4.308311939239502;4;1651295610.8894706
3;3.974586248397827;6;1651295612.7271168
4;3.910472869873047;8;1651295614.5661402
5;3.903529644012451;9;1651295615.5043232
6;3.8943140506744385;11;1651295617.3563807
7;3.845132827758789;14;1651295620.1231139
8;3.7854819297790527;16;1651295621.9352074
9;3.7549123764038086;17;1651295622.850744
10;3.7473185062408447;18;1651295623.7581832
11;3.7474365234375;20;1651295625.5719392
12;3.75374698638916;22;1651295627.409739
13;3.7629024982452393;23;1651295628.3267603
14;3.7634575366973877;24;1651295629.2627037
15;3.763552188873291;25;1651295630.1758397
16;3.7592267990112305;27;1651295631.9998817
17;3.7493207454681396;29;1651295633.815449
18;3.7386415004730225;30;1651295634.748301
19;3.7238426208496094;31;1651295635.6778808
20;3.7259681224823;33;1651295637.5161107
21;3.760488271713257;37;1651295641.2112975
22;3.76289439201355;38;1651295642.1426475
23;3.763099193572998;39;1651295643.073819
24;3.753087043762207;40;1651295644.002863
25;3.7468345165252686;41;1651295644.9095078
26;3.743993043899536;43;1651295646.7410326
27;3.74408221244812;44;1651295647.655354
28;3.747628688812256;45;1651295648.557808
29;3.7560882568359375;46;1651295649.4821978
30;3.7595956325531006;47;1651295650.4103875
31;3.7622427940368652;48;1651295651.3323846
32;3.7733421325683594;50;1651295653.1572711
33;3.77765154838562;51;1651295654.0639236
34;3.789299964904785;52;1651295654.967555
35;3.806980848312378;53;1651295655.8736098
36;3.8217127323150635;54;1651295656.7761874
37;3.8412468433380127;55;1651295657.7025301
38;3.860964059829712;56;1651295658.6089423
39;3.8877108097076416;57;1651295659.5269008
40;3.979316234588623;61;1651295663.2096996
41;3.9962258338928223;62;1651295664.1312532
42;4.014250755310059;63;1651295665.0460553
43;4.031615257263184;64;1651295665.9641485
44;4.066367149353027;66;1651295667.7904718
45;4.085654258728027;67;1651295668.7183082
46;4.10429573059082;68;1651295669.6486008
47;4.118338108062744;69;1651295670.573195
48;4.129682540893555;70;1651295671.500226
49;4.1518354415893555;72;1651295673.3268244
50;4.166207790374756;73;1651295674.2328866
