;update/loss;Steps;Wall_Time
0;0.22087685763835907;999;1649276184.446321
1;0.05678268149495125;1999;1649277483.4717636
2;0.055040743201971054;2999;1649278784.5007014
3;0.039627935737371445;3999;1649280084.2072504
4;0.03722253069281578;4999;1649281382.9204385
5;0.0249393992125988;5999;1649282678.018834
6;0.02901366911828518;6999;1649283972.9554298
7;0.023898592218756676;7999;1649285267.257095
8;0.02433648519217968;8999;1649286561.3159533
9;0.024211980402469635;9999;1649287856.042621
10;0.022818777710199356;10999;1649289153.198108
11;0.021245457231998444;11999;1649290449.1585987
12;0.0194570142775774;12999;1649291741.2555296
13;0.021158184856176376;13999;1649293034.6332986
14;0.02202441357076168;14999;1649294334.6344457
15;0.020366057753562927;15999;1649295634.2852235
16;0.01847328431904316;16999;1649296933.804374
17;0.018784936517477036;17999;1649298232.1614745
18;0.018825814127922058;18999;1649299529.634266
19;0.01903431862592697;19999;1649300825.1110804
20;0.019244370982050896;20999;1649302126.0677063
21;0.01831243745982647;21999;1649303422.8396692
22;0.017670704051852226;22999;1649304722.5136433
23;0.019469909369945526;23999;1649306023.0907898
24;0.016144046559929848;24999;1649307328.0283773
25;0.018814893439412117;25999;1649308631.181529
26;0.01727023534476757;26999;1649309934.5199995
27;0.015131360851228237;27999;1649311234.8084922
28;0.017736149951815605;28999;1649312535.8331468
29;0.018486304208636284;29999;1649313840.4240105
