;update/loss;Steps;Wall_Time
0;0.1052960678935051;999;1649236791.6906521
1;0.03885898366570473;1999;1649238093.0174642
2;0.04497310146689415;2999;1649239396.662304
3;0.025502776727080345;3999;1649240688.5177956
4;0.03293274715542793;4999;1649241982.7633843
5;0.023455698043107986;5999;1649243281.262503
6;0.02853095531463623;6999;1649244575.237292
7;0.01910567656159401;7999;1649245872.0573792
8;0.019267499446868896;8999;1649247172.8438876
9;0.018190160393714905;9999;1649248473.9016545
10;0.0172145776450634;10999;1649249770.477208
11;0.015962479636073112;11999;1649251066.3777332
12;0.015199107117950916;12999;1649252370.6915936
13;0.015368255786597729;13999;1649253675.6132898
14;0.014839060604572296;14999;1649254973.3860939
15;0.0156480073928833;15999;1649256306.1481586
16;0.015125051140785217;16999;1649257603.368097
17;0.015571365132927895;17999;1649258903.388973
18;0.015880772843956947;18999;1649260206.8070116
19;0.014002899639308453;19999;1649261506.5804508
20;0.014217306859791279;20999;1649262805.0105176
21;0.016513586044311523;21999;1649264101.027658
22;0.014685537666082382;22999;1649265400.2708616
23;0.01475070882588625;23999;1649266697.558936
24;0.013567859306931496;24999;1649267995.4522908
25;0.015186087228357792;25999;1649269289.6169617
26;0.013361012563109398;26999;1649270584.2535
27;0.013860613107681274;27999;1649271878.7505574
28;0.013054759241640568;28999;1649273171.2528777
29;0.013179599307477474;29999;1649274463.0252213
