;update/loss;Steps;Wall_Time
0;0.15776650607585907;999;1649106512.854058
1;0.07056261599063873;1999;1649107850.1038873
2;0.0910322293639183;2999;1649109189.3273973
3;0.05449827015399933;3999;1649110533.4106495
4;0.0482238233089447;4999;1649111867.7109463
5;0.05579729005694389;5999;1649113205.4108224
6;0.051677580922842026;6999;1649114548.1487381
7;0.04461150988936424;7999;1649115904.5466652
8;0.04332549870014191;8999;1649117256.7945135
9;0.0424148254096508;9999;1649118609.5831609
10;0.04370756819844246;10999;1649119959.0488818
11;0.033587533980607986;11999;1649121310.8198195
12;0.03677726536989212;12999;1649122659.3207097
13;0.033087730407714844;13999;1649124006.7993662
14;0.03321242332458496;14999;1649125355.4162893
15;0.03612244501709938;15999;1649126704.1442518
16;0.03334437310695648;16999;1649128057.930268
17;0.03423357009887695;17999;1649129414.3968022
18;0.04028725251555443;18999;1649130774.680322
19;0.0326998271048069;19999;1649132134.6374671
20;0.03553866222500801;20999;1649133491.2928379
21;0.03827608376741409;21999;1649134839.6292548
22;0.03338317200541496;22999;1649136190.7614088
23;0.036439262330532074;23999;1649137540.6180649
24;0.03040771745145321;24999;1649138889.6128345
25;0.03388386592268944;25999;1649140240.4967086
26;0.03301224112510681;26999;1649141594.1947947
27;0.03446007892489433;27999;1649142940.4639304
28;0.03192351385951042;28999;1649144295.1900723
29;0.036212388426065445;29999;1649145644.6552067
