;train/reward;Steps;Wall_Time
0;2.0663866996765137;2895;1649755859.9225776
1;2.175234317779541;5872;1649755861.9530776
2;2.282402276992798;9021;1649755863.8223586
3;2.2455077171325684;12166;1649755865.7770965
4;2.284121036529541;15306;1649755867.7358158
5;2.357558488845825;18517;1649755869.697318
6;2.3421289920806885;21745;1649755871.6689873
7;2.436464786529541;25044;1649755873.6433198
8;2.489863395690918;28371;1649755875.6145997
9;2.4810547828674316;31738;1649755877.621106
10;2.532480478286743;35086;1649755879.6626985
11;2.5591211318969727;38479;1649755881.723299
12;2.614433526992798;41841;1649755883.766444
13;2.769101619720459;45317;1649755885.83926
14;2.8467578887939453;48827;1649755887.9620044
15;2.9797656536102295;52395;1649755890.0926592
16;3.1079297065734863;56071;1649755892.274543
17;3.331894636154175;59861;1649755894.5249739
18;3.391054630279541;63681;1649755896.9501848
19;3.5512890815734863;67580;1649755899.2477577
20;3.723945379257202;71554;1649755901.5954478
21;3.858261823654175;75603;1649755904.0085456
22;4.022324085235596;79787;1649755906.4663157
23;4.241445541381836;84083;1649755909.0386884
24;4.306933403015137;88425;1649755911.6519332
25;4.401113510131836;92817;1649755914.2761033
26;4.642890453338623;97284;1649755916.9550357
27;4.571953296661377;101682;1649755919.7159815
28;4.728652477264404;106112;1649755922.379651
29;4.659843921661377;110532;1649755925.0091438
30;4.88232421875;115012;1649755927.6604967
31;4.833300590515137;119420;1649755930.2445598
32;4.881035327911377;123851;1649755932.8181944
33;5.037968635559082;128349;1649755935.4582455
34;4.915136814117432;132721;1649755938.0849948
35;5.082070350646973;137187;1649755940.6866732
36;5.062519550323486;141584;1649755943.2753422
37;5.245156288146973;146110;1649755945.9301357
38;5.324785232543945;150621;1649755948.6140172
39;5.144863128662109;155043;1649755951.220972
40;5.26589822769165;159483;1649755953.8024895
41;5.3837890625;163952;1649755956.4676554
42;5.363242149353027;168462;1649755959.1729367
43;5.315292835235596;172937;1649755961.8410194
44;5.265585899353027;177429;1649755964.4633207
45;5.415546894073486;182029;1649755967.1426373
46;5.273672103881836;186558;1649755969.8252785
47;5.399921894073486;191169;1649755972.4984236
48;5.409550666809082;195841;1649755975.226717
49;5.454687595367432;200519;1649755977.9776592
50;5.249863147735596;205125;1649755980.698316
51;5.390254020690918;209806;1649755983.4034035
52;5.239765644073486;214419;1649755986.1428685
53;5.180507659912109;218999;1649755988.855208
54;5.393652439117432;223745;1649755991.644663
55;5.420000076293945;228446;1649755994.476044
56;5.349199295043945;233115;1649755997.2421973
57;5.384609222412109;237839;1649756000.0107899
58;5.359199047088623;242530;1649756002.783464
59;5.435410022735596;247254;1649756005.573917
60;5.341015815734863;251901;1649756008.3776822
61;5.595156192779541;256659;1649756011.1515517
62;5.475214958190918;261359;1649756013.9327445
63;5.52609395980835;266081;1649756016.7292862
64;5.654101371765137;270949;1649756019.594196
65;5.58816385269165;275734;1649756022.6125262
66;5.610722541809082;280507;1649756025.440463
67;5.655195236206055;285315;1649756028.2542512
68;5.595527172088623;290107;1649756031.0691056
69;5.596289157867432;294889;1649756033.9194012
70;5.821972846984863;299765;1649756036.7600565
71;5.825507640838623;304714;1649756039.697712
72;5.665156364440918;309516;1649756042.53784
73;5.725488185882568;314432;1649756045.4187582
74;5.715273380279541;319331;1649756048.3701246
75;5.760507583618164;324207;1649756051.2575324
76;5.720820426940918;329076;1649756054.1107917
77;5.77859354019165;333994;1649756057.0361643
78;5.960741996765137;339053;1649756060.0273943
79;5.764472484588623;343946;1649756062.9680765
80;5.80029296875;348833;1649756065.8988116
81;5.926328182220459;353808;1649756068.791531
82;5.983749866485596;358801;1649756071.7399755
83;5.848730564117432;363754;1649756074.674521
84;6.0302734375;368785;1649756077.683142
85;5.984628677368164;373822;1649756080.681939
86;5.864687442779541;378741;1649756083.621478
87;5.826425552368164;383749;1649756086.5254903
88;5.828535079956055;388708;1649756089.4491627
89;5.859004020690918;393711;1649756092.3964453
90;5.860234260559082;398727;1649756095.3235743
91;5.879043102264404;403779;1649756098.311017
92;5.939980506896973;408904;1649756101.3523285
93;5.912207126617432;414031;1649756104.3843343
94;6.013203144073486;419217;1649756107.4089284
95;5.869550704956055;424358;1649756110.4963212
96;6.038906097412109;429652;1649756113.5789554
97;6.075234413146973;434929;1649756116.6595645
98;5.93722677230835;440196;1649756119.774389
99;6.000683784484863;445519;1649756122.9583158
100;5.946933746337891;450843;1649756126.181409
101;5.949531078338623;456136;1649756129.3520079
102;6.079960823059082;461568;1649756132.5233972
103;6.051347732543945;466985;1649756135.7144327
104;5.984804630279541;472383;1649756138.9058962
105;6.094316482543945;477853;1649756142.0725226
106;5.9453125;483251;1649756145.2521348
107;6.00634765625;488650;1649756148.411793
108;5.916347503662109;494035;1649756151.61429
109;5.944238185882568;499400;1649756154.7835205
110;5.979043006896973;504805;1649756157.9042938
111;5.974238395690918;510226;1649756161.090696
112;6.037207126617432;515677;1649756164.252872
113;6.123476505279541;521139;1649756167.4708402
114;6.147890567779541;526643;1649756170.7120645
115;6.172500133514404;532194;1649756173.9799027
116;6.220956802368164;537675;1649756177.1831172
117;6.07275390625;543077;1649756180.367199
118;6.007363319396973;548491;1649756183.5690358
119;6.030879020690918;553928;1649756186.763835
120;6.015156269073486;559328;1649756189.9421718
121;5.970781326293945;564687;1649756193.0858846
122;6.136425971984863;570166;1649756196.2981768
123;6.113906383514404;575600;1649756199.445369
124;6.142480373382568;581079;1649756202.6473658
125;6.040566444396973;586525;1649756205.8287065
126;6.007011890411377;591958;1649756209.0051472
127;6.033379077911377;597422;1649756212.3326712
128;6.088847637176514;602934;1649756215.651925
129;6.174375057220459;608451;1649756218.934299
130;6.076718807220459;613974;1649756222.2497065
131;6.067050933837891;619471;1649756225.5791333
132;6.032285213470459;624997;1649756228.8853147
133;6.134394645690918;630541;1649756232.1407325
134;6.053066253662109;636042;1649756235.372944
135;6.02365255355835;641617;1649756238.6244836
136;5.944980621337891;647132;1649756241.8847651
137;5.966171741485596;652686;1649756245.1364453
138;5.975976467132568;658272;1649756248.4221363
139;5.857871055603027;663863;1649756251.809341
140;6.055742263793945;669559;1649756255.1125147
141;6.106738090515137;675276;1649756258.4881196
142;6.178534984588623;680991;1649756261.8777778
143;5.998554706573486;686645;1649756265.22864
144;6.233496189117432;692467;1649756268.5796933
145;6.106015682220459;698129;1649756271.8807662
146;6.07687520980835;703748;1649756275.1677485
147;6.130507946014404;709436;1649756278.5224462
148;6.172461032867432;715072;1649756281.8530478
149;6.136542797088623;720695;1649756285.139484
150;6.070839881896973;726262;1649756288.426431
151;6.101484298706055;731854;1649756291.727363
152;6.068066596984863;737440;1649756295.0337005
153;6.097128868103027;743061;1649756298.342371
154;6.131406307220459;748678;1649756301.670702
155;6.071816444396973;754346;1649756305.0038126
156;6.135117053985596;760035;1649756308.3190672
157;6.080449104309082;765731;1649756311.6811533
158;6.115918159484863;771431;1649756315.048354
159;6.199023246765137;777180;1649756318.4360626
160;6.18771505355835;782959;1649756321.8230863
161;6.097597599029541;788708;1649756325.2177691
162;6.193047046661377;794479;1649756328.5775638
163;6.273261547088623;800323;1649756331.958101
164;6.443867206573486;806274;1649756335.4300046
165;6.419609546661377;812127;1649756338.8567808
166;6.405332088470459;817978;1649756342.2496872
167;6.189589977264404;823701;1649756345.625402
168;6.454472541809082;829568;1649756349.0206048
169;6.518613338470459;835414;1649756352.486707
170;6.46121072769165;841161;1649756355.838993
171;6.509746074676514;846975;1649756359.2727036
172;6.347480297088623;852559;1649756362.6206172
173;6.481191635131836;858263;1649756365.9310308
174;6.545976638793945;864002;1649756369.2846718
175;6.326581954956055;869601;1649756372.5769465
176;6.57248067855835;875253;1649756375.892725
177;6.394707202911377;880846;1649756379.153572
178;6.525702953338623;886508;1649756382.4516447
179;6.336093902587891;892019;1649756385.7448506
180;6.415859222412109;897577;1649756388.9646676
181;6.379590034484863;903163;1649756392.2766612
182;6.304765701293945;908652;1649756395.5527964
183;6.377949237823486;914228;1649756398.854646
184;6.325351715087891;919744;1649756402.1492882
185;6.376777172088623;925275;1649756405.4264581
186;6.474628925323486;930898;1649756408.7409997
187;6.383652210235596;936489;1649756412.0142999
188;6.250195503234863;941976;1649756415.2343037
189;6.292949199676514;947542;1649756418.4996998
190;6.227031230926514;953073;1649756421.7451985
191;6.173027515411377;958532;1649756424.932925
192;6.248456954956055;964021;1649756428.1407173
193;6.122793197631836;969394;1649756431.3279486
194;6.25656270980835;974824;1649756434.4763167
195;6.416757583618164;980348;1649756437.703261
196;6.248300552368164;985815;1649756440.9487689
197;6.445781230926514;991389;1649756444.1676698
198;6.434960842132568;996922;1649756447.4432852
199;6.361015796661377;1002464;1649756450.687226
200;6.543105602264404;1008086;1649756454.002179
201;6.509120941162109;1013629;1649756457.249255
202;6.33859395980835;1019147;1649756460.4701178
203;6.551660060882568;1024758;1649756463.7287688
204;6.558886528015137;1030340;1649756467.024582
205;6.313867092132568;1035800;1649756470.2681625
206;6.57003927230835;1041397;1649756473.5206666
207;6.45236349105835;1046921;1649756476.748566
208;6.450390815734863;1052455;1649756479.9972947
209;6.499687671661377;1058028;1649756483.2724702
210;6.548007965087891;1063620;1649756486.5349488
211;6.4609375;1069133;1649756489.7673948
212;6.52511739730835;1074721;1649756493.0446856
213;6.41970682144165;1080258;1649756496.3252785
214;6.682480335235596;1085901;1649756499.6440663
215;6.51345682144165;1091521;1649756502.9717197
216;6.635293006896973;1097233;1649756506.3383596
217;6.551425933837891;1102806;1649756509.6755044
218;6.57742166519165;1108488;1649756512.966518
219;6.684648513793945;1114219;1649756516.301228
220;6.613593578338623;1119863;1649756519.6630287
221;6.678613185882568;1125528;1649756523.012406
222;6.629238128662109;1131186;1649756526.3786416
223;6.722832202911377;1136930;1649756529.77968
224;6.635136604309082;1142618;1649756533.0994217
225;6.721328258514404;1148293;1649756536.4190638
226;6.593124866485596;1153938;1649756539.7713604
227;6.641230583190918;1159589;1649756543.1168613
228;6.555956840515137;1165200;1649756546.428037
229;6.710898399353027;1170926;1649756549.774894
230;6.526464939117432;1176496;1649756553.0673559
231;6.709296703338623;1182138;1649756556.3484268
232;6.750996112823486;1187864;1649756559.6547604
233;6.534140586853027;1193461;1649756562.9710996
234;6.54443359375;1199072;1649756566.250047
235;6.596503734588623;1204688;1649756569.5084505
236;6.696171760559082;1210393;1649756572.8310099
237;6.68603515625;1216087;1649756576.181619
238;6.613144397735596;1221724;1649756579.443593
239;6.647519588470459;1227393;1649756582.7220457
240;6.732812404632568;1233094;1649756586.0270789
241;6.772910118103027;1238883;1649756589.3929632
242;6.825156211853027;1244663;1649756592.7491653
243;6.770117282867432;1250438;1649756596.0803227
244;6.84375;1256249;1649756599.4524298
245;6.625683784484863;1261863;1649756602.7247725
246;6.827538967132568;1267689;1649756606.070122
247;6.722832202911377;1273436;1649756609.4032192
248;6.78146505355835;1279187;1649756612.7700605
249;6.852715015411377;1285043;1649756616.1707263
250;6.789199352264404;1290813;1649756619.5219154
251;6.727695465087891;1296595;1649756622.896464
252;6.763105392456055;1302386;1649756626.3320587
253;6.880000114440918;1308238;1649756629.8046105
254;6.771621227264404;1314035;1649756633.167462
255;6.848456859588623;1319934;1649756636.6204517
256;6.828984260559082;1325815;1649756640.063782
257;6.93527364730835;1331749;1649756643.4783792
258;6.714023590087891;1337553;1649756646.8986557
259;6.805293083190918;1343429;1649756650.2825284
260;6.766777515411377;1349273;1649756653.7045028
261;6.81716775894165;1355191;1649756657.146386
262;6.848945140838623;1361169;1649756660.5836587
263;6.894629001617432;1367152;1649756664.1137598
264;6.815957069396973;1373037;1649756667.7568142
265;6.76242208480835;1378896;1649756671.2223077
266;6.735097885131836;1384772;1649756674.7311764
267;6.944238185882568;1390751;1649756678.2355962
268;6.843027114868164;1396709;1649756681.6979206
269;6.738261699676514;1402594;1649756685.1823418
270;6.96750020980835;1408664;1649756688.733487
271;6.765742301940918;1414529;1649756692.230333
272;6.90310525894165;1420469;1649756695.653866
273;6.834492206573486;1426452;1649756699.1382864
274;6.896230697631836;1432472;1649756702.6594777
275;6.986620903015137;1438556;1649756706.1998072
276;6.93359375;1444600;1649756709.735925
277;6.691504001617432;1450414;1649756713.2027957
278;6.775253772735596;1456278;1649756716.5920024
279;6.900996208190918;1462241;1649756720.0450304
280;6.891464710235596;1468226;1649756723.5094733
281;6.981738090515137;1474216;1649756727.0210488
282;6.927773475646973;1480177;1649756730.5286024
283;6.909550666809082;1486114;1649756733.978548
284;6.872597694396973;1492052;1649756737.4607806
285;6.973867416381836;1498038;1649756740.9548006
286;6.861875057220459;1503991;1649756744.4045408
287;6.900351524353027;1509908;1649756747.8813188
288;6.778867244720459;1515794;1649756751.3730874
289;6.856035232543945;1521726;1649756754.8379343
290;6.790449142456055;1527602;1649756758.319417
291;6.704042911529541;1533465;1649756761.7425282
292;6.754433631896973;1539359;1649756765.311252
293;6.89285135269165;1545291;1649756782.8421013
294;6.9052734375;1551227;1649756786.331272
295;7.023828029632568;1557247;1649756789.7901483
296;6.887656211853027;1563244;1649756793.3008795
297;6.760918140411377;1569156;1649756796.8094225
298;6.798183441162109;1575064;1649756800.288682
299;6.893750190734863;1581038;1649756803.8009079
300;6.870019435882568;1587032;1649756807.3009753
301;6.947656154632568;1593109;1649756810.825601
302;6.966210842132568;1599125;1649756814.3621511
303;6.751484394073486;1604997;1649756817.8450263
304;6.75314474105835;1610849;1649756821.2539666
305;6.803515434265137;1616698;1649756824.6453826
306;6.714726448059082;1622517;1649756828.0744822
307;6.70361328125;1628313;1649756831.4772043
308;6.688007831573486;1634101;1649756834.8633835
309;6.838281154632568;1640005;1649756838.259433
310;6.755722522735596;1645823;1649756841.6951194
311;6.895644664764404;1651767;1649756845.140836
312;6.784902572631836;1657652;1649756848.608746
313;6.831562519073486;1663616;1649756852.0303519
314;6.859140396118164;1669554;1649756855.4948227
315;6.741757869720459;1675448;1649756858.9589942
316;6.98220682144165;1681427;1649756862.4902625
317;6.96847677230835;1687496;1649756866.0542998
318;6.958925724029541;1693501;1649756869.5712326
319;6.864140510559082;1699480;1649756873.0244932
320;7.144062519073486;1705584;1649756876.5863922
321;6.951132774353027;1711619;1649756880.1132936
322;6.917910099029541;1717617;1649756883.564732
323;6.895312309265137;1723636;1649756887.0826957
324;6.924570083618164;1729645;1649756890.5728478
325;6.913613319396973;1735690;1649756894.0697174
326;6.885605335235596;1741707;1649756897.5849454
327;6.883965015411377;1747743;1649756901.126668
328;6.884609222412109;1753778;1649756904.6257758
329;6.854609489440918;1759802;1649756908.1150727
330;6.844140529632568;1765819;1649756911.6556044
331;6.833672046661377;1771830;1649756915.1611934
332;6.843300819396973;1777833;1649756918.638253
333;6.85330057144165;1783811;1649756922.094357
334;6.989433765411377;1789858;1649756925.6188629
335;7.02322244644165;1795916;1649756929.1703672
336;6.929062366485596;1801892;1649756932.6387038
337;6.966015815734863;1807911;1649756936.169413
338;7.022871017456055;1813995;1649756939.7301064
339;6.961367130279541;1820038;1649756943.250892
340;6.953261852264404;1826015;1649756946.7550392
341;7.027461051940918;1832063;1649756950.2824433
342;6.951699256896973;1838039;1649756953.7839234
343;7.171777248382568;1844172;1649756957.2900312
344;7.09255838394165;1850320;1649756960.8484094
345;6.985429763793945;1856378;1649756964.3678763
