;train/reward;Steps;Wall_Time
0;-10.221678733825684;1280;1651221600.385849
1;-10.177567481994629;2560;1651221601.0908923
2;-10.343289375305176;3840;1651221601.7967362
3;-10.137236595153809;5120;1651221602.5010803
4;-9.707466125488281;6400;1651221603.2076426
5;-10.039290428161621;7680;1651221603.9109185
6;-9.743106842041016;8960;1651221604.6263192
7;-9.2754487991333;10240;1651221605.3295465
8;-9.423277854919434;11520;1651221606.025369
9;-8.838720321655273;12800;1651221606.7234447
10;-9.023356437683105;14080;1651221607.4319515
11;-9.275578498840332;15360;1651221608.1439831
12;-8.81010627746582;16640;1651221608.8515944
13;-8.797623634338379;17920;1651221609.5582597
14;-8.822916984558105;19200;1651221610.2695951
15;-9.110389709472656;20480;1651221610.978876
16;-8.889679908752441;21760;1651221611.6737926
17;-9.07387924194336;23040;1651221612.380459
18;-9.278474807739258;24320;1651221613.0749812
19;-9.176698684692383;25600;1651221613.7719698
20;-9.691472053527832;26880;1651221614.4657435
21;-9.937626838684082;28160;1651221615.1725085
22;-9.337681770324707;29440;1651221615.8647227
23;-9.162254333496094;30720;1651221616.584085
24;-9.036206245422363;32000;1651221617.2838576
25;-9.096275329589844;33280;1651221617.9881735
26;-9.472930908203125;34560;1651221618.6877885
27;-9.577503204345703;35840;1651221619.3791473
28;-9.19057559967041;37120;1651221620.0644963
29;-9.3629150390625;38400;1651221620.7614346
30;-9.425183296203613;39680;1651221621.458901
31;-9.376456260681152;40960;1651221622.1553795
32;-9.460416793823242;42240;1651221622.8616788
33;-9.445582389831543;43520;1651221623.5610983
34;-9.420331001281738;44800;1651221624.2603014
35;-9.660872459411621;46080;1651221624.9528427
36;-9.552177429199219;47360;1651221625.6520169
37;-9.398894309997559;48640;1651221626.3488166
38;-9.326680183410645;49920;1651221627.0599325
39;-9.747160911560059;51200;1651221627.7575948
40;-9.454707145690918;52480;1651221628.4542964
41;-9.685254096984863;53760;1651221629.1633646
42;-9.503599166870117;55040;1651221629.8701296
43;-9.650976181030273;56320;1651221630.5742407
44;-9.25741958618164;57600;1651221631.2753448
45;-9.493456840515137;58880;1651221631.9729707
46;-9.072244644165039;60160;1651221632.6688824
47;-9.645051956176758;61440;1651221633.370856
48;-9.347332000732422;62720;1651221634.0597951
49;-9.379490852355957;64000;1651221634.766205
50;-9.099684715270996;65280;1651221641.4901578
51;-9.24290943145752;66560;1651221642.2120433
52;-9.44726848602295;67840;1651221642.9202414
53;-9.107563972473145;69120;1651221643.6298308
54;-9.336174011230469;70400;1651221644.3364928
55;-9.548141479492188;71680;1651221645.0457854
56;-9.23596477508545;72960;1651221645.7549155
57;-9.442687034606934;74240;1651221646.4536421
58;-8.96561050415039;75520;1651221647.1550446
59;-9.147662162780762;76800;1651221647.8641355
60;-9.369417190551758;78080;1651221648.5604465
61;-9.34465503692627;79360;1651221649.2525494
62;-9.455039978027344;80640;1651221649.9475536
63;-9.655112266540527;81920;1651221650.6495123
64;-9.039811134338379;83200;1651221651.350979
65;-9.008166313171387;84480;1651221652.0649743
66;-9.262218475341797;85760;1651221652.7723749
67;-9.505194664001465;87040;1651221653.4739687
68;-9.414053916931152;88320;1651221654.1671312
69;-9.168159484863281;89600;1651221654.8649495
70;-9.24911117553711;90880;1651221655.5595646
71;-9.67709732055664;92160;1651221656.2750678
72;-9.07917308807373;93440;1651221656.974388
73;-9.041234970092773;94720;1651221657.6923103
74;-9.203476905822754;96000;1651221658.4102728
75;-9.403570175170898;97280;1651221659.1335824
76;-9.245019912719727;98560;1651221659.8476732
77;-8.991777420043945;99840;1651221660.559771
78;-9.107887268066406;101120;1651221661.2683365
79;-9.583704948425293;102400;1651221661.9724185
80;-9.282978057861328;103680;1651221662.6920466
81;-9.392895698547363;104960;1651221663.4023926
82;-8.86736011505127;106240;1651221664.1296237
83;-9.374300956726074;107520;1651221664.8463802
84;-9.782102584838867;108800;1651221665.5575035
85;-9.207962989807129;110080;1651221666.2751036
86;-9.21363353729248;111360;1651221666.9955852
87;-8.830558776855469;112640;1651221667.7172186
88;-8.839725494384766;113920;1651221668.440674
89;-9.274629592895508;115200;1651221669.156906
90;-9.155233383178711;116480;1651221669.8674352
91;-9.190603256225586;117760;1651221670.5805812
92;-9.41020679473877;119040;1651221671.2889497
93;-9.39283561706543;120320;1651221671.9855225
94;-8.567779541015625;121600;1651221672.6847198
95;-8.966506004333496;122880;1651221673.4169605
96;-9.363544464111328;124160;1651221674.114309
97;-8.789029121398926;125440;1651221674.81683
98;-9.518587112426758;126720;1651221675.5288768
99;-9.295649528503418;128000;1651221676.2369773
100;-9.415705680847168;129280;1651221682.9307034
101;-9.027777671813965;130560;1651221683.6529167
102;-9.415641784667969;131840;1651221684.3578396
103;-9.402195930480957;133120;1651221685.0440812
104;-9.343271255493164;134400;1651221685.7479036
105;-9.132895469665527;135680;1651221686.4426148
106;-9.603590965270996;136960;1651221687.1488137
107;-9.431365966796875;138240;1651221687.8444426
108;-9.29955768585205;139520;1651221688.5405643
109;-9.497002601623535;140800;1651221689.2437186
110;-9.312576293945312;142080;1651221689.9388704
111;-9.514164924621582;143360;1651221690.6377668
112;-9.878643035888672;144640;1651221691.3321605
113;-9.470658302307129;145920;1651221692.0441694
114;-9.225190162658691;147200;1651221692.7353346
115;-9.7230806350708;148480;1651221693.4451742
116;-9.314019203186035;149760;1651221694.1565878
117;-9.529396057128906;151040;1651221694.859454
118;-9.445995330810547;152320;1651221695.5755439
119;-9.629570007324219;153600;1651221696.276421
120;-9.648085594177246;154880;1651221696.9737928
