;update/loss/ent;Steps;Wall_Time
0;1.9279773235321045;6;1651410318.8432994
1;1.8932946920394897;8;1651410319.7146544
2;1.7915105819702148;16;1651410323.370006
3;1.7806111574172974;17;1651410323.8277683
4;1.6906566619873047;23;1651410326.7270892
5;1.671502947807312;24;1651410327.208616
6;1.5667808055877686;29;1651410329.715126
7;1.5185765027999878;31;1651410330.7212987
8;1.3709758520126343;38;1651410334.559511
9;1.3347917795181274;40;1651410335.668362
10;1.2844442129135132;43;1651410337.3534899
11;1.1813323497772217;50;1651410341.3452015
12;1.0957998037338257;57;1651410345.2533665
13;1.0002326965332031;67;1651410350.6783586
14;0.9777930378913879;70;1651410352.3331912
15;0.9574612379074097;73;1651410353.9870286
16;0.9198054075241089;79;1651410357.2372901
17;0.902530312538147;82;1651410358.8674562
18;0.8811973333358765;86;1651410361.0405598
19;0.8636589050292969;90;1651410363.1985943
20;0.8445388078689575;95;1651410365.8771882
21;0.7530155181884766;105;1651410371.3347614
22;0.7255277037620544;107;1651410372.476411
23;0.7124771475791931;108;1651410373.01863
24;0.6612371802330017;112;1651410375.2351918
25;0.5516846776008606;122;1651410380.613715
26;0.508028507232666;128;1651410383.8749218
27;0.4794507920742035;135;1651410387.6854165
28;0.47290289402008057;137;1651410388.783424
29;0.46676209568977356;139;1651410389.8883133
30;0.45604878664016724;143;1651410392.1339965
31;0.44999077916145325;146;1651410393.815111
32;0.447774201631546;147;1651410394.372228
33;0.43932387232780457;152;1651410397.2108045
34;0.4330398440361023;157;1651410400.0664637
35;0.4290224313735962;161;1651410402.399242
36;0.42812585830688477;162;1651410402.9920673
37;0.42512691020965576;168;1651410406.480031
38;0.42187735438346863;172;1651410408.7579472
39;0.417289137840271;176;1651410411.0270367
40;0.39972060918807983;189;1651410418.3985004
41;0.39582422375679016;191;1651410419.5157678
42;0.388637900352478;195;1651410421.7635972
43;0.3752724528312683;203;1651410426.2306833
44;0.3569256663322449;214;1651410432.6052823
45;0.35503122210502625;215;1651410433.1975033
46;0.34680840373039246;220;1651410436.109993
47;0.34359991550445557;222;1651410437.2958755
48;0.33775052428245544;226;1651410439.695491
49;0.33516818284988403;228;1651410440.8773396
50;0.32210421562194824;240;1651410448.0333319
51;0.30741745233535767;253;1651410455.7452466
52;0.3011246919631958;258;1651410458.739464
53;0.29678836464881897;261;1651410460.4565566
54;0.2689071595668793;276;1651410468.963556
55;0.2631955146789551;281;1651410471.889122
56;0.2390100061893463;300;1651410486.4192462
57;0.2359502762556076;306;1651410489.929971
58;0.23402170836925507;325;1651410501.3796487
59;0.23302514851093292;328;1651410503.1687055
60;0.2310338169336319;333;1651410506.121217
61;0.23041364550590515;334;1651410506.7072585
62;0.22883306443691254;339;1651410509.6905546
63;0.22784414887428284;341;1651410510.8805568
64;0.22719822824001312;342;1651410511.4812503
65;0.22341331839561462;354;1651410518.6384492
66;0.2232840359210968;364;1651410524.6958256
67;0.2241048365831375;371;1651410528.9408824
68;0.2245376855134964;377;1651410532.4594064
69;0.22464556992053986;379;1651410533.6158588
70;0.2276659607887268;396;1651410543.6644356
71;0.2231953740119934;406;1651410549.6923537
72;0.217672199010849;412;1651410553.2676134
73;0.21544724702835083;415;1651410555.1025999
74;0.20945122838020325;421;1651410558.7452593
75;0.20609724521636963;425;1651410561.0739746
76;0.20221924781799316;430;1651410564.0542228
77;0.19797544181346893;437;1651410568.314749
78;0.19492177665233612;444;1651410572.5776153
79;0.19146975874900818;451;1651410576.8769817
