;update/loss/ent;Steps;Wall_Time
0;0.3504156172275543;999;1650785133.7297268
1;0.20803901553153992;1999;1650786499.0969756
2;0.16612201929092407;2999;1650787861.805031
3;0.14685477316379547;3999;1650789226.0859885
4;0.12675200402736664;4999;1650790595.4092877
5;0.1189499944448471;5999;1650791963.449981
6;0.11459065973758698;6999;1650793326.3925996
7;0.1087518110871315;7999;1650794695.2881436
8;0.11608517915010452;8999;1650796061.6439242
9;0.11728501319885254;9999;1650797427.093559
10;0.12010955065488815;10999;1650798791.9905443
11;0.10606157034635544;11999;1650800156.7592113
12;0.10263199359178543;12999;1650801522.0988503
13;0.09931939095258713;13999;1650802888.597316
14;0.10412918776273727;14999;1650804253.8287008
15;0.11497917026281357;15999;1650805617.8402128
16;0.11815706640481949;16999;1650806985.0559366
17;0.10158820450305939;17999;1650808351.270828
18;0.09219510853290558;18999;1650809715.8656182
19;0.09663161635398865;19999;1650811087.4344845
20;0.1061975508928299;20999;1650812454.1314774
21;0.10614129155874252;21999;1650813820.5524588
22;0.09863045811653137;22999;1650815188.1667662
23;0.09455316513776779;23999;1650816553.9142492
24;0.10956870764493942;24999;1650817920.4167023
25;0.1164480522274971;25999;1650819286.1240613
26;0.11050581932067871;26999;1650820657.0235608
27;0.10868058353662491;27999;1650822021.6830213
28;0.0985775887966156;28999;1650823393.012263
29;0.09009183198213577;29999;1650824756.1996663
