;update/loss/ent;Steps;Wall_Time
0;0.26523301005363464;999;1650785432.2190802
1;0.18491090834140778;1999;1650786828.551105
2;0.20584474503993988;2999;1650788221.2533607
3;0.1670781522989273;3999;1650789609.9999459
4;0.12043784558773041;4999;1650791006.0596864
5;0.11632193624973297;5999;1650792395.2083936
6;0.11722720414400101;6999;1650793780.2165158
7;0.10682391375303268;7999;1650795173.0639513
8;0.09932537376880646;8999;1650796563.6962934
9;0.12412092089653015;9999;1650797951.531691
10;0.10100313276052475;10999;1650799350.911883
11;0.1266690194606781;11999;1650800741.5308323
12;0.1430242508649826;12999;1650802134.3399668
13;0.1468794047832489;13999;1650803564.2688375
14;0.10964842885732651;14999;1650804954.1700885
15;0.10782797634601593;15999;1650806343.0496306
16;0.11557773500680923;16999;1650807736.5525703
17;0.09238675236701965;17999;1650809183.0462558
18;0.0992242693901062;18999;1650810584.437588
19;0.09957893937826157;19999;1650811975.4680436
20;0.09455005079507828;20999;1650813381.9404547
21;0.08944766968488693;21999;1650814767.2421565
22;0.09495875984430313;22999;1650816156.7836373
23;0.09399596601724625;23999;1650817548.6611345
24;0.09290506690740585;24999;1650818934.6732283
25;0.08653216809034348;25999;1650820320.6913588
26;0.08773335814476013;26999;1650821715.4626327
27;0.09160791337490082;27999;1650823106.5907857
28;0.08236108720302582;28999;1650824615.325101
29;0.08594375103712082;29999;1650826009.208271
