;update/loss/ent;Steps;Wall_Time
0;0.14458055794239044;999;1649235833.2109299
1;0.09202484786510468;1999;1649237179.6975567
2;0.09731163084506989;2999;1649238528.06496
3;0.08788485825061798;3999;1649239879.445205
4;0.08536344021558762;4999;1649241223.2055142
5;0.08898315578699112;5999;1649242566.3713248
6;0.09089230000972748;6999;1649243909.9925532
7;0.09053657203912735;7999;1649245252.0728247
8;0.09388120472431183;8999;1649246592.8941453
9;0.09594659507274628;9999;1649247933.8300097
10;0.09815149754285812;10999;1649249278.2149262
11;0.0959431380033493;11999;1649250626.5999613
12;0.09962788969278336;12999;1649251971.926459
13;0.1024855449795723;13999;1649253317.1859128
14;0.10001178830862045;14999;1649254662.1080785
15;0.09862930327653885;15999;1649256007.2094073
16;0.10133060067892075;16999;1649257351.8144093
17;0.09870170056819916;17999;1649258693.778893
18;0.1019456684589386;18999;1649260033.6580596
19;0.10143102705478668;19999;1649261384.6770182
20;0.10329899936914444;20999;1649262734.3421361
21;0.09846046566963196;21999;1649264082.2467458
22;0.10035853087902069;22999;1649265420.2951937
23;0.09871944040060043;23999;1649266762.0428913
24;0.09926236420869827;24999;1649268108.410127
25;0.10188248008489609;25999;1649269458.1113725
26;0.10239693522453308;26999;1649270807.094967
27;0.10494136065244675;27999;1649272149.0126894
28;0.10196655988693237;28999;1649273500.9006574
29;0.09989801049232483;29999;1649274856.395075
