;update/loss/ent;Steps;Wall_Time
0;2.014969825744629;6;1651450387.7880194
1;1.9949958324432373;8;1651450388.6165984
2;1.912363886833191;16;1651450392.039636
3;1.9044493436813354;17;1651450392.4683602
4;1.851567029953003;23;1651450395.0897448
5;1.8421493768692017;24;1651450395.5429492
6;1.805740475654602;29;1651450397.7814016
7;1.7897566556930542;31;1651450398.7800229
8;1.7172396183013916;38;1651450402.1166828
9;1.6891776323318481;40;1651450403.0697448
10;1.641623854637146;43;1651450404.5464542
11;1.527901291847229;50;1651450408.0500712
12;1.4273840188980103;57;1651450411.5311692
13;1.3017070293426514;67;1651450416.567396
14;1.2681782245635986;70;1651450418.087478
15;1.2367342710494995;73;1651450419.6682332
16;1.1803936958312988;79;1651450422.7632113
17;1.1543569564819336;82;1651450424.3351383
18;1.121753215789795;86;1651450426.4334214
19;1.0913236141204834;90;1651450428.5622833
20;1.0568227767944336;95;1651450431.211411
21;0.9457048177719116;105;1651450436.61597
22;0.9158385396003723;107;1651450437.6935842
23;0.9004982709884644;108;1651450438.2531378
24;0.842294454574585;112;1651450440.4574883
25;0.710164487361908;122;1651450445.8413455
26;0.6383342742919922;128;1651450449.1394098
27;0.5623325705528259;135;1651450453.062266
28;0.5444211363792419;137;1651450454.1744971
29;0.5286138653755188;139;1651450455.2643008
30;0.5037001371383667;143;1651450457.4486222
31;0.4900174140930176;146;1651450459.1093621
32;0.4859081208705902;147;1651450459.685778
33;0.46867331862449646;152;1651450462.4883356
34;0.4555182158946991;157;1651450465.256696
35;0.4477662742137909;161;1651450467.4349544
36;0.4461379945278168;162;1651450468.0086272
37;0.4379619061946869;168;1651450471.2193756
38;0.43444567918777466;172;1651450473.3801198
39;0.4310086667537689;176;1651450475.5557277
40;0.41917604207992554;189;1651450482.6612296
41;0.4172811508178711;191;1651450483.7402012
42;0.4133225083351135;195;1651450485.932547
43;0.40485718846321106;203;1651450490.3862433
44;0.3934279978275299;214;1651450496.5567434
45;0.39237523078918457;215;1651450497.1231542
46;0.3860221207141876;220;1651450499.928326
47;0.38313594460487366;222;1651450501.0187376
48;0.3776905834674835;226;1651450503.323369
49;0.37516123056411743;228;1651450504.4695277
50;0.36244896054267883;240;1651450511.2077148
51;0.3488944172859192;253;1651450518.7140958
52;0.34243738651275635;258;1651450521.6379838
53;0.3383272588253021;261;1651450523.3965638
54;0.3189801871776581;276;1651450532.126472
55;0.3160327970981598;281;1651450535.0343733
56;0.30873236060142517;300;1651450546.1840172
57;0.3067055344581604;306;1651450553.7677996
58;0.30710160732269287;325;1651450565.014885
59;0.30636724829673767;328;1651450566.7997327
60;0.30483415722846985;333;1651450569.7891777
61;0.3045874834060669;334;1651450570.3798413
62;0.3018324673175812;339;1651450573.3713312
63;0.3008068799972534;341;1651450574.541218
