;update/loss/ent;Steps;Wall_Time
0;0.18840301036834717;999;1649147658.036937
1;0.11963897198438644;1999;1649148993.0626974
2;0.10527948290109634;2999;1649150329.5579765
3;0.09079616516828537;3999;1649151788.1287248
4;0.08474444597959518;4999;1649153193.1969116
5;0.08115050196647644;5999;1649154686.3904128
6;0.086431123316288;6999;1649156183.8371153
7;0.0787011906504631;7999;1649157671.6262286
8;0.07924589514732361;8999;1649159057.303531
9;0.08753951638936996;9999;1649160668.3596466
10;0.07275232672691345;10999;1649162294.3968713
11;0.07556972652673721;11999;1649163872.7854722
12;0.08429944515228271;12999;1649165210.141644
13;0.08177649974822998;13999;1649166542.222108
14;0.08647572994232178;14999;1649167875.8433475
15;0.09022567421197891;15999;1649169217.5812867
16;0.084878109395504;16999;1649170562.0234463
17;0.08079968392848969;17999;1649171904.1681411
18;0.08819212019443512;18999;1649173247.646951
19;0.08804234862327576;19999;1649174588.352009
20;0.09318657219409943;20999;1649175929.2182958
21;0.09444626420736313;21999;1649177266.5434191
22;0.09763883054256439;22999;1649178596.738354
23;0.09055138379335403;23999;1649179929.0939763
24;0.08964212238788605;24999;1649181263.6384547
25;0.09425506740808487;25999;1649182603.7083528
26;0.09554092586040497;26999;1649183941.5011036
27;0.09761368483304977;27999;1649185275.137615
28;0.09233961999416351;28999;1649186613.3679738
29;0.09319660067558289;29999;1649187956.0666249
