;update/loss/ent;Steps;Wall_Time
0;0.19391819834709167;999;1649859349.4599223
1;0.12819097936153412;1999;1649860700.6426911
2;0.10081791132688522;2999;1649862056.0038583
3;0.09331010282039642;3999;1649863414.1601431
4;0.08701886981725693;4999;1649864770.1899555
5;0.0759551152586937;5999;1649866125.9816785
6;0.06482015550136566;6999;1649867478.9629884
7;0.05729564279317856;7999;1649868829.6789727
8;0.057166989892721176;8999;1649870181.6051683
9;0.057103004306554794;9999;1649871544.1278663
10;0.053437747061252594;10999;1649872904.9709992
11;0.05242586135864258;11999;1649874260.3175282
12;0.04487422853708267;12999;1649875609.5426145
13;0.042715299874544144;13999;1649876959.1371784
14;0.043799418956041336;14999;1649878314.5134633
15;0.04308217763900757;15999;1649879665.8752747
16;0.04191736504435539;16999;1649881018.4160802
17;0.04133481904864311;17999;1649882373.7053206
18;0.045167550444602966;18999;1649883728.9299366
19;0.0417141430079937;19999;1649885084.663309
20;0.04195890948176384;20999;1649886440.3809495
21;0.040773745626211166;21999;1649887798.6359591
22;0.04204221069812775;22999;1649889152.545654
23;0.037522852420806885;23999;1649890513.2392154
24;0.038530487567186356;24999;1649891874.1141148
25;0.03680708631873131;25999;1649893228.9418743
26;0.033656343817710876;26999;1649894584.8996613
27;0.03954308480024338;27999;1649895943.4602733
28;0.034543827176094055;28999;1649897299.023651
29;0.03655160963535309;29999;1649898650.8052032
