;update/loss/ent;Steps;Wall_Time
0;0.1552971750497818;999;1649276184.4464166
1;0.09129523485898972;1999;1649277483.471871
2;0.0870334729552269;2999;1649278784.5007927
3;0.08099216222763062;3999;1649280084.20736
4;0.07895876467227936;4999;1649281382.920545
5;0.08567290008068085;5999;1649282678.0189414
6;0.08814755827188492;6999;1649283972.955549
7;0.08785335719585419;7999;1649285267.2571871
8;0.09027456492185593;8999;1649286561.3160584
9;0.09362701326608658;9999;1649287856.0427282
10;0.09407377988100052;10999;1649289153.1982152
11;0.09616894274950027;11999;1649290449.1587055
12;0.09591690450906754;12999;1649291741.2556453
13;0.09411434084177017;13999;1649293034.6334283
14;0.09899239987134933;14999;1649294334.6345527
15;0.09665731340646744;15999;1649295634.2853174
16;0.09821084141731262;16999;1649296933.8044896
17;0.09749313443899155;17999;1649298232.1615765
18;0.09777925163507462;18999;1649299529.6343715
19;0.09601931273937225;19999;1649300825.111181
20;0.09660732746124268;20999;1649302126.067816
21;0.09752803295850754;21999;1649303422.8397648
22;0.09521587193012238;22999;1649304722.513767
23;0.09581055492162704;23999;1649306023.090901
24;0.09890671074390411;24999;1649307328.0284872
25;0.09551619738340378;25999;1649308631.1816232
26;0.09692191332578659;26999;1649309934.520106
27;0.09752921760082245;27999;1649311234.808608
28;0.09818878769874573;28999;1649312535.8332436
29;0.09658786654472351;29999;1649313840.424121
