;test/reward_std;Steps;Wall_Time
0;1.2370942831039429;0;1647615006.5031214
1;1.047855257987976;64000;1647615277.57999
2;1.1695863008499146;128000;1647615548.700667
3;1.4241743087768555;192000;1647615819.863575
4;1.2163200378417969;256000;1647616090.880735
5;1.1474738121032715;320000;1647616361.9535737
6;1.122708797454834;384000;1647616633.261872
7;1.187692642211914;448000;1647616904.509039
8;1.1305588483810425;512000;1647617175.250374
9;1.0629054307937622;576000;1647617445.4025416
10;1.017812728881836;640000;1647617716.6467273
11;1.0482648611068726;704000;1647617987.7672093
12;1.3039577007293701;768000;1647618258.7637098
13;1.2895020246505737;832000;1647618529.7575347
14;1.781221866607666;896000;1647618800.8077493
15;1.566070556640625;960000;1647619071.7970378
16;1.7697999477386475;1024000;1647619342.7745612
17;1.6418644189834595;1088000;1647619613.8967412
18;1.5262523889541626;1152000;1647619885.1796536
19;1.2565057277679443;1216000;1647620156.3727992
20;1.2099136114120483;1280000;1647620427.4023085
21;1.1415632963180542;1344000;1647620698.4186606
22;1.3562551736831665;1408000;1647620969.5996528
23;1.2329181432724;1472000;1647621240.7619324
24;1.213085412979126;1536000;1647621510.5273263
25;1.148371696472168;1600000;1647621781.7319696
26;1.2375311851501465;1664000;1647622052.9177897
27;1.2513622045516968;1728000;1647622324.0458708
28;1.3675761222839355;1792000;1647622595.1168954
29;1.3520103693008423;1856000;1647622867.2811584
30;1.547674536705017;1920000;1647623141.9949782
31;1.4313722848892212;1984000;1647623413.6492183
32;1.3905386924743652;2048000;1647623684.4536073
33;1.287257432937622;2112000;1647623955.2926223
34;1.3058527708053589;2176000;1647624226.34395
35;1.6097776889801025;2240000;1647624497.2970593
36;1.4134106636047363;2304000;1647624768.1586509
37;1.3026609420776367;2368000;1647625039.016076
38;1.330488920211792;2432000;1647625310.0234818
39;1.5082699060440063;2496000;1647625579.2614906
40;1.3709712028503418;2560000;1647625849.8852804
41;1.3427238464355469;2624000;1647626120.5875213
42;1.4023405313491821;2688000;1647626391.2605128
43;1.33236563205719;2752000;1647626661.9892945
44;1.3301031589508057;2816000;1647626932.5495877
45;1.296697735786438;2880000;1647627203.1414216
46;1.5230937004089355;2944000;1647627473.7393339
47;1.4595513343811035;3008000;1647627744.338658
48;1.2984236478805542;3072000;1647628014.8078108
49;1.526986002922058;3136000;1647628285.5275192
50;1.6861839294433594;3200000;1647628556.2992575
51;1.2389248609542847;3264000;1647628826.9488292
52;1.2467659711837769;3328000;1647629097.5029705
53;1.1951403617858887;3392000;1647629368.362933
54;1.2573493719100952;3456000;1647629639.150431
55;1.1304954290390015;3520000;1647629908.6993995
56;1.1968802213668823;3584000;1647630180.2763467
57;1.2523858547210693;3648000;1647630451.821434
58;1.3336936235427856;3712000;1647630723.4446416
59;1.1535825729370117;3776000;1647630994.9758718
60;1.2872271537780762;3840000;1647631266.4313345
61;1.4562937021255493;3904000;1647631537.8978279
62;1.3907338380813599;3968000;1647631809.3245585
63;1.3543007373809814;4032000;1647632080.736599
64;1.2863435745239258;4096000;1647632352.2341578
65;1.3843587636947632;4160000;1647632623.684695
66;1.4483939409255981;4224000;1647632895.239824
67;1.5151110887527466;4288000;1647633166.7066731
68;1.4952588081359863;4352000;1647633438.021646
69;1.4252490997314453;4416000;1647633709.5061467
70;1.4703428745269775;4480000;1647633979.5993438
71;1.3810710906982422;4544000;1647634251.3171327
72;1.3673014640808105;4608000;1647634522.9011962
73;1.4284894466400146;4672000;1647634794.6175287
74;1.4052847623825073;4736000;1647635066.473024
75;1.3536874055862427;4800000;1647635338.3240376
76;1.408604621887207;4864000;1647635610.0186589
77;1.4306451082229614;4928000;1647635881.7698762
78;1.3891159296035767;4992000;1647636153.4393315
79;1.4670000076293945;5056000;1647636425.236247
80;1.4423491954803467;5120000;1647636696.8291168
81;1.3802906274795532;5184000;1647636968.5528162
82;1.46626615524292;5248000;1647637240.3815498
83;1.4502668380737305;5312000;1647637512.1416478
84;1.476184606552124;5376000;1647637783.8014936
85;1.4036595821380615;5440000;1647638055.6462061
86;1.4050908088684082;5504000;1647638326.0409155
87;1.3956629037857056;5568000;1647638597.6857646
88;1.4783395528793335;5632000;1647638869.3273592
89;1.4122062921524048;5696000;1647639141.07799
90;1.4273875951766968;5760000;1647639412.8653266
91;1.3505527973175049;5824000;1647639684.5866995
92;1.4477357864379883;5888000;1647639956.2106724
93;1.332565188407898;5952000;1647640227.9896965
94;1.3485370874404907;6016000;1647640499.8659422
95;1.3160024881362915;6080000;1647640771.5605435
96;1.4683465957641602;6144000;1647641043.3455887
97;1.4400355815887451;6208000;1647641315.077127
98;1.4655050039291382;6272000;1647641586.8572512
99;1.3824347257614136;6336000;1647641858.5996473
100;1.429766297340393;6400000;1647642130.177975
101;1.4883108139038086;6464000;1647642399.6837537
102;1.46213960647583;6528000;1647642671.487515
103;1.4687042236328125;6592000;1647642943.311506
104;1.4764022827148438;6656000;1647643214.9010983
105;1.4417470693588257;6720000;1647643486.6483703
106;1.4977668523788452;6784000;1647643758.4396393
107;1.4896422624588013;6848000;1647644030.185498
108;1.4703179597854614;6912000;1647644301.8143895
109;1.5051491260528564;6976000;1647644573.605421
110;1.47758948802948;7040000;1647644845.3781753
111;1.4590132236480713;7104000;1647645116.405778
