;update/loss/clip;Steps;Wall_Time
0;2.757594347000122;999;1647695030.596054
1;2.646176815032959;1999;1647696845.4282396
2;2.587210178375244;2999;1647698661.4756854
3;2.5143656730651855;3999;1647700479.6503503
4;2.440138339996338;4999;1647702300.9638197
5;2.410004138946533;5999;1647704118.4787858
6;2.4160025119781494;6999;1647705936.2451906
7;2.38094162940979;7999;1647707752.538993
8;2.352372407913208;8999;1647709571.753867
9;2.3482391834259033;9999;1647711388.8925152
