;test/reward;Steps;Wall_Time
0;-10.422192573547363;0;1648334970.629634
1;-8.339805603027344;1024000;1648337193.5353863
2;-8.187050819396973;2048000;1648339415.2111244
3;-8.221388816833496;3072000;1648340356.4841566
4;-8.066161155700684;4096000;1648341260.1102958
5;-8.07466983795166;5120000;1648342163.3771555
6;-8.059672355651855;6144000;1648343065.819077
7;-7.8927812576293945;7168000;1648343971.2187016
8;-7.878087043762207;8192000;1648344870.8211422
9;-7.954097747802734;9216000;1648345771.5117617
10;-7.443001747131348;10240000;1648346672.1887014
11;-7.391908645629883;11264000;1648347570.7481835
12;-7.340256690979004;12288000;1648348470.9877663
13;-8.152929306030273;13312000;1648349372.0084796
14;-7.6846699714660645;14336000;1648350275.5245986
15;-7.447444438934326;15360000;1648351183.8672903
16;-7.514094352722168;16384000;1648352091.9962864
17;-7.407810211181641;17408000;1648352999.061594
18;-7.767341136932373;18432000;1648353910.6077192
19;-8.010798454284668;19456000;1648354827.8014817
20;-7.284992218017578;20480000;1648355742.6828299
21;-6.993650913238525;21504000;1648356646.041824
22;-7.657692909240723;22528000;1648357550.8689182
23;-7.5763349533081055;23552000;1648358453.7575705
24;-6.977518081665039;24576000;1648359355.773243
25;-7.249935150146484;25600000;1648360262.9251485
26;-7.308053016662598;26624000;1648361174.0503967
27;-7.240957260131836;27648000;1648362079.5710802
28;-7.412500858306885;28672000;1648362990.988967
29;-7.269056797027588;29696000;1648363893.0983157
30;-7.5055365562438965;30720000;1648364801.7238433
31;-7.8929033279418945;31744000;1648365714.078984
32;-7.669989109039307;32768000;1648366629.4670541
33;-7.721578598022461;33792000;1648367541.5954945
34;-7.513485431671143;34816000;1648368455.1939695
35;-7.70108699798584;35840000;1648369364.7140274
36;-7.340950012207031;36864000;1648370273.0698233
37;-7.351521968841553;37888000;1648371183.5182192
38;-7.8794145584106445;38912000;1648372110.8279583
