;test/reward;Steps;Wall_Time
0;-7.451267242431641;0;1648295405.7471144
1;-5.399585723876953;64000;1648295616.6408114
2;-5.060367584228516;128000;1648295825.8720074
3;-4.938844203948975;192000;1648296042.3929777
4;-4.987133502960205;256000;1648296257.095683
5;-5.143920421600342;320000;1648296468.5176435
6;-5.183091163635254;384000;1648296680.1619856
7;-5.165412902832031;448000;1648296898.6678395
8;-5.255611419677734;512000;1648297111.5892684
9;-5.220843315124512;576000;1648297327.839036
10;-5.150375843048096;640000;1648297547.7043147
11;-5.200787544250488;704000;1648297777.525766
12;-4.966486930847168;768000;1648297989.1366165
13;-5.092649459838867;832000;1648298200.9810367
14;-5.022028923034668;896000;1648298411.710178
15;-5.054391860961914;960000;1648298627.1418169
16;-5.0889363288879395;1024000;1648298840.13377
17;-5.095848560333252;1088000;1648299055.3946798
18;-4.971968173980713;1152000;1648299264.262455
19;-5.140069007873535;1216000;1648299476.2623646
20;-5.044404029846191;1280000;1648299687.975469
21;-5.031899929046631;1344000;1648299901.4913135
22;-4.929112434387207;1408000;1648300121.199446
23;-4.898350238800049;1472000;1648300337.2038746
24;-4.87129020690918;1536000;1648300548.815275
25;-4.924343109130859;1600000;1648300760.7952633
26;-4.980242729187012;1664000;1648300972.1688337
27;-5.01843786239624;1728000;1648301185.12739
28;-4.9991278648376465;1792000;1648301399.5051486
29;-4.990771293640137;1856000;1648301622.5373745
30;-4.886192321777344;1920000;1648301836.2762887
31;-4.868886470794678;1984000;1648302047.0402434
32;-4.746908187866211;2048000;1648302258.7436335
33;-4.70614767074585;2112000;1648302471.368735
34;-4.890454292297363;2176000;1648302686.9227443
35;-4.8294358253479;2240000;1648302902.4296558
36;-4.806992530822754;2304000;1648303114.1142225
37;-4.722503185272217;2368000;1648303326.0255828
38;-4.658257484436035;2432000;1648303541.4036984
39;-4.696423530578613;2496000;1648303754.4161274
40;-4.59861421585083;2560000;1648303972.7946322
41;-4.765680313110352;2624000;1648304189.0346081
42;-4.757209777832031;2688000;1648304402.7156885
43;-4.682381629943848;2752000;1648304612.9390388
44;-4.550083637237549;2816000;1648304824.6999247
45;-4.491912841796875;2880000;1648305032.5565627
46;-4.466954231262207;2944000;1648305248.656658
47;-4.473215103149414;3008000;1648305467.962397
48;-4.442776203155518;3072000;1648305681.5421436
49;-4.472241401672363;3136000;1648305915.4290378
50;-4.498922348022461;3200000;1648306129.5683076
51;-4.457075119018555;3264000;1648306349.5402365
52;-4.390030384063721;3328000;1648306560.2285066
53;-4.312477111816406;3392000;1648306770.8115156
54;-4.425215244293213;3456000;1648306986.614888
55;-4.348060607910156;3520000;1648307207.5922189
56;-4.3288960456848145;3584000;1648307421.540752
57;-4.3399457931518555;3648000;1648307632.653082
58;-4.375446796417236;3712000;1648307852.3898685
59;-4.426077842712402;3776000;1648308065.165885
60;-4.450971603393555;3840000;1648308279.0328126
61;-4.4244465827941895;3904000;1648308495.2842126
62;-4.428019046783447;3968000;1648308717.9248793
63;-4.3800811767578125;4032000;1648308930.9391603
64;-4.2784318923950195;4096000;1648309142.944102
65;-4.271881580352783;4160000;1648309354.274215
66;-4.280911445617676;4224000;1648309565.9371839
67;-4.289471626281738;4288000;1648309781.7246177
68;-4.320728778839111;4352000;1648309997.5945375
69;-4.2940497398376465;4416000;1648310210.5778463
70;-4.3446574211120605;4480000;1648310422.502554
71;-4.342494964599609;4544000;1648310636.3149028
72;-4.372156143188477;4608000;1648310850.0213428
73;-4.268447399139404;4672000;1648311072.1299028
74;-4.310018539428711;4736000;1648311290.0210834
75;-4.278293132781982;4800000;1648311509.658563
76;-4.329535007476807;4864000;1648311727.7954273
77;-4.324136734008789;4928000;1648311959.0965123
78;-4.293323516845703;4992000;1648312172.2023158
79;-4.378971576690674;5056000;1648312386.7391992
80;-4.581912517547607;5120000;1648312605.0246737
81;-4.297265529632568;5184000;1648312821.302653
82;-4.321066856384277;5248000;1648313039.1297138
83;-4.374687671661377;5312000;1648313247.2735593
84;-4.4192328453063965;5376000;1648313460.6143112
85;-4.433594703674316;5440000;1648313674.313717
86;-4.442753791809082;5504000;1648313887.0776715
87;-4.266805648803711;5568000;1648314097.2030413
88;-4.311180114746094;5632000;1648314313.6103983
89;-4.297818183898926;5696000;1648314526.8698845
90;-4.449669361114502;5760000;1648314740.7516208
91;-4.412396430969238;5824000;1648314954.5282078
92;-4.303041458129883;5888000;1648315170.1734273
93;-4.363801956176758;5952000;1648315390.7772036
94;-4.526516437530518;6016000;1648315613.8339758
95;-4.326243877410889;6080000;1648315834.0517359
96;-4.25039005279541;6144000;1648316046.71359
97;-4.240824222564697;6208000;1648316258.9017866
98;-4.278517246246338;6272000;1648316470.7966921
99;-4.227983474731445;6336000;1648316685.2490723
100;-4.256852149963379;6400000;1648316901.5034301
101;-4.22310209274292;6464000;1648317115.4944012
102;-4.307027816772461;6528000;1648317334.1944602
103;-4.229994773864746;6592000;1648317548.5735369
104;-4.246313095092773;6656000;1648317761.7016153
105;-4.369523525238037;6720000;1648317976.021902
106;-4.208550453186035;6784000;1648318191.9796398
107;-4.174850940704346;6848000;1648318416.4247673
108;-4.2053351402282715;6912000;1648318631.4603693
