;test/reward;Steps;Wall_Time
0;-10.3629150390625;0;1647693260.5084703
1;-10.353324890136719;64000;1647693437.106771
2;-10.27636432647705;128000;1647693622.148882
3;-10.229445457458496;192000;1647693807.1436653
4;-10.237546920776367;256000;1647693992.2005165
5;-10.141119003295898;320000;1647694176.890693
6;-9.885125160217285;384000;1647694362.0113575
7;-9.645150184631348;448000;1647694548.5224612
8;-9.462851524353027;512000;1647694734.7045295
9;-9.255363464355469;576000;1647694920.9581041
10;-8.866997718811035;640000;1647695107.33439
11;-8.349207878112793;704000;1647695293.7274425
12;-7.751776695251465;768000;1647695478.8353884
13;-7.432172775268555;832000;1647695664.0191636
14;-6.887477874755859;896000;1647695849.6431477
15;-6.533289432525635;960000;1647696034.853312
16;-6.302140235900879;1024000;1647696220.096097
17;-5.999116897583008;1088000;1647696405.3601358
18;-5.953286170959473;1152000;1647696590.7060544
19;-5.747836589813232;1216000;1647696775.7046158
20;-5.723258972167969;1280000;1647696961.2049031
21;-5.845445156097412;1344000;1647697146.2382617
22;-6.374043941497803;1408000;1647697331.839086
23;-6.046720027923584;1472000;1647697516.9403002
24;-5.924410820007324;1536000;1647697702.067302
25;-5.808860778808594;1600000;1647697887.3595133
26;-5.998498916625977;1664000;1647698072.4963143
27;-6.403663158416748;1728000;1647698257.4833727
28;-5.98963737487793;1792000;1647698442.6246793
29;-5.646167755126953;1856000;1647698627.7108736
30;-5.474151134490967;1920000;1647698813.0028908
31;-5.5178632736206055;1984000;1647698998.282925
32;-5.380810737609863;2048000;1647699183.4437928
33;-5.39139461517334;2112000;1647699368.6730046
34;-5.361374855041504;2176000;1647699553.7714214
35;-5.315782070159912;2240000;1647699738.9791267
36;-5.255572319030762;2304000;1647699924.3280256
37;-5.278203964233398;2368000;1647700109.5334249
38;-5.278841495513916;2432000;1647700294.5844188
39;-5.393318176269531;2496000;1647700479.7260537
40;-5.374175548553467;2560000;1647700665.0263507
41;-5.685323715209961;2624000;1647700850.1112616
42;-5.941097736358643;2688000;1647701035.3371637
43;-6.036218643188477;2752000;1647701220.6070867
44;-6.183412075042725;2816000;1647701405.7286355
45;-6.117053508758545;2880000;1647701591.041446
46;-5.875237464904785;2944000;1647701776.2932093
47;-5.743897914886475;3008000;1647701961.531481
48;-5.58125114440918;3072000;1647702146.783528
49;-5.631441116333008;3136000;1647702332.206521
50;-5.728429317474365;3200000;1647702517.8687336
51;-5.8013739585876465;3264000;1647702703.5761063
52;-5.801425457000732;3328000;1647702888.8676767
53;-5.848439693450928;3392000;1647703074.5354264
54;-5.879310607910156;3456000;1647703259.948469
55;-5.898526668548584;3520000;1647703445.2550333
56;-5.963757514953613;3584000;1647703631.0294504
57;-5.975095748901367;3648000;1647703816.8158064
58;-5.987334251403809;3712000;1647704002.0121572
59;-5.775065898895264;3776000;1647704187.535537
60;-5.721471786499023;3840000;1647704372.7852588
61;-6.051438331604004;3904000;1647704558.6614594
62;-5.837588310241699;3968000;1647704744.524434
63;-5.617138385772705;4032000;1647704930.3295138
64;-5.4723076820373535;4096000;1647705116.0262938
65;-5.37443733215332;4160000;1647705301.1125083
66;-5.31701135635376;4224000;1647705486.352439
67;-5.237051963806152;4288000;1647705671.1891105
68;-5.2177653312683105;4352000;1647705855.7930105
69;-5.182943344116211;4416000;1647706040.7360854
70;-5.1011176109313965;4480000;1647706226.3264132
71;-5.042904376983643;4544000;1647706412.1782193
72;-5.113389492034912;4608000;1647706598.0908964
73;-5.077032566070557;4672000;1647706783.7036495
74;-5.073820114135742;4736000;1647706969.3145928
75;-5.0758585929870605;4800000;1647707155.431316
76;-5.039487838745117;4864000;1647707341.2335012
77;-5.05129337310791;4928000;1647707527.0464954
78;-5.010894775390625;4992000;1647707712.818061
79;-5.067267417907715;5056000;1647707898.604874
80;-5.033727645874023;5120000;1647708084.5070539
81;-5.080404281616211;5184000;1647708270.4201982
82;-5.056707859039307;5248000;1647708456.2680259
83;-5.053521156311035;5312000;1647708641.8510582
84;-5.092111110687256;5376000;1647708827.4699633
85;-5.129916191101074;5440000;1647709012.855667
86;-5.118348598480225;5504000;1647709198.33608
87;-5.09763240814209;5568000;1647709383.803331
88;-5.136425971984863;5632000;1647709569.4459302
89;-5.12302303314209;5696000;1647709754.8029478
90;-5.105687141418457;5760000;1647709940.9561372
91;-5.117964267730713;5824000;1647710126.5811756
92;-5.1079301834106445;5888000;1647710311.8137393
93;-5.1834492683410645;5952000;1647710496.8274238
94;-5.165460586547852;6016000;1647710682.0414944
95;-5.10807466506958;6080000;1647710867.2025347
96;-5.181130409240723;6144000;1647711052.3389926
97;-5.133206844329834;6208000;1647711237.3817341
98;-5.11214542388916;6272000;1647711422.3508534
99;-5.1076436042785645;6336000;1647711606.9965916
100;-5.126995086669922;6400000;1647711791.1892397
