;test/reward;Steps;Wall_Time
0;-7.439579486846924;0;1648293938.9924226
1;-5.149432182312012;64000;1648294169.965701
2;-4.953369140625;128000;1648294413.2342618
3;-4.896663665771484;192000;1648294644.4628096
4;-4.907734394073486;256000;1648294842.4987392
5;-4.944523811340332;320000;1648295076.9205418
6;-4.939762115478516;384000;1648295320.7730544
7;-5.043754577636719;448000;1648295571.8662379
8;-5.007155895233154;512000;1648295831.4360914
9;-5.016088962554932;576000;1648296089.48742
10;-4.887333869934082;640000;1648296346.2997334
11;-4.85876989364624;704000;1648296602.879232
12;-4.941251754760742;768000;1648296857.4631503
13;-5.1523332595825195;832000;1648297106.8034804
14;-5.129148006439209;896000;1648297364.0698674
15;-5.1380615234375;960000;1648297614.821511
16;-4.868488311767578;1024000;1648297848.8504844
17;-4.9156813621521;1088000;1648298106.1161323
18;-4.82606840133667;1152000;1648298363.6850543
19;-4.6024675369262695;1216000;1648298615.276171
20;-5.001216888427734;1280000;1648298874.6543093
21;-4.766297340393066;1344000;1648299132.3219395
22;-4.981944561004639;1408000;1648299392.355132
23;-5.049182415008545;1472000;1648299650.4509046
24;-4.892157554626465;1536000;1648299904.7511432
25;-4.893260478973389;1600000;1648300155.5679567
26;-5.003058910369873;1664000;1648300411.542391
27;-4.933426380157471;1728000;1648300669.0200462
28;-4.93476676940918;1792000;1648300925.6226244
29;-4.979712963104248;1856000;1648301181.744249
30;-4.963662147521973;1920000;1648301442.5871158
31;-4.988117218017578;1984000;1648301687.0205624
32;-4.898009777069092;2048000;1648301944.8163693
33;-4.777045726776123;2112000;1648302202.2966394
34;-4.743366718292236;2176000;1648302458.9872463
35;-4.901227951049805;2240000;1648302715.567383
36;-4.8639020919799805;2304000;1648302973.2078464
37;-4.736608028411865;2368000;1648303230.8402233
38;-4.6813459396362305;2432000;1648303486.5717819
39;-4.750605583190918;2496000;1648303739.3857863
40;-4.834580898284912;2560000;1648303990.0675254
41;-4.842471122741699;2624000;1648304246.7796128
42;-4.805060863494873;2688000;1648304503.801426
43;-4.624429702758789;2752000;1648304761.6197608
44;-4.796300888061523;2816000;1648305024.8037891
45;-4.729455471038818;2880000;1648305280.1060562
46;-4.658026695251465;2944000;1648305532.2133107
47;-4.598848342895508;3008000;1648305782.4880579
48;-4.605483055114746;3072000;1648306013.1783013
49;-4.572781562805176;3136000;1648306259.0684624
50;-4.65151834487915;3200000;1648306515.6044781
51;-4.568336009979248;3264000;1648306772.7441201
52;-4.806760787963867;3328000;1648307028.7075388
53;-4.784452438354492;3392000;1648307276.1982281
54;-4.758076190948486;3456000;1648307531.8927612
55;-4.780575275421143;3520000;1648307777.192257
56;-4.584200382232666;3584000;1648308032.0098946
57;-4.528002738952637;3648000;1648308289.6755161
58;-4.508971691131592;3712000;1648308546.1796584
59;-4.496252536773682;3776000;1648308789.2536616
60;-4.516709327697754;3840000;1648309047.2705529
61;-4.564432621002197;3904000;1648309304.5621345
62;-4.528801918029785;3968000;1648309561.4513302
63;-4.560423851013184;4032000;1648309818.5888917
64;-4.588178634643555;4096000;1648310073.7179873
65;-4.570908546447754;4160000;1648310330.3285048
66;-4.599667072296143;4224000;1648310587.0476263
67;-4.597691059112549;4288000;1648310842.1028564
68;-4.54462194442749;4352000;1648311090.3447764
69;-4.606486797332764;4416000;1648311347.4393322
70;-4.6567702293396;4480000;1648311596.7687669
71;-4.813076972961426;4544000;1648311848.4009604
72;-4.589136600494385;4608000;1648312108.440339
73;-4.5488386154174805;4672000;1648312361.5452547
74;-4.485649108886719;4736000;1648312611.10814
75;-4.5832085609436035;4800000;1648312868.7448866
76;-4.505895614624023;4864000;1648313123.5036128
77;-4.593517303466797;4928000;1648313380.924835
78;-4.497877597808838;4992000;1648313634.5158675
79;-5.087800979614258;5056000;1648313889.8760262
80;-4.70817232131958;5120000;1648314149.4562817
81;-4.679904460906982;5184000;1648314404.424482
82;-4.530362129211426;5248000;1648314661.6287389
83;-4.567465782165527;5312000;1648314916.2942574
84;-4.626806259155273;5376000;1648315169.3966093
85;-4.611148357391357;5440000;1648315423.4181013
86;-4.5149641036987305;5504000;1648315668.1925426
87;-4.5132622718811035;5568000;1648315918.8534498
88;-4.4356536865234375;5632000;1648316174.768961
89;-4.506560802459717;5696000;1648316433.8144665
90;-4.470981121063232;5760000;1648316688.8427474
91;-4.461608409881592;5824000;1648316946.1006906
92;-4.516804218292236;5888000;1648317204.8269858
93;-4.484488010406494;5952000;1648317453.5410504
94;-4.502390384674072;6016000;1648317709.0963867
95;-4.445145130157471;6080000;1648317959.4606783
96;-4.407256603240967;6144000;1648318214.4773264
97;-4.414531230926514;6208000;1648318457.678157
98;-4.45369291305542;6272000;1648318715.0102763
99;-4.532388210296631;6336000;1648318971.7644854
100;-4.446714401245117;6400000;1648319228.0492666
101;-4.41807222366333;6464000;1648319479.5123384
102;-4.531648635864258;6528000;1648319734.2530708
103;-4.415830612182617;6592000;1648319987.2149656
104;-4.50816535949707;6656000;1648320238.6721392
105;-4.513720989227295;6720000;1648320488.3758242
106;-4.457557201385498;6784000;1648320741.573862
107;-4.419610023498535;6848000;1648320983.330585
108;-4.487799167633057;6912000;1648321233.5409575
109;-4.5199151039123535;6976000;1648321485.482441
110;-4.521854877471924;7040000;1648321738.3024337
111;-4.5123443603515625;7104000;1648321990.77503
112;-4.469971179962158;7168000;1648322242.1075504
113;-4.535457611083984;7232000;1648322493.3911943
114;-4.497818946838379;7296000;1648322746.9537659
115;-4.458205699920654;7360000;1648323003.5210853
116;-4.459115505218506;7424000;1648323255.8751564
117;-4.453036785125732;7488000;1648323512.5817027
118;-4.564779281616211;7552000;1648323758.0696063
119;-4.613081932067871;7616000;1648324011.2283077
120;-4.563004016876221;7680000;1648324260.7085054
121;-4.530214786529541;7744000;1648324519.648892
122;-4.6106977462768555;7808000;1648324775.6146674
123;-4.476650714874268;7872000;1648325031.139599
124;-4.546730041503906;7936000;1648325278.0853384
125;-4.516224384307861;8000000;1648325535.677684
126;-4.403698921203613;8064000;1648325785.432471
127;-4.435922622680664;8128000;1648326044.318479
128;-4.490631580352783;8192000;1648326297.4220023
