;Epsilon;Steps;Wall_Time
0;0.25;1;1648149936.855447
1;0.25;1;1648149941.0337572
2;0.25;1;1648149957.7209132
3;0.25;1;1648149959.8057299
4;0.25;1;1648149972.3422024
5;0.25;1;1648149974.4334526
6;0.25;1;1648149984.867488
7;0.25;1;1648149989.044815
8;0.25;1;1648150003.662833
9;0.25;1;1648150007.8415546
10;0.25;1;1648150014.10791
11;0.25;1;1648150028.7049022
12;0.25;1;1648150043.3173962
13;0.25;1;1648150064.212687
14;0.25;1;1648150070.4818456
15;0.25;1;1648150076.784815
16;0.25;1;1648150089.264326
17;0.25;1;1648150095.5191317
18;0.25;1;1648150103.9979944
19;0.25;1;1648150112.4052377
20;0.25;1;1648150122.930188
21;0.25;1;1648150143.8928921
22;0.25;1;1648150148.0729191
23;0.25;1;1648150150.1649945
24;0.25;1;1648150158.519363
25;0.25;1;1648150179.4426317
26;0.25;1;1648150191.9997993
27;0.25;1;1648150206.6368394
28;0.25;1;1648150210.8246613
29;0.25;1;1648150215.01284
30;0.25;1;1648150223.3799987
31;0.25;1;1648150229.65922
32;0.25;1;1648150231.751557
33;0.25;1;1648150242.1689336
34;0.25;1;1648150252.6212232
35;0.25;1;1648150260.9898424
36;0.25;1;1648150263.079831
37;0.25;1;1648150284.013545
38;0.25;1;1648150292.375759
39;0.25;1;1648150319.5521362
40;0.25;1;1648150323.734408
41;0.25;1;1648150332.100474
42;0.25;1;1648150348.839896
43;0.25;1;1648150371.8257298
44;0.25;1;1648150373.9113927
45;0.25;1;1648150384.3711731
46;0.25;1;1648150388.5606124
47;0.25;1;1648150396.9269187
48;0.25;1;1648150401.1013012
49;0.25;1;1648150426.194865
50;0.25;1;1648150453.3962684
51;0.25;1;1648150463.8510146
52;0.25;1;1648150470.123206
53;0.25;1;1648150501.489573
54;0.25;1;1648150511.9469783
55;0.25;1;1648150551.5733001
56;0.25;1;1648150564.1318564
57;0.25;1;1648150603.8783576
58;0.25;1;1648150610.152462
59;0.25;1;1648150620.6314905
60;0.25;1;1648150622.7149
61;0.25;1;1648150633.153751
62;0.25;1;1648150637.3265777
63;0.25;1;1648150639.3983078
64;0.25;1;1648150664.4642956
65;0.25;1;1648150685.320949
66;0.25;1;1648150699.9629443
67;0.25;1;1648150712.5446754
68;0.25;1;1648150716.7298827
69;0.25;1;1648150752.29936
70;0.25;1;1648150773.1691232
71;0.25;1;1648150785.7348812
72;0.25;1;1648150792.0176725
73;0.25;1;1648150804.5466084
74;0.25;1;1648150812.906692
75;0.25;1;1648150823.3761947
76;0.25;1;1648150838.0034978
77;0.25;1;1648150852.6377869
78;0.25;1;1648150867.2837787
79;0.25;1;1648150879.8298972
80;0.25;1;1648150898.6841717
81;0.25;1;1648150940.5201564
82;0.25;1;1648150963.5377278
83;0.25;1;1648150969.8286614
84;0.25;1;1648150982.3974047
85;0.25;1;1648150999.1060157
86;0.25;1;1648151017.9186988
87;0.25;1;1648151026.295042
88;0.25;1;1648151034.670998
89;0.25;1;1648151051.4302921
90;0.25;1;1648151066.0801828
91;0.25;1;1648151080.7245884
92;0.25;1;1648151097.4731073
93;0.25;1;1648151105.827046
94;0.25;1;1648151120.4485147
95;0.25;1;1648151133.0187848
96;0.25;1;1648151135.110567
97;0.25;1;1648151160.2378733
98;0.25;1;1648151172.796432
99;0.25;1;1648151174.8993027
100;0.25;1;1648151193.7613306
101;0.25;1;1648151195.8565454
102;0.25;1;1648151197.9586568
103;0.25;1;1648151212.6075697
104;0.25;1;1648151227.243703
105;0.25;1;1648151250.2504935
106;0.25;1;1648151271.157857
107;0.25;1;1648151285.8147125
108;0.25;1;1648151290.0044143
109;0.25;1;1648151292.103226
110;0.25;1;1648151315.1186898
111;0.25;1;1648151319.3031547
112;0.25;1;1648151323.4848752
113;0.25;1;1648151371.644797
114;0.25;1;1648151405.1663225
115;0.25;1;1648151409.3588955
116;0.25;1;1648151411.4599621
117;0.25;1;1648151459.6236367
118;0.25;1;1648151463.8124304
119;0.25;1;1648151474.2959433
120;0.25;1;1648151499.4407845
121;0.25;1;1648151509.8868108
122;0.25;1;1648151514.073864
123;0.25;1;1648151526.6382012
124;0.25;1;1648151532.9113266
125;0.25;1;1648151543.4049482
126;0.25;1;1648151553.8702943
127;0.25;1;1648151560.1464193
128;0.25;1;1648151568.5357182
129;0.25;1;1648151585.2940226
130;0.25;1;1648151622.9808507
131;0.25;1;1648151635.5559387
132;0.25;1;1648151654.3930402
133;0.25;1;1648151660.670955
134;0.25;1;1648151681.5905423
135;0.25;1;1648151689.9667547
136;0.25;1;1648151698.3431146
137;0.25;1;1648151702.536226
138;0.25;1;1648151706.719939
139;0.25;1;1648151713.0093741
140;0.25;1;1648151738.1477084
141;0.25;1;1648151740.2389584
142;0.25;1;1648151748.613669
143;0.25;1;1648151756.9887533
144;0.25;1;1648151761.1829977
145;0.25;1;1648151775.8424973
146;0.25;1;1648151777.939792
147;0.25;1;1648151809.3495579
148;0.25;1;1648151819.7986996
149;0.25;1;1648151828.1771302
150;0.25;1;1648151838.6365983
151;0.25;1;1648151853.2526724
152;0.25;1;1648151863.700814
153;0.25;1;1648151895.1261988
154;0.25;1;1648151911.879579
155;0.25;1;1648151916.0719864
156;0.25;1;1648151928.6153164
157;0.25;1;1648151983.033066
158;0.25;1;1648152016.4891891
159;0.25;1;1648152018.581468
160;0.25;1;1648152041.6158547
161;0.25;1;1648152072.9631252
162;0.25;1;1648152089.7122478
163;0.25;1;1648152102.2475228
164;0.25;1;1648152135.7107022
165;0.25;1;1648152137.8024182
166;0.25;1;1648152148.2760398
167;0.25;1;1648152162.9359162
168;0.25;1;1648152185.9040916
169;0.25;1;1648152200.5486093
