;Epsilon;Steps;Wall_Time
0;0.25;1;1648149903.9509459
1;0.25;1;1648149908.0315728
2;0.25;1;1648149924.3059204
3;0.25;1;1648149926.333132
4;0.25;1;1648149938.818957
5;0.25;1;1648149940.904663
6;0.25;1;1648149951.3360453
7;0.25;1;1648149955.5111125
8;0.25;1;1648149970.1282432
9;0.25;1;1648149974.3023677
10;0.25;1;1648149980.5646212
11;0.25;1;1648149995.1444404
12;0.25;1;1648150009.738427
13;0.25;1;1648150030.5908473
14;0.25;1;1648150036.8270893
15;0.25;1;1648150043.0817575
16;0.25;1;1648150055.6065872
17;0.25;1;1648150061.8764162
18;0.25;1;1648150070.1981077
19;0.25;1;1648150078.5087175
20;0.25;1;1648150088.868014
21;0.25;1;1648150109.5691147
22;0.25;1;1648150113.6971607
23;0.25;1;1648150115.7781556
24;0.25;1;1648150124.078331
25;0.25;1;1648150144.8556046
26;0.25;1;1648150157.3387604
27;0.25;1;1648150171.92402
28;0.25;1;1648150176.100951
29;0.25;1;1648150180.2796454
30;0.25;1;1648150188.6372342
31;0.25;1;1648150194.9038382
32;0.25;1;1648150196.9921114
33;0.25;1;1648150207.3862622
34;0.25;1;1648150217.8106565
35;0.25;1;1648150226.154762
36;0.25;1;1648150228.2363982
37;0.25;1;1648150249.119813
38;0.25;1;1648150257.4704094
39;0.25;1;1648150284.625249
40;0.25;1;1648150288.8062022
41;0.25;1;1648150297.1710954
42;0.25;1;1648150313.8812733
43;0.25;1;1648150336.8841114
44;0.25;1;1648150338.9761238
45;0.25;1;1648150349.4206712
46;0.25;1;1648150353.5943692
47;0.25;1;1648150361.9306128
48;0.25;1;1648150366.1166394
49;0.25;1;1648150391.104972
50;0.25;1;1648150418.2464342
51;0.25;1;1648150428.6941671
52;0.25;1;1648150434.9651256
53;0.25;1;1648150466.334767
54;0.25;1;1648150476.791603
55;0.25;1;1648150516.4353406
56;0.25;1;1648150528.9757125
57;0.25;1;1648150568.6427395
58;0.25;1;1648150574.9270475
59;0.25;1;1648150585.396213
60;0.25;1;1648150587.4899867
61;0.25;1;1648150597.9615695
62;0.25;1;1648150602.1475778
63;0.25;1;1648150604.2382777
64;0.25;1;1648150629.308605
65;0.25;1;1648150650.2521
66;0.25;1;1648150664.8940108
67;0.25;1;1648150677.4281049
68;0.25;1;1648150681.615168
69;0.25;1;1648150717.23688
70;0.25;1;1648150738.1801848
71;0.25;1;1648150750.7364645
72;0.25;1;1648150757.0235627
73;0.25;1;1648150769.5903344
74;0.25;1;1648150777.939202
75;0.25;1;1648150788.3906875
76;0.25;1;1648150803.0497217
77;0.25;1;1648150817.6609488
78;0.25;1;1648150832.3119562
79;0.25;1;1648150844.8819547
80;0.25;1;1648150863.7232418
81;0.25;1;1648150905.5920355
82;0.25;1;1648150928.5985916
83;0.25;1;1648150934.8713353
84;0.25;1;1648150947.4222507
85;0.25;1;1648150964.167097
86;0.25;1;1648150982.9511347
87;0.25;1;1648150991.306313
88;0.25;1;1648150999.6780019
89;0.25;1;1648151016.4395447
90;0.25;1;1648151031.1084805
91;0.25;1;1648151045.7807217
92;0.25;1;1648151062.5324626
93;0.25;1;1648151070.9030385
94;0.25;1;1648151085.5684736
95;0.25;1;1648151098.1295967
96;0.25;1;1648151100.2306435
97;0.25;1;1648151125.3600047
98;0.25;1;1648151137.9293509
99;0.25;1;1648151140.0239902
100;0.25;1;1648151158.849406
101;0.25;1;1648151160.9343002
102;0.25;1;1648151163.0320663
103;0.25;1;1648151177.6711414
104;0.25;1;1648151192.328868
105;0.25;1;1648151215.3264456
106;0.25;1;1648151236.2415402
107;0.25;1;1648151250.9040854
108;0.25;1;1648151255.0911014
109;0.25;1;1648151257.1812944
110;0.25;1;1648151280.2516422
111;0.25;1;1648151284.4244733
112;0.25;1;1648151288.6086674
113;0.25;1;1648151336.6782365
114;0.25;1;1648151370.1709783
115;0.25;1;1648151374.3611302
116;0.25;1;1648151376.4594967
117;0.25;1;1648151424.6434524
118;0.25;1;1648151428.8282657
