;Epsilon;Steps;Wall_Time
0;0.25;1;1648149349.5488245
1;0.25;1;1648149350.1331627
2;0.25;1;1648149350.6878026
3;0.25;1;1648149351.238444
4;0.25;1;1648149351.7865407
5;0.25;1;1648149352.341194
6;0.25;1;1648149352.8903518
7;0.25;1;1648149353.445236
8;0.25;1;1648149353.9962666
9;0.25;1;1648149354.5469913
10;0.25;1;1648149355.098772
11;0.25;1;1648149355.651342
12;0.25;1;1648149356.2018404
13;0.25;1;1648149356.75024
14;0.25;1;1648149357.302773
15;0.25;1;1648149357.850437
16;0.25;1;1648149358.4076357
17;0.25;1;1648149358.9650607
18;0.25;1;1648149359.541832
19;0.25;1;1648149360.0950294
20;0.25;1;1648149360.6439388
21;0.25;1;1648149361.1918287
