;Epsilon;Steps;Wall_Time
0;0.25;1;1648150096.640157
1;0.25;1;1648150097.817074
2;0.25;1;1648150102.5324988
3;0.25;1;1648150103.1231825
4;0.25;1;1648150106.6986842
5;0.25;1;1648150107.2845232
6;0.25;1;1648150110.2397804
7;0.25;1;1648150111.4200528
8;0.25;1;1648150115.5782635
9;0.25;1;1648150116.7561789
10;0.25;1;1648150118.5277262
11;0.25;1;1648150122.6679552
12;0.25;1;1648150126.834614
13;0.25;1;1648150132.734119
14;0.25;1;1648150134.507494
15;0.25;1;1648150136.3169808
16;0.25;1;1648150139.8568554
17;0.25;1;1648150141.6360157
18;0.25;1;1648150144.1746027
19;0.25;1;1648150146.7693162
20;0.25;1;1648150150.1115808
21;0.25;1;1648150161.889361
22;0.25;1;1648150164.639639
23;0.25;1;1648150165.9810703
24;0.25;1;1648150171.3708606
25;0.25;1;1648150184.9438393
26;0.25;1;1648150193.0936918
27;0.25;1;1648150203.0393004
28;0.25;1;1648150205.9112432
29;0.25;1;1648150208.7870207
30;0.25;1;1648150214.539445
31;0.25;1;1648150218.856106
32;0.25;1;1648150220.3180146
33;0.25;1;1648150227.5039942
34;0.25;1;1648150234.6910179
35;0.25;1;1648150240.4398656
36;0.25;1;1648150241.8799193
37;0.25;1;1648150256.274913
38;0.25;1;1648150262.0454566
39;0.25;1;1648150280.744363
40;0.25;1;1648150283.6167755
41;0.25;1;1648150289.3616798
42;0.25;1;1648150300.8863828
43;0.25;1;1648150316.6969943
44;0.25;1;1648150318.1291316
45;0.25;1;1648150325.324698
46;0.25;1;1648150328.2050123
47;0.25;1;1648150333.9317603
48;0.25;1;1648150336.812531
49;0.25;1;1648150354.0838242
50;0.25;1;1648150372.7746077
51;0.25;1;1648150380.0729885
52;0.25;1;1648150384.7968502
53;0.25;1;1648150415.2296796
54;0.25;1;1648150425.843684
55;0.25;1;1648150466.1538346
56;0.25;1;1648150479.1094797
57;0.25;1;1648150520.0889246
58;0.25;1;1648150526.5629702
59;0.25;1;1648150537.3641424
60;0.25;1;1648150539.528186
61;0.25;1;1648150550.3262005
62;0.25;1;1648150554.6476195
63;0.25;1;1648150556.813978
64;0.25;1;1648150582.9797397
65;0.25;1;1648150604.7320054
66;0.25;1;1648150619.9208338
67;0.25;1;1648150632.9107692
68;0.25;1;1648150637.2381008
69;0.25;1;1648150673.9221985
70;0.25;1;1648150695.0554478
71;0.25;1;1648150707.7102842
72;0.25;1;1648150714.0788023
73;0.25;1;1648150726.7189891
74;0.25;1;1648150735.2251494
75;0.25;1;1648150746.117682
76;0.25;1;1648150761.3162525
77;0.25;1;1648150791.7057526
78;0.25;1;1648150804.668045
79;0.25;1;1648150824.1451533
80;0.25;1;1648150867.494588
81;0.25;1;1648150891.316207
82;0.25;1;1648150897.809189
83;0.25;1;1648150910.820846
84;0.25;1;1648150928.152632
85;0.25;1;1648150947.6498895
86;0.25;1;1648150956.2403555
87;0.25;1;1648150964.6509206
88;0.25;1;1648150981.535224
