;Epsilon;Steps;Wall_Time
0;0.25;1;1648293942.6851134
1;0.25;1;1648293948.0926325
2;0.25;1;1648293951.6136448
3;0.25;1;1648293965.610841
4;0.25;1;1648293967.3180985
5;0.25;1;1648293976.0054588
6;0.25;1;1648293977.729459
7;0.25;1;1648293979.4917333
8;0.25;1;1648293988.1914642
9;0.25;1;1648293991.6691115
10;0.25;1;1648294003.8497946
11;0.25;1;1648294007.3298495
12;0.25;1;1648294012.5158687
13;0.25;1;1648294024.613637
14;0.25;1;1648294028.080698
15;0.25;1;1648294029.826676
16;0.25;1;1648294036.752652
17;0.25;1;1648294054.0657477
18;0.25;1;1648294055.75485
19;0.25;1;1648294059.2050946
20;0.25;1;1648294064.3820512
21;0.25;1;1648294071.6131034
22;0.25;1;1648294075.1846864
23;0.25;1;1648294076.3877318
24;0.25;1;1648294080.0010529
25;0.25;1;1648294084.8590887
26;0.25;1;1648294090.8957338
27;0.25;1;1648294092.097839
28;0.25;1;1648294093.2904818
29;0.25;1;1648294096.91618
30;0.1666666716337204;2;1648294176.9601417
31;0.1666666716337204;2;1648294180.5014284
32;0.1666666716337204;2;1648294182.2511127
33;0.1666666716337204;2;1648294189.2388213
34;0.1666666716337204;2;1648294197.965685
35;0.1666666716337204;2;1648294206.7384994
36;0.1666666716337204;2;1648294208.4703867
37;0.1666666716337204;2;1648294217.1584766
38;0.1666666716337204;2;1648294224.0803835
39;0.1666666716337204;2;1648294229.2895024
40;0.1666666716337204;2;1648294232.7658536
41;0.1666666716337204;2;1648294236.2338438
42;0.1666666716337204;2;1648294243.1627688
43;0.1666666716337204;2;1648294248.3624213
44;0.1666666716337204;2;1648294250.0834117
45;0.1666666716337204;2;1648294255.2572274
46;0.1666666716337204;2;1648294258.7150505
47;0.1666666716337204;2;1648294267.3811982
48;0.1666666716337204;2;1648294274.336401
49;0.1666666716337204;2;1648294276.0800774
50;0.1666666716337204;2;1648294283.0039365
51;0.1666666716337204;2;1648294286.4523187
52;0.1666666716337204;2;1648294293.4239297
53;0.1666666716337204;2;1648294300.2870119
54;0.1666666716337204;2;1648294322.6379354
55;0.1666666716337204;2;1648294326.0668552
56;0.1666666716337204;2;1648294332.9974923
57;0.1666666716337204;2;1648294339.957826
58;0.125;3;1648294415.0226605
59;0.125;3;1648294416.7561023
60;0.125;3;1648294418.5028446
61;0.125;3;1648294421.9982228
62;0.125;3;1648294423.7171297
63;0.125;3;1648294432.4657552
64;0.125;3;1648294433.7269857
65;0.125;3;1648294434.9763417
66;0.125;3;1648294436.2079456
67;0.125;3;1648294438.6796963
68;0.125;3;1648294442.3970423
69;0.125;3;1648294443.6224568
70;0.125;3;1648294444.8577754
71;0.125;3;1648294447.3319275
72;0.125;3;1648294449.7776558
73;0.125;3;1648294452.228817
74;0.125;3;1648294454.8057888
75;0.125;3;1648294458.4717865
76;0.125;3;1648294462.1736329
77;0.125;3;1648294467.986064
78;0.125;3;1648294487.0542839
79;0.125;3;1648294490.5471694
