;Epsilon;Steps;Wall_Time
0;0.25;1;1648160702.963485
1;0.25;1;1648160705.8105838
2;0.25;1;1648160708.635503
3;0.25;1;1648160711.4605007
4;0.25;1;1648160714.2971928
5;0.25;1;1648160717.130965
6;0.25;1;1648160719.9676669
7;0.25;1;1648160722.806973
8;0.25;1;1648160725.6343925
9;0.25;1;1648160728.4621542
10;0.25;1;1648160731.2953658
11;0.25;1;1648160734.120693
12;0.25;1;1648160736.9744608
13;0.25;1;1648160739.7971392
14;0.25;1;1648160742.6273422
15;0.25;1;1648160745.4572833
16;0.25;1;1648160748.2872217
17;0.25;1;1648160751.1117845
18;0.25;1;1648160753.943057
19;0.25;1;1648160756.7750835
20;0.25;1;1648160759.6050043
21;0.25;1;1648160762.4319947
22;0.25;1;1648160765.2673762
23;0.25;1;1648160768.1016898
24;0.25;1;1648160770.9324646
25;0.25;1;1648160773.765229
26;0.25;1;1648160776.5931706
27;0.25;1;1648160779.4145947
28;0.25;1;1648160782.2397976
29;0.25;1;1648160785.0689466
30;0.25;1;1648160787.900388
31;0.25;1;1648160790.723355
32;0.25;1;1648160793.5532846
33;0.25;1;1648160796.3736093
34;0.25;1;1648160799.1955655
35;0.25;1;1648160802.0210352
36;0.25;1;1648160804.8440669
37;0.25;1;1648160807.6706045
38;0.25;1;1648160810.488789
39;0.25;1;1648160813.3112779
40;0.25;1;1648160816.140493
41;0.25;1;1648160818.956281
42;0.25;1;1648160821.780548
43;0.25;1;1648160824.6050532
44;0.25;1;1648160827.4297113
45;0.25;1;1648160830.253401
46;0.25;1;1648160833.0831056
47;0.25;1;1648160835.9106617
48;0.25;1;1648160838.7430122
49;0.25;1;1648160841.5657406
50;0.25;1;1648160844.3956316
51;0.25;1;1648160847.2256129
52;0.25;1;1648160850.0552175
53;0.25;1;1648160852.8845153
54;0.25;1;1648160855.7088296
55;0.25;1;1648160858.5361292
56;0.25;1;1648160861.3579338
57;0.25;1;1648160864.1810517
58;0.25;1;1648160867.012513
59;0.25;1;1648160869.8389149
60;0.25;1;1648160872.6671367
61;0.25;1;1648160875.492511
62;0.25;1;1648160878.319132
63;0.25;1;1648160881.1426842
64;0.25;1;1648160883.9875827
65;0.25;1;1648160886.8122172
66;0.25;1;1648160889.6335604
67;0.25;1;1648160892.463599
68;0.25;1;1648160895.2869287
69;0.25;1;1648160898.1150591
70;0.25;1;1648160900.9421756
71;0.25;1;1648160903.774674
72;0.25;1;1648160906.6048045
73;0.25;1;1648160909.4352155
74;0.25;1;1648160912.2653124
75;0.25;1;1648160915.0925233
76;0.25;1;1648160917.9186673
77;0.25;1;1648160920.7495677
78;0.25;1;1648160923.5815132
79;0.25;1;1648160926.4104736
80;0.25;1;1648160929.2414265
81;0.25;1;1648160932.070995
82;0.25;1;1648160934.9075704
83;0.25;1;1648160937.7301788
84;0.25;1;1648160940.5624099
85;0.25;1;1648160943.392002
86;0.25;1;1648160946.21611
87;0.25;1;1648160949.0404818
88;0.25;1;1648160951.8679264
89;0.25;1;1648160954.6991987
90;0.25;1;1648160957.5254986
91;0.25;1;1648160960.3571136
92;0.25;1;1648160963.1895463
93;0.25;1;1648160966.008482
94;0.25;1;1648160968.8387275
95;0.25;1;1648160971.6680534
96;0.25;1;1648160974.4996772
97;0.25;1;1648160977.326911
98;0.25;1;1648160980.157242
99;0.25;1;1648160982.9922795
