;Epsilon;Steps;Wall_Time
0;0.25;1;1647612694.7633913
1;0.25;1;1647612701.1741152
2;0.25;1;1647612705.2296643
3;0.25;1;1647612724.4147923
4;0.25;1;1647612730.230726
5;0.25;1;1647612731.9747736
6;0.25;1;1647612733.707866
7;0.25;1;1647612738.9563088
8;0.25;1;1647612741.280178
9;0.25;1;1647612752.3377745
10;0.25;1;1647612754.0736246
11;0.25;1;1647612774.3013763
12;0.25;1;1647612776.0300143
13;0.25;1;1647612779.4811397
14;0.25;1;1647612791.041614
15;0.25;1;1647612793.3380125
16;0.25;1;1647612800.8273816
17;0.25;1;1647612823.3117988
18;0.25;1;1647612837.70377
19;0.25;1;1647612840.583761
20;0.25;1;1647612868.2487335
21;0.25;1;1647612879.1880305
22;0.25;1;1647612895.896831
23;0.25;1;1647612909.1388
24;0.25;1;1647612910.2928076
25;0.25;1;1647612925.8289075
26;0.25;1;1647612934.473088
27;0.25;1;1647612936.7757962
28;0.25;1;1647612955.1993623
29;0.25;1;1647612971.9125535
30;0.25;1;1647612993.206604
31;0.25;1;1647612995.503074
32;0.25;1;1647612997.8018
33;0.25;1;1647613017.3680735
34;0.25;1;1647613032.3810985
35;0.25;1;1647613041.5660655
36;0.25;1;1647613046.7821846
37;0.25;1;1647613068.0661588
38;0.25;1;1647613068.6434655
39;0.25;1;1647613076.1292698
40;0.25;1;1647613100.8859336
41;0.25;1;1647613125.609096
42;0.25;1;1647613128.5005472
43;0.25;1;1647613129.6497822
44;0.25;1;1647613133.1008456
45;0.25;1;1647613142.3038812
46;0.25;1;1647613144.5999954
47;0.25;1;1647613163.0240657
48;0.25;1;1647613169.9323292
49;0.25;1;1647613177.9732916
50;0.25;1;1647613180.2947636
51;0.25;1;1647613181.4384506
52;0.25;1;1647613184.3114789
53;0.25;1;1647613191.7919536
54;0.25;1;1647613197.5426922
55;0.25;1;1647613201.5782552
56;0.25;1;1647613218.813539
57;0.25;1;1647613222.855575
58;0.25;1;1647613225.7284822
59;0.25;1;1647613258.514404
60;0.25;1;1647613291.2900538
61;0.25;1;1647613301.100248
62;0.25;1;1647613303.9839149
63;0.25;1;1647613321.2506196
64;0.25;1;1647613342.5298476
65;0.25;1;1647613370.730098
66;0.25;1;1647613396.0335498
67;0.25;1;1647613404.6833777
68;0.25;1;1647613421.9586828
69;0.25;1;1647613442.6753883
70;0.25;1;1647613456.4754515
71;0.25;1;1647613462.7913816
72;0.25;1;1647613471.4251742
73;0.25;1;1647613493.2938805
74;0.25;1;1647613498.4840455
75;0.25;1;1647613504.2293358
76;0.25;1;1647613510.572812
77;0.25;1;1647613519.7933574
78;0.25;1;1647613546.248044
79;0.25;1;1647613567.5560791
80;0.25;1;1647613590.0057197
81;0.25;1;1647613600.3619812
82;0.25;1;1647613601.516728
83;0.25;1;1647613629.7314544
84;0.25;1;1647613633.1976254
85;0.25;1;1647613652.771217
86;0.25;1;1647613665.4874856
87;0.25;1;1647613669.5163202
88;0.25;1;1647613673.5425518
89;0.25;1;1647613693.719585
90;0.25;1;1647613711.5781908
91;0.25;1;1647613716.203933
92;0.25;1;1647613721.9630911
93;0.25;1;1647613754.2381868
94;0.25;1;1647613765.7456255
95;0.25;1;1647613767.4743903
96;0.25;1;1647613787.0573194
97;0.25;1;1647613796.2637641
98;0.25;1;1647613799.722426
99;0.25;1;1647613801.4532185
100;0.1666666716337204;2;1647613877.2956643
101;0.1666666716337204;2;1647613878.4400082
102;0.1666666716337204;2;1647613887.6084762
103;0.1666666716337204;2;1647613895.0570574
104;0.1666666716337204;2;1647613897.3493054
