;Epsilon;Steps;Wall_Time
0;0.25;1;1647603339.4527056
1;0.25;1;1647603340.1578279
2;0.25;1;1647603340.866403
3;0.25;1;1647603341.5502064
4;0.25;1;1647603342.2359233
5;0.25;1;1647603342.9252787
6;0.25;1;1647603343.609549
7;0.25;1;1647603344.2966268
8;0.25;1;1647603344.9826055
9;0.25;1;1647603345.6709034
10;0.25;1;1647603346.3585696
11;0.25;1;1647603347.047748
12;0.25;1;1647603347.7363439
13;0.25;1;1647603348.4247987
14;0.25;1;1647603349.1233826
15;0.25;1;1647603349.8067892
16;0.25;1;1647603350.497712
17;0.25;1;1647603351.2031083
18;0.25;1;1647603351.8908787
19;0.25;1;1647603352.5777323
20;0.25;1;1647603353.2644305
21;0.25;1;1647603353.958453
22;0.25;1;1647603354.6466327
23;0.25;1;1647603355.3340905
24;0.25;1;1647603356.020225
25;0.25;1;1647603356.70564
26;0.25;1;1647603357.3936539
27;0.25;1;1647603358.0807045
28;0.25;1;1647603358.7661667
29;0.25;1;1647603359.4509306
30;0.25;1;1647603360.1384172
31;0.25;1;1647603360.8235548
32;0.25;1;1647603361.5307548
33;0.25;1;1647603362.2156186
34;0.25;1;1647603362.9067976
35;0.25;1;1647603363.591633
36;0.25;1;1647603364.286962
37;0.25;1;1647603364.9768581
38;0.25;1;1647603365.6615045
39;0.25;1;1647603366.352805
40;0.25;1;1647603367.0391908
41;0.25;1;1647603367.7282276
42;0.25;1;1647603368.4120471
43;0.25;1;1647603369.0977287
44;0.25;1;1647603369.7858346
45;0.25;1;1647603370.4750462
46;0.25;1;1647603371.1627116
47;0.25;1;1647603371.8634503
48;0.25;1;1647603372.5599968
49;0.25;1;1647603373.2467048
50;0.25;1;1647603373.9328651
51;0.25;1;1647603374.6192322
52;0.25;1;1647603375.3087168
53;0.25;1;1647603375.9991276
54;0.25;1;1647603376.6823604
55;0.25;1;1647603377.3719363
56;0.25;1;1647603378.0570369
57;0.25;1;1647603378.7455075
58;0.25;1;1647603379.431704
59;0.25;1;1647603380.119309
60;0.25;1;1647603380.8073559
61;0.25;1;1647603381.4972944
62;0.25;1;1647603382.1921477
63;0.25;1;1647603382.9026341
64;0.25;1;1647603383.5914524
65;0.25;1;1647603384.2750406
66;0.25;1;1647603384.9612536
67;0.25;1;1647603385.6473022
68;0.25;1;1647603386.3300014
69;0.25;1;1647603387.0171945
70;0.25;1;1647603387.7009068
71;0.25;1;1647603388.390667
72;0.25;1;1647603389.0734947
73;0.25;1;1647603389.7636116
74;0.25;1;1647603390.450515
75;0.25;1;1647603391.1369674
76;0.25;1;1647603391.8252518
77;0.25;1;1647603392.5111027
78;0.25;1;1647603393.2218378
79;0.25;1;1647603393.9062629
80;0.25;1;1647603394.5954986
81;0.25;1;1647603395.280515
82;0.25;1;1647603395.96761
83;0.25;1;1647603396.6563985
84;0.25;1;1647603397.3393254
85;0.25;1;1647603398.0288174
86;0.25;1;1647603398.7135
87;0.25;1;1647603399.4041367
88;0.25;1;1647603400.093395
89;0.25;1;1647603400.7797997
90;0.25;1;1647603401.4696414
91;0.25;1;1647603402.161174
92;0.25;1;1647603402.854163
93;0.25;1;1647603403.5607545
94;0.25;1;1647603404.249779
95;0.25;1;1647603404.946619
96;0.25;1;1647603405.6371715
97;0.25;1;1647603406.3218527
98;0.25;1;1647603407.0083082
99;0.25;1;1647603407.696994
100;0.1666666716337204;2;1647603428.129976
101;0.1666666716337204;2;1647603428.8262022
