;update/loss/critic1;Steps;Wall_Time
0;4.509997367858887;3;1651414774.6030037
1;3.9254353046417236;6;1651414779.4594517
2;3.582991123199463;8;1651414782.6824095
3;2.597978353500366;16;1651414795.634786
4;2.5053281784057617;17;1651414797.2525373
5;2.419607400894165;18;1651414798.8742154
6;2.102051019668579;22;1651414805.2469378
7;2.0333549976348877;23;1651414806.9170604
8;1.9693975448608398;24;1651414808.5260608
9;1.7022840976715088;29;1651414816.5986252
10;1.6180073022842407;31;1651414819.7944467
11;1.5451655387878418;33;1651414822.9682283
12;1.3913222551345825;38;1651414831.0124464
13;1.3387510776519775;40;1651414834.2020657
14;1.2694286108016968;43;1651414838.9838042
15;1.1386818885803223;50;1651414850.206928
16;1.1077497005462646;52;1651414853.3950286
17;1.09297513961792;53;1651414854.9956315
18;1.038020133972168;57;1651414861.378933
19;0.9282389879226685;67;1651414877.327765
20;0.9192538261413574;68;1651414878.9173038
21;0.9014443159103394;70;1651414882.0837595
22;0.8768048286437988;73;1651414886.915856
23;0.8320832252502441;79;1651414896.4286737
24;0.8119988441467285;82;1651414901.2292078
25;0.8053708076477051;83;1651414902.887767
26;0.793042004108429;85;1651414906.0451734
27;0.7865301370620728;86;1651414907.6397145
28;0.7629618048667908;90;1651414913.9603236
29;0.73593670129776;95;1651414921.9291015
30;0.7309091091156006;96;1651414923.5199692
31;0.7259230613708496;97;1651414925.1050413
32;0.7114470601081848;100;1651414929.9018178
33;0.6198250651359558;102;1651414935.9411929
34;0.5171673893928528;105;1651414940.6970901
35;0.4679001569747925;107;1651414943.933368
36;0.4461907744407654;108;1651414945.5291183
37;0.3826510012149811;112;1651414951.8617027
38;0.32908204197883606;117;1651414959.770513
39;0.31604787707328796;119;1651414963.03702
40;0.3039412796497345;122;1651414967.7959585
41;0.30063769221305847;123;1651414969.383446
42;0.2894474267959595;128;1651414977.296267
43;0.2815900146961212;132;1651414983.661324
44;0.2758486568927765;135;1651414988.4146817
45;0.27307647466659546;137;1651414991.6023717
46;0.27027568221092224;139;1651414994.7781699
47;0.2687835395336151;140;1651414996.3632593
48;0.2642016112804413;143;1651415001.1673248
49;0.26037460565567017;146;1651415005.9489539
50;0.25928857922554016;147;1651415007.5090415
51;0.2555420398712158;150;1651415012.204706
52;0.2530841827392578;152;1651415015.363393
53;0.24956396222114563;155;1651415020.1892269
54;0.2473996877670288;157;1651415023.3293514
55;0.24302424490451813;161;1651415029.6896532
56;0.2420143038034439;162;1651415031.2955184
57;0.23755036294460297;166;1651415037.6800082
58;0.23488982021808624;168;1651415040.9364185
59;0.23002775013446808;172;1651415047.2759311
60;0.22673490643501282;176;1651415053.712945
61;0.21607926487922668;189;1651415074.4472177
62;0.21474042534828186;191;1651415077.718603
63;0.212161585688591;195;1651415084.0645375
64;0.20969846844673157;199;1651415090.3962004
65;0.20799893140792847;202;1651415098.2388058
66;0.2073117345571518;203;1651415099.8284986
67;0.20660553872585297;204;1651415101.4236393
68;0.20395998656749725;206;1651415104.5957134
69;0.20306633412837982;207;1651415106.1580718
70;0.19838090240955353;212;1651415114.091507
71;0.19781526923179626;213;1651415115.68435
