;ActorLR;Steps;Wall_Time
152;8.847510616760701e-05;389120;1651356127.527237
153;8.840432565193623e-05;391680;1651356128.8122447
154;8.833360334392637e-05;394240;1651356130.099274
155;8.82629319676198e-05;396800;1651356131.3813095
156;8.819232607493177e-05;399360;1651356132.672823
157;8.812177111394703e-05;401920;1651356133.9663315
158;8.805127436062321e-05;404480;1651356135.2796757
159;8.798082853900269e-05;407040;1651356136.5898328
160;8.791044820100069e-05;409600;1651356137.885429
161;8.7840118794702e-05;412160;1651356139.1823468
162;8.776984759606421e-05;414720;1651356140.51097
163;8.769962732912973e-05;417280;1651356141.8715422
164;8.762947254581377e-05;419840;1651356143.1713598
165;8.755936869420111e-05;422400;1651356144.464673
166;8.748931577429175e-05;424960;1651356145.7431798
167;8.741932833800092e-05;427520;1651356147.0384688
168;8.734939183341339e-05;430080;1651356148.370938
169;8.727951353648677e-05;432640;1651356149.6524634
170;8.720968617126346e-05;435200;1651356150.933342
171;8.713992428965867e-05;437760;1651356152.2240427
172;8.707020606379956e-05;440320;1651356153.5789726
173;8.700055332155898e-05;442880;1651356154.888751
174;8.69309515110217e-05;445440;1651356156.1753047
175;8.686140790814534e-05;448000;1651356157.4684296
176;8.679191523697227e-05;450560;1651356158.7660189
177;8.672248804941773e-05;453120;1651356160.073529
178;8.665310451760888e-05;455680;1651356161.408227
179;8.658378646941856e-05;458240;1651356162.7183788
180;8.651451935293153e-05;460800;1651356164.1000125
181;8.64453031681478e-05;463360;1651356165.398884
182;8.63761524669826e-05;465920;1651356166.696711
183;8.630704542156309e-05;468480;1651356167.9850457
184;8.62380038597621e-05;471040;1651356169.3217306
185;8.616901322966442e-05;473600;1651356170.6615875
186;8.610008080722764e-05;476160;1651356171.9561052
187;8.603119931649417e-05;478720;1651356173.3016965
188;8.59623760334216e-05;481280;1651356174.5943062
189;8.589360368205234e-05;483840;1651356175.9130254
190;8.5824889538344e-05;486400;1651356177.255332
191;8.575622632633895e-05;488960;1651356178.5694556
192;8.568762132199481e-05;491520;1651356179.8862135
193;8.561907452531159e-05;494080;1651356181.1841595
194;8.555057866033167e-05;496640;1651356182.479403
195;8.548213372705504e-05;499200;1651356183.784247
196;8.541375427739695e-05;501760;1651356185.1684542
197;8.534541848348454e-05;504320;1651356186.460785
198;8.527714089723304e-05;506880;1651356187.751589
199;8.520892151864246e-05;509440;1651356189.0419242
200;8.514075307175517e-05;512000;1651356197.9238634
201;8.50726428325288e-05;514560;1651356199.248234
202;8.500458352500573e-05;517120;1651356200.5436506
203;8.493658242514357e-05;519680;1651356201.836188
204;8.486863225698471e-05;522240;1651356203.1258936
205;8.480074029648677e-05;524800;1651356204.4187098
206;8.473289926769212e-05;527360;1651356205.7065876
207;8.466510917060077e-05;529920;1651356207.004254
208;8.459737728117034e-05;532480;1651356208.2890003
209;8.45296963234432e-05;535040;1651356209.5871007
210;8.446207357337698e-05;537600;1651356210.8925593
211;8.439450903097168e-05;540160;1651356212.1953595
212;8.432698814431205e-05;542720;1651356213.5654578
213;8.425953274127096e-05;545280;1651356214.8620453
214;8.419212099397555e-05;547840;1651356216.1704447
215;8.412476745434105e-05;550400;1651356217.471622
216;8.405746484640986e-05;552960;1651356218.8163352
217;8.399022044613957e-05;555520;1651356220.1500955
218;8.392302697757259e-05;558080;1651356221.469071
219;8.385589171666652e-05;560640;1651356222.7705255
220;8.378880738746375e-05;563200;1651356224.0667152
221;8.372177398996428e-05;565760;1651356225.35969
222;8.365479880012572e-05;568320;1651356226.6690166
223;8.358787454199046e-05;570880;1651356227.9632664
224;8.35210012155585e-05;573440;1651356229.2582579
225;8.345418609678745e-05;576000;1651356230.5712266
226;8.33874219097197e-05;578560;1651356231.8874867
227;8.332071593031287e-05;581120;1651356233.1882505
228;8.325406088260934e-05;583680;1651356234.5710742
229;8.31874567666091e-05;586240;1651356235.8792155
230;8.312090358231217e-05;588800;1651356237.2007678
231;8.305440860567614e-05;591360;1651356238.508722
232;8.298796456074342e-05;593920;1651356239.7954285
233;8.2921571447514e-05;596480;1651356241.0934212
234;8.285523654194549e-05;599040;1651356242.3953054
235;8.278895256808028e-05;601600;1651356243.7136528
236;8.272271952591836e-05;604160;1651356245.033476
237;8.265654469141737e-05;606720;1651356246.3521245
238;8.259042078861967e-05;609280;1651356247.6383965
239;8.252434781752527e-05;611840;1651356248.944768
240;8.245832577813417e-05;614400;1651356250.2534566
241;8.239236194640398e-05;616960;1651356251.5602958
242;8.232644177041948e-05;619520;1651356252.857783
243;8.22605870780535e-05;622080;1651356254.1484091
244;8.219477604143322e-05;624640;1651356255.4905288
245;8.212902321247384e-05;627200;1651356256.7931657
246;8.206331403926015e-05;629760;1651356258.1012447
247;8.199766307370737e-05;632320;1651356259.413903
248;8.193207031581551e-05;634880;1651356260.7667413
249;8.186652121366933e-05;637440;1651356262.1072755
250;8.180103031918406e-05;640000;1651356263.4191883
251;8.17355903564021e-05;642560;1651356264.7280383
252;8.167020132532343e-05;645120;1651356266.0378723
253;8.160486322594807e-05;647680;1651356267.3332694
254;8.1539576058276e-05;650240;1651356268.650187
255;8.147434709826484e-05;652800;1651356269.9531765
256;8.140916906995699e-05;655360;1651356271.2689705
257;8.134404197335243e-05;657920;1651356272.5958858
258;8.127896580845118e-05;660480;1651356273.8896878
259;8.121394057525322e-05;663040;1651356275.1963844
260;8.114897354971617e-05;665600;1651356276.498988
261;8.108405017992482e-05;668160;1651356277.89788
262;8.101918501779437e-05;670720;1651356279.201025
263;8.095437078736722e-05;673280;1651356280.5066266
264;8.088960748864338e-05;675840;1651356281.8019946
265;8.082489512162283e-05;678400;1651356283.0951643
266;8.076023368630558e-05;680960;1651356284.421642
267;8.069562318269163e-05;683520;1651356285.7219098
268;8.06310708867386e-05;686080;1651356287.0350273
269;8.056656224653125e-05;688640;1651356288.3340046
270;8.050211181398481e-05;691200;1651356289.635226
271;8.043771231314167e-05;693760;1651356290.940679
272;8.037336374400184e-05;696320;1651356292.2404666
273;8.030905883060768e-05;698880;1651356293.5428987
274;8.024481212487444e-05;701440;1651356294.856944
275;8.01806163508445e-05;704000;1651356296.1583016
276;8.011647150851786e-05;706560;1651356297.4608712
277;8.005237759789452e-05;709120;1651356298.7662065
278;7.998834189493209e-05;711680;1651356300.1438777
279;7.992434984771535e-05;714240;1651356301.4386117
280;7.98604087322019e-05;716800;1651356302.7542253
281;7.979651854839176e-05;719360;1651356304.0540602
282;7.973268657224253e-05;721920;1651356305.3881843
283;7.966889825183898e-05;724480;1651356306.709297
284;7.960516086313874e-05;727040;1651356308.0083096
285;7.954147440614179e-05;729600;1651356309.3062592
286;7.947784615680575e-05;732160;1651356310.6015463
287;7.94142615632154e-05;734720;1651356311.9007397
288;7.935072790132836e-05;737280;1651356313.1894937
289;7.928725244710222e-05;739840;1651356314.488703
290;7.922382064862177e-05;742400;1651356315.7780912
291;7.916043978184462e-05;744960;1651356317.0751293
292;7.909710984677076e-05;747520;1651356318.3601964
293;7.903383811935782e-05;750080;1651356319.6470923
294;7.897061004769057e-05;752640;1651356321.0283177
295;7.890743290772662e-05;755200;1651356322.312422
296;7.884430669946596e-05;757760;1651356323.6164744
297;7.87812314229086e-05;760320;1651356324.9389937
298;7.871820707805455e-05;762880;1651356326.2535915
299;7.865523366490379e-05;765440;1651356327.541797
300;7.859230390749872e-05;768000;1651356336.381027
301;7.852943235775456e-05;770560;1651356337.7270982
302;7.84666117397137e-05;773120;1651356339.0208192
303;7.840383477741852e-05;775680;1651356340.322075
304;7.834111602278426e-05;778240;1651356341.6239882
305;7.827844092389569e-05;780800;1651356342.9242866
306;7.821581675671041e-05;783360;1651356344.221885
307;7.815324352122843e-05;785920;1651356345.5070324
308;7.809072121744975e-05;788480;1651356346.813257
309;7.802824984537438e-05;791040;1651356348.1183782
310;7.79658294050023e-05;793600;1651356349.4905746
311;7.79034526203759e-05;796160;1651356350.8083754
312;7.784113404341042e-05;798720;1651356352.116622
313;7.777885912219062e-05;801280;1651356353.4192312
314;7.771663513267413e-05;803840;1651356354.7364857
315;7.765446207486093e-05;806400;1651356356.0527768
316;7.759233994875103e-05;808960;1651356357.3671505
317;7.753026147838682e-05;811520;1651356358.6731713
318;7.746824121568352e-05;814080;1651356359.965281
319;7.74062646087259e-05;816640;1651356361.27387
320;7.734433893347159e-05;819200;1651356362.5840452
321;7.728246418992057e-05;821760;1651356363.9020214
322;7.722064037807286e-05;824320;1651356365.2128947
323;7.715886022197083e-05;826880;1651356366.5092335
324;7.709713827352971e-05;829440;1651356367.7945292
325;7.703545998083428e-05;832000;1651356369.11937
326;7.697383261984214e-05;834560;1651356370.4770203
327;7.69122489145957e-05;837120;1651356371.7653592
328;7.685072341701016e-05;839680;1651356373.0532207
329;7.678924157517031e-05;842240;1651356374.3733454
