;update/loss/ent;Steps;Wall_Time
0;2.1155507564544678;3;1651433848.4269555
1;2.115163803100586;6;1651433851.8309548
2;2.1148269176483154;8;1651433854.117213
3;2.1129326820373535;16;1651433863.1621954
4;2.1126067638397217;17;1651433864.3011055
5;2.1122002601623535;18;1651433865.4204237
6;2.1096973419189453;22;1651433869.919578
7;2.108829975128174;23;1651433871.0445442
8;2.1078789234161377;24;1651433872.187129
9;2.1000027656555176;29;1651433877.887977
10;2.095233917236328;31;1651433880.14759
11;2.08959698677063;33;1651433882.4250271
12;2.0713579654693604;38;1651433888.091073
13;2.063225746154785;40;1651433890.36586
14;2.0513484477996826;43;1651433893.7786202
15;2.023005962371826;50;1651433901.7681913
16;2.0146970748901367;52;1651433904.0652926
17;2.010254144668579;53;1651433905.2086596
18;1.991481065750122;57;1651433909.7644708
19;1.9398568868637085;67;1651433921.1269937
20;1.9347528219223022;68;1651433922.2681243
21;1.9247050285339355;70;1651433924.5461133
22;1.9101450443267822;73;1651433927.943678
23;1.8813564777374268;79;1651433934.7861366
24;1.8660204410552979;82;1651433938.2883832
25;1.8607736825942993;83;1651433939.4599156
26;1.8502328395843506;85;1651433941.822637
27;1.8448309898376465;86;1651433942.9748921
28;1.822453498840332;90;1651433947.611417
29;1.7940293550491333;95;1651433953.3719654
30;1.7882251739501953;96;1651433954.5240507
31;1.7823528051376343;97;1651433955.7299576
32;1.764922022819519;100;1651433959.1454742
33;1.7457575798034668;102;1651433969.3889873
34;1.7165385484695435;105;1651433972.8511405
35;1.6963083744049072;107;1651433975.1256077
36;1.6861968040466309;108;1651433976.2710865
37;1.6443513631820679;112;1651433980.760813
38;1.590253472328186;117;1651433986.4951215
39;1.568467617034912;119;1651433988.758131
40;1.5353060960769653;122;1651433992.1498756
41;1.5243029594421387;123;1651433993.2750607
42;1.468874454498291;128;1651433998.9460404
43;1.4256149530410767;132;1651434003.472121
44;1.3943687677383423;135;1651434006.868481
45;1.3740041255950928;137;1651434009.1405232
46;1.3538578748703003;139;1651434011.4087987
47;1.3439236879348755;140;1651434012.5371888
48;1.3143060207366943;143;1651434015.9069805
49;1.2854883670806885;146;1651434019.276359
50;1.2759084701538086;147;1651434020.390551
51;1.2470874786376953;150;1651434023.8462987
52;1.2281582355499268;152;1651434026.1109533
53;1.200618028640747;155;1651434029.4878464
54;1.183070182800293;157;1651434031.78051
55;1.148560643196106;161;1651434036.3308659
56;1.140150785446167;162;1651434037.4616961
57;1.107100248336792;166;1651434041.9714937
58;1.0912387371063232;168;1651434044.2119853
59;1.0596338510513306;172;1651434048.7556195
60;1.028525710105896;176;1651434053.2933977
61;0.9418544769287109;189;1651434068.0615516
62;0.9305381178855896;191;1651434070.3075128
63;0.90912926197052;195;1651434074.7979643
64;0.8894246816635132;199;1651434079.3669562
65;0.8761122226715088;202;1651434090.491403
66;0.871843695640564;203;1651434091.689816
67;0.8678125143051147;204;1651434092.812853
68;0.8597490787506104;206;1651434095.0977128
69;0.8558123707771301;207;1651434096.2318602
70;0.8376989364624023;212;1651434101.9194632
71;0.8343749642372131;213;1651434103.0407808
72;0.8311252593994141;214;1651434104.1881473
73;0.8278433680534363;215;1651434105.3359547
74;0.8211562633514404;217;1651434107.6265457
75;0.8113937973976135;220;1651434111.0009685
76;0.8082313537597656;221;1651434112.1621294
77;0.8049335479736328;222;1651434113.2822273
78;0.7986978888511658;224;1651434115.6065757
79;0.7927258610725403;226;1651434117.8646197
80;0.7867509126663208;228;1651434120.114293
81;0.7810176610946655;230;1651434122.3554745
82;0.7722821831703186;233;1651434125.7570124
83;0.7640018463134766;236;1651434129.1990974
84;0.752943754196167;240;1651434133.7965293
85;0.7445358633995056;243;1651434137.224112
86;0.7228452563285828;251;1651434146.2612908
87;0.7177616953849792;253;1651434148.5585861
88;0.7103206515312195;256;1651434151.9724877
89;0.7055360674858093;258;1651434154.245166
90;0.6987087726593018;261;1651434157.6428273
91;0.6754785180091858;272;1651434170.1982486
92;0.667264997959137;276;1651434174.686691
93;0.6632453203201294;278;1651434176.9703019
94;0.6571595668792725;281;1651434180.414232
95;0.6550795435905457;282;1651434181.5300643
96;0.648881733417511;285;1651434184.9001927
97;0.6446353197097778;287;1651434187.1810448
98;0.6223426461219788;298;1651434199.734219
99;0.618373692035675;300;1651434201.979984
100;0.6142377853393555;302;1651434212.0258036
101;0.6119933724403381;303;1651434213.1501522
102;0.6054880023002625;306;1651434216.5538955
103;0.6012940406799316;308;1651434218.8179276
104;0.5883172154426575;314;1651434225.617022
105;0.5726928114891052;322;1651434234.7481902
106;0.5688112378120422;324;1651434237.0497904
107;0.5669273734092712;325;1651434238.1957295
108;0.5650397539138794;326;1651434239.3151312
109;0.5632603168487549;327;1651434240.457832
110;0.5612602233886719;328;1651434241.6098065
111;0.5593048930168152;329;1651434242.756275
112;0.5517705082893372;333;1651434247.313125
113;0.549941897392273;334;1651434248.467899
114;0.5406402945518494;339;1651434254.0880444
115;0.5388822555541992;340;1651434255.2381127
116;0.5370954275131226;341;1651434256.3914967
117;0.5354796051979065;342;1651434257.5376594
118;0.5339410305023193;343;1651434258.7007709
119;0.5323237776756287;344;1651434259.8242366
120;0.5185040235519409;353;1651434270.1462219
121;0.516933023929596;354;1651434271.2686381
122;0.5141856670379639;356;1651434273.5097945
123;0.5126515030860901;357;1651434274.6391716
124;0.5030989646911621;364;1651434282.6381562
125;0.49283522367477417;371;1651434290.5729842
126;0.4899680018424988;373;1651434292.8255684
127;0.4873226284980774;375;1651434295.0792623
128;0.48418286442756653;377;1651434297.3861873
129;0.4814760684967041;379;1651434299.7062995
130;0.4773852229118347;382;1651434303.1317112
131;0.476191908121109;383;1651434304.2542827
132;0.46947792172431946;388;1651434309.9481127
133;0.4681392014026642;389;1651434311.102734
134;0.46439507603645325;392;1651434314.466631
135;0.45934680104255676;396;1651434319.0157342
136;0.45643350481987;399;1651434322.4435873
137;0.45058122277259827;405;1651434337.056948
138;0.4497283399105072;406;1651434338.1889312
139;0.4447031021118164;412;1651434345.0152884
140;0.443787544965744;413;1651434346.1583753
141;0.44290971755981445;414;1651434347.302291
142;0.44211292266845703;415;1651434348.4500651
143;0.4379923641681671;420;1651434354.0894234
144;0.437117338180542;421;1651434355.2106357
145;0.43376782536506653;425;1651434359.7427042
146;0.43217334151268005;427;1651434362.0423427
147;0.43020525574684143;430;1651434365.4584675
148;0.4247876703739166;437;1651434373.401481
149;0.41978105902671814;443;1651434380.2453465
150;0.4189798831939697;444;1651434381.3703218
151;0.4181218147277832;445;1651434382.5087736
152;0.416324645280838;447;1651434384.7830122
