;update/loss/ent;Steps;Wall_Time
0;0.35135969519615173;999;1650781599.678472
1;0.1936836540699005;1999;1650783002.8122332
2;0.18325194716453552;2999;1650784402.0147433
3;0.16076333820819855;3999;1650785813.0790308
4;0.19603875279426575;4999;1650787192.3662663
5;0.15669754147529602;5999;1650788569.267445
6;0.1234113872051239;6999;1650790000.9558618
7;0.11582731455564499;7999;1650791373.972771
8;0.10650839656591415;8999;1650792779.4350448
9;0.1202993243932724;9999;1650794147.131188
10;0.13939201831817627;10999;1650795526.621932
11;0.11176558583974838;11999;1650796911.5307071
12;0.134476438164711;12999;1650798275.8128486
13;0.09556283801794052;13999;1650799674.1353886
14;0.09691919386386871;14999;1650801050.0807943
15;0.09142923355102539;15999;1650802421.5941055
16;0.0867805927991867;16999;1650803793.5319257
17;0.08193376660346985;17999;1650805157.4657004
18;0.08607961237430573;18999;1650806520.4188068
19;0.08781439065933228;19999;1650807896.2839155
20;0.0923481434583664;20999;1650809264.581253
21;0.08415049314498901;21999;1650810633.913427
22;0.0886564627289772;22999;1650812000.1238039
23;0.0806809738278389;23999;1650813365.1815672
24;0.095801442861557;24999;1650814733.6142492
25;0.07728353887796402;25999;1650816102.5662909
26;0.08527162671089172;26999;1650817484.2340417
27;0.07840967178344727;27999;1650818847.9114954
28;0.0823015421628952;28999;1650820252.5863254
29;0.07826274633407593;29999;1650821615.8748844
