;update/loss/ent;Steps;Wall_Time
0;0.42446550726890564;999;1649900080.0430763
1;0.19315148890018463;1999;1649901546.8333824
2;0.15092173218727112;2999;1649902968.1358044
3;0.13401569426059723;3999;1649904337.500885
4;0.11742421984672546;4999;1649905714.52651
5;0.10294856876134872;5999;1649907097.484908
6;0.09401262551546097;6999;1649908470.608208
7;0.09079904854297638;7999;1649909873.8731148
8;0.10148061811923981;8999;1649911246.4252434
9;0.08860088139772415;9999;1649912615.6858308
10;0.09298601001501083;10999;1649914003.4700825
11;0.09470051527023315;11999;1649915379.219267
12;0.1005253940820694;12999;1649916747.4733026
13;0.09822279214859009;13999;1649918126.998735
14;0.08659518510103226;14999;1649919498.3967447
15;0.09394040703773499;15999;1649920870.7399163
16;0.09553226083517075;16999;1649922283.3207128
17;0.09718144685029984;17999;1649923655.3184483
18;0.0944412499666214;18999;1649925027.8174403
19;0.08668025583028793;19999;1649926404.3541188
20;0.0923875942826271;20999;1649927781.3231359
21;0.08425978571176529;21999;1649929149.4938607
22;0.10272127389907837;22999;1649930524.4726474
23;0.08132393658161163;23999;1649931950.3185852
24;0.0797751396894455;24999;1649933324.4974997
25;0.08063869923353195;25999;1649934706.524247
26;0.08133767545223236;26999;1649936139.3403206
27;0.08193214982748032;27999;1649937515.7114983
28;0.08123897761106491;28999;1649938885.4737434
29;0.0732298269867897;29999;1649940306.48359
