;update/loss/ent;Steps;Wall_Time
0;0.15637853741645813;999;1649236791.6907496
1;0.08970145136117935;1999;1649238093.017557
2;0.09168799966573715;2999;1649239396.6624153
3;0.0845424085855484;3999;1649240688.5179055
4;0.09198734909296036;4999;1649241982.7635026
5;0.09275133162736893;5999;1649243281.2626
6;0.09738408774137497;6999;1649244575.237403
7;0.0902346596121788;7999;1649245872.0574768
8;0.09435965120792389;8999;1649247172.8440104
9;0.09669230878353119;9999;1649248473.901753
10;0.09364522248506546;10999;1649249770.4773235
11;0.09820474684238434;11999;1649251066.37785
12;0.09730900824069977;12999;1649252370.6916919
13;0.09593764692544937;13999;1649253675.613401
14;0.09649419039487839;14999;1649254973.3862088
15;0.0968802273273468;15999;1649256306.1482713
16;0.09804417937994003;16999;1649257603.36821
17;0.09380847960710526;17999;1649258903.3890717
18;0.09303481131792068;18999;1649260206.8071237
19;0.09538821876049042;19999;1649261506.5805485
20;0.09768959134817123;20999;1649262805.010619
21;0.09450902044773102;21999;1649264101.02777
22;0.09663182497024536;22999;1649265400.2709706
23;0.09650835394859314;23999;1649266697.559049
24;0.09589183330535889;24999;1649267995.4524024
25;0.09390846639871597;25999;1649269289.6170578
26;0.09799358248710632;26999;1649270584.2536216
27;0.09526347368955612;27999;1649271878.7506692
28;0.09459837526082993;28999;1649273171.2529907
29;0.09585275501012802;29999;1649274463.0253334
