;train/length;Steps;Wall_Time
0;20.0;2560;1651055747.6573484
1;20.0;5120;1651055748.622074
2;20.0;7680;1651055749.570273
3;20.0;10240;1651055750.490804
4;20.0;12800;1651055751.4159937
5;20.0;15360;1651055752.335444
6;20.0;17920;1651055753.2527037
7;20.0;20480;1651055754.1814485
8;20.0;23040;1651055755.0994825
9;20.0;25600;1651055756.0371745
10;20.0;28160;1651055756.9555113
11;20.0;30720;1651055757.872931
12;20.0;33280;1651055758.785202
13;20.0;35840;1651055759.6994686
14;20.0;38400;1651055760.6217995
15;20.0;40960;1651055761.536982
16;20.0;43520;1651055762.4516435
17;20.0;46080;1651055763.3654315
18;20.0;48640;1651055764.2879698
19;20.0;51200;1651055765.2028408
20;20.0;53760;1651055766.1361096
21;20.0;56320;1651055767.0516732
22;20.0;58880;1651055767.9669993
23;20.0;61440;1651055768.8817022
24;20.0;64000;1651055769.7903683
25;20.0;66560;1651055770.7230628
26;20.0;69120;1651055771.638317
27;20.0;71680;1651055772.5604615
28;20.0;74240;1651055773.4803035
29;20.0;76800;1651055774.4074433
30;20.0;79360;1651055775.3300443
31;20.0;81920;1651055776.2627778
32;20.0;84480;1651055777.1801436
33;20.0;87040;1651055778.114546
34;20.0;89600;1651055779.0354388
35;20.0;92160;1651055779.9667144
36;20.0;94720;1651055780.8917809
37;20.0;97280;1651055781.8161511
38;20.0;99840;1651055782.7421312
39;20.0;102400;1651055783.6637838
40;20.0;104960;1651055784.5916615
41;20.0;107520;1651055785.5295556
42;20.0;110080;1651055786.445837
43;20.0;112640;1651055787.3690197
44;20.0;115200;1651055788.3066747
45;20.0;117760;1651055789.2313135
46;20.0;120320;1651055790.1574638
47;20.0;122880;1651055791.0769696
48;20.0;125440;1651055791.99713
49;20.0;128000;1651055792.9102306
50;20.0;130560;1651055793.8143034
51;20.0;133120;1651055794.726676
52;20.0;135680;1651055795.6332219
53;20.0;138240;1651055796.542465
54;20.0;140800;1651055797.468088
55;20.0;143360;1651055798.3821
56;20.0;145920;1651055799.2908068
57;20.0;148480;1651055800.2134738
58;20.0;151040;1651055801.1275544
59;20.0;153600;1651055802.039688
60;20.0;156160;1651055802.9522867
61;20.0;158720;1651055803.8663268
62;20.0;161280;1651055804.7934577
63;20.0;163840;1651055805.7151709
64;20.0;166400;1651055806.6554844
65;20.0;168960;1651055807.5702045
66;20.0;171520;1651055808.503719
67;20.0;174080;1651055809.4299014
68;20.0;176640;1651055810.359377
69;20.0;179200;1651055811.2883492
70;20.0;181760;1651055812.2051291
71;20.0;184320;1651055813.13968
72;20.0;186880;1651055814.0645328
73;20.0;189440;1651055814.9913294
74;20.0;192000;1651055815.9081655
75;20.0;194560;1651055816.8192098
76;20.0;197120;1651055817.7299259
77;20.0;199680;1651055818.6554492
78;20.0;202240;1651055819.5641263
79;20.0;204800;1651055820.4875114
80;20.0;207360;1651055821.4047391
81;20.0;209920;1651055822.3247058
82;20.0;212480;1651055823.2495773
83;20.0;215040;1651055824.1744113
84;20.0;217600;1651055825.0850823
85;20.0;220160;1651055825.9984598
86;20.0;222720;1651055826.9056501
87;20.0;225280;1651055827.817694
88;20.0;227840;1651055828.7316108
89;20.0;230400;1651055829.6370816
90;20.0;232960;1651055830.544053
91;20.0;235520;1651055831.451949
92;20.0;238080;1651055832.3603778
93;20.0;240640;1651055833.268447
94;20.0;243200;1651055834.193686
95;20.0;245760;1651055835.1130729
96;20.0;248320;1651055836.0291462
97;20.0;250880;1651055836.9613695
98;20.0;253440;1651055837.8936682
99;20.0;256000;1651055838.8177834
100;20.0;258560;1651055847.32591
101;20.0;261120;1651055848.269124
102;20.0;263680;1651055849.203081
103;20.0;266240;1651055850.136221
104;20.0;268800;1651055851.057643
105;20.0;271360;1651055851.9793756
106;20.0;273920;1651055852.9078283
107;20.0;276480;1651055853.8426995
108;20.0;279040;1651055854.7560306
109;20.0;281600;1651055855.662841
110;20.0;284160;1651055856.5778475
111;20.0;286720;1651055857.4848633
112;20.0;289280;1651055858.4027727
113;20.0;291840;1651055859.3133974
114;20.0;294400;1651055860.2361395
115;20.0;296960;1651055861.1616163
116;20.0;299520;1651055862.0892136
117;20.0;302080;1651055863.0165932
118;20.0;304640;1651055863.948253
119;20.0;307200;1651055864.8706148
120;20.0;309760;1651055865.7796638
121;20.0;312320;1651055866.691728
122;20.0;314880;1651055867.6049147
123;20.0;317440;1651055868.5205894
124;20.0;320000;1651055869.4293025
125;20.0;322560;1651055870.3459544
126;20.0;325120;1651055871.2632952
127;20.0;327680;1651055872.1841772
128;20.0;330240;1651055873.1246603
129;20.0;332800;1651055874.0342054
130;20.0;335360;1651055874.9442987
131;20.0;337920;1651055875.8559494
132;20.0;340480;1651055876.7679968
133;20.0;343040;1651055877.682263
134;20.0;345600;1651055878.6240435
135;20.0;348160;1651055879.5471358
136;20.0;350720;1651055880.4705215
137;20.0;353280;1651055881.402383
138;20.0;355840;1651055882.3179538
139;20.0;358400;1651055883.2378411
140;20.0;360960;1651055884.1593914
141;20.0;363520;1651055885.0791562
142;20.0;366080;1651055886.0055075
143;20.0;368640;1651055886.9252303
144;20.0;371200;1651055887.8463614
145;20.0;373760;1651055888.7623284
146;20.0;376320;1651055889.6751516
147;20.0;378880;1651055890.5997105
148;20.0;381440;1651055891.540043
149;20.0;384000;1651055892.4488914
150;20.0;386560;1651055893.357555
151;20.0;389120;1651055894.2687392
152;20.0;391680;1651055895.177093
153;20.0;394240;1651055896.096192
154;20.0;396800;1651055897.0211291
155;20.0;399360;1651055897.9374225
156;20.0;401920;1651055898.8639143
157;20.0;404480;1651055899.7924118
158;20.0;407040;1651055900.7107034
159;20.0;409600;1651055901.6314685
160;20.0;412160;1651055902.5535777
161;20.0;414720;1651055903.4823546
162;20.0;417280;1651055904.3924174
163;20.0;419840;1651055905.299169
164;20.0;422400;1651055906.214751
165;20.0;424960;1651055907.1236074
166;20.0;427520;1651055908.0477328
167;20.0;430080;1651055908.9719787
168;20.0;432640;1651055909.8947349
169;20.0;435200;1651055910.8272874
170;20.0;437760;1651055911.7547104
171;20.0;440320;1651055912.6904426
172;20.0;442880;1651055913.5989366
173;20.0;445440;1651055914.5074785
174;20.0;448000;1651055915.412523
175;20.0;450560;1651055916.3236866
176;20.0;453120;1651055917.2306201
177;20.0;455680;1651055918.1573837
178;20.0;458240;1651055919.0765624
179;20.0;460800;1651055920.0114946
180;20.0;463360;1651055920.9552832
181;20.0;465920;1651055921.8826761
182;20.0;468480;1651055922.8125834
183;20.0;471040;1651055923.7227626
184;20.0;473600;1651055924.6304333
185;20.0;476160;1651055925.5385437
186;20.0;478720;1651055926.4487722
187;20.0;481280;1651055927.3556352
188;20.0;483840;1651055928.2827075
189;20.0;486400;1651055929.2074547
190;20.0;488960;1651055930.1398237
191;20.0;491520;1651055931.071099
192;20.0;494080;1651055932.0058117
193;20.0;496640;1651055932.9354918
194;20.0;499200;1651055933.8671124
195;20.0;501760;1651055934.7806993
196;20.0;504320;1651055935.6978576
197;20.0;506880;1651055936.6168077
198;20.0;509440;1651055937.537659
199;20.0;512000;1651055938.4575713
200;20.0;514560;1651055947.1292303
201;20.0;517120;1651055948.0912178
202;20.0;519680;1651055949.027243
203;20.0;522240;1651055949.9616697
204;20.0;524800;1651055950.8851492
205;20.0;527360;1651055951.8082476
206;20.0;529920;1651055952.723551
207;20.0;532480;1651055953.6363475
208;20.0;535040;1651055954.5703638
209;20.0;537600;1651055955.481633
210;20.0;540160;1651055956.393208
211;20.0;542720;1651055957.305324
212;20.0;545280;1651055958.2207923
213;20.0;547840;1651055959.1493983
214;20.0;550400;1651055960.0794187
215;20.0;552960;1651055961.0047143
216;20.0;555520;1651055961.9330742
217;20.0;558080;1651055962.8592594
218;20.0;560640;1651055963.785076
219;20.0;563200;1651055964.704567
220;20.0;565760;1651055965.61291
221;20.0;568320;1651055966.5397751
222;20.0;570880;1651055967.4696357
223;20.0;573440;1651055968.4026656
224;20.0;576000;1651055969.3354511
225;20.0;578560;1651055970.2455328
226;20.0;581120;1651055971.1551611
227;20.0;583680;1651055972.0690875
228;20.0;586240;1651055972.9809096
229;20.0;588800;1651055973.8901482
230;20.0;591360;1651055974.8018613
231;20.0;593920;1651055975.725161
232;20.0;596480;1651055976.644213
233;20.0;599040;1651055977.5689745
234;20.0;601600;1651055978.4973433
235;20.0;604160;1651055979.4224749
236;20.0;606720;1651055980.3506782
237;20.0;609280;1651055981.264487
238;20.0;611840;1651055982.170541
239;20.0;614400;1651055983.081224
240;20.0;616960;1651055983.996793
241;20.0;619520;1651055984.9054768
242;20.0;622080;1651055985.8328524
243;20.0;624640;1651055986.738281
244;20.0;627200;1651055987.6474893
245;20.0;629760;1651055988.5584176
246;20.0;632320;1651055989.4934072
247;20.0;634880;1651055990.418099
248;20.0;637440;1651055991.350103
249;20.0;640000;1651055992.2781205
250;20.0;642560;1651055993.1934059
251;20.0;645120;1651055994.1248937
252;20.0;647680;1651055995.0358143
253;20.0;650240;1651055995.9755795
254;20.0;652800;1651055996.8898275
255;20.0;655360;1651055997.7989945
256;20.0;657920;1651055998.706566
257;20.0;660480;1651055999.616281
258;20.0;663040;1651056000.5435617
259;20.0;665600;1651056001.4678633
260;20.0;668160;1651056002.3887527
261;20.0;670720;1651056003.3132472
262;20.0;673280;1651056004.2429554
263;20.0;675840;1651056005.165327
264;20.0;678400;1651056006.0742397
265;20.0;680960;1651056006.998591
266;20.0;683520;1651056007.9163735
267;20.0;686080;1651056008.8410878
268;20.0;688640;1651056009.7662492
269;20.0;691200;1651056010.7033749
270;20.0;693760;1651056011.6353593
271;20.0;696320;1651056012.545694
272;20.0;698880;1651056013.4533002
273;20.0;701440;1651056014.3674476
274;20.0;704000;1651056015.2903116
275;20.0;706560;1651056016.1990287
276;20.0;709120;1651056017.1268961
277;20.0;711680;1651056018.0370474
278;20.0;714240;1651056018.947692
279;20.0;716800;1651056019.8656158
280;20.0;719360;1651056020.7802384
281;20.0;721920;1651056021.6989303
282;20.0;724480;1651056022.6250644
283;20.0;727040;1651056023.5389552
284;20.0;729600;1651056024.4642296
285;20.0;732160;1651056025.3799498
286;20.0;734720;1651056026.2887576
287;20.0;737280;1651056027.20013
288;20.0;739840;1651056028.1228142
289;20.0;742400;1651056029.0341823
290;20.0;744960;1651056029.9542522
291;20.0;747520;1651056030.8802001
292;20.0;750080;1651056031.807295
293;20.0;752640;1651056032.729089
294;20.0;755200;1651056033.6531792
295;20.0;757760;1651056034.577355
296;20.0;760320;1651056035.4996688
297;20.0;762880;1651056036.4234877
298;20.0;765440;1651056037.330046
299;20.0;768000;1651056038.2549856
300;20.0;770560;1651056046.795878
301;20.0;773120;1651056047.720938
302;20.0;775680;1651056048.667602
303;20.0;778240;1651056049.5777547
304;20.0;780800;1651056050.4910934
305;20.0;783360;1651056051.401092
306;20.0;785920;1651056052.3104208
307;20.0;788480;1651056053.2189622
308;20.0;791040;1651056054.127718
309;20.0;793600;1651056055.0419354
310;20.0;796160;1651056055.9471674
311;20.0;798720;1651056056.8476636
312;20.0;801280;1651056057.7494664
313;20.0;803840;1651056058.656165
314;20.0;806400;1651056059.568759
315;20.0;808960;1651056060.4706974
316;20.0;811520;1651056061.3700235
317;20.0;814080;1651056062.2722433
318;20.0;816640;1651056063.170113
319;20.0;819200;1651056064.0755417
320;20.0;821760;1651056064.9744194
321;20.0;824320;1651056065.8817139
322;20.0;826880;1651056066.790741
323;20.0;829440;1651056067.7036202
324;20.0;832000;1651056068.6248863
325;20.0;834560;1651056069.5466633
326;20.0;837120;1651056070.4633749
