;train/length;Steps;Wall_Time
0;20.0;7680;1650907679.424565
1;20.0;15360;1650907682.2581937
2;20.0;20480;1650907684.110333
3;20.0;40960;1650907691.5379608
4;20.0;43520;1650907692.4822943
5;20.0;46080;1650907693.426538
6;20.0;56320;1650907697.0953004
7;20.0;58880;1650907698.0079203
8;20.0;61440;1650907698.9509664
9;20.0;74240;1650907703.6808972
10;20.0;79360;1650907705.5187218
11;20.0;84480;1650907707.3502002
12;20.0;97280;1650907711.9987926
13;20.0;102400;1650907713.8866053
14;20.0;110080;1650907716.6706996
15;20.0;128000;1650907723.1916687
16;20.0;133120;1650907725.0375233
17;20.0;135680;1650907725.9544265
18;20.0;145920;1650907729.669625
19;20.0;171520;1650907739.0324626
20;20.0;174080;1650907739.9449797
21;20.0;179200;1650907741.7790935
22;20.0;186880;1650907744.5893176
23;20.0;202240;1650907750.1517203
24;20.0;209920;1650907752.8935783
25;20.0;212480;1650907753.8100932
26;20.0;217600;1650907755.6447692
27;20.0;220160;1650907756.5710728
28;20.0;230400;1650907760.287174
29;20.0;243200;1650907764.9317887
30;20.0;245760;1650907765.8396263
31;20.0;248320;1650907766.7824092
32;20.0;256000;1650907769.5434008
33;20.0;261120;1650907779.1820993
34;20.0;268800;1650907781.9542491
35;20.0;273920;1650907783.7935483
36;20.0;276480;1650907784.7287014
37;20.0;286720;1650907788.4890654
38;20.0;299520;1650907793.1673737
39;20.0;304640;1650907795.0093515
40;20.0;312320;1650907797.7731793
41;20.0;314880;1650907798.7123973
42;20.0;327680;1650907803.344329
43;20.0;337920;1650907807.0278957
44;20.0;345600;1650907809.7957497
45;20.0;350720;1650907811.633478
46;20.0;355840;1650907813.4980483
47;20.0;358400;1650907814.440316
48;20.0;366080;1650907817.293609
49;20.0;373760;1650907820.1020725
50;20.0;376320;1650907821.0272982
51;20.0;384000;1650907823.8036501
52;20.0;389120;1650907825.6244214
53;20.0;396800;1650907828.3681943
54;20.0;401920;1650907830.2635388
55;20.0;412160;1650907834.0134265
56;20.0;414720;1650907834.9518023
57;20.0;424960;1650907838.614549
58;20.0;430080;1650907840.4792788
59;20.0;440320;1650907844.1659439
60;20.0;450560;1650907847.8469057
61;20.0;483840;1650907859.8808177
62;20.0;488960;1650907861.7665575
63;20.0;499200;1650907865.4597442
64;20.0;509440;1650907869.14113
65;20.0;517120;1650907879.6609952
66;20.0;519680;1650907880.5914388
67;20.0;522240;1650907881.5232253
68;20.0;527360;1650907883.3887317
69;20.0;529920;1650907884.3178723
70;20.0;542720;1650907888.9012437
71;20.0;545280;1650907889.827699
72;20.0;547840;1650907890.7633877
73;20.0;550400;1650907891.704037
74;20.0;555520;1650907893.536708
75;20.0;563200;1650907896.2966168
76;20.0;565760;1650907897.218579
77;20.0;568320;1650907898.140638
78;20.0;573440;1650907899.9842145
79;20.0;578560;1650907901.8618305
80;20.0;583680;1650907903.7001529
81;20.0;588800;1650907905.5346498
82;20.0;596480;1650907908.2884173
83;20.0;604160;1650907911.0582938
84;20.0;614400;1650907914.7824972
85;20.0;622080;1650907917.530704
86;20.0;642560;1650907924.9407482
87;20.0;647680;1650907926.812896
88;20.0;655360;1650907929.6145356
89;20.0;660480;1650907931.457907
90;20.0;668160;1650907934.2241254
91;20.0;696320;1650907944.4458308
92;20.0;706560;1650907948.1060784
93;20.0;711680;1650907949.9771307
94;20.0;719360;1650907952.7924511
95;20.0;721920;1650907953.7223485
96;20.0;729600;1650907956.5130994
97;20.0;734720;1650907958.3885326
98;20.0;762880;1650907968.493609
99;20.0;768000;1650907970.3417857
100;20.0;773120;1650907979.830677
101;20.0;775680;1650907980.753261
102;20.0;783360;1650907983.5099351
103;20.0;788480;1650907985.3432162
104;20.0;803840;1650907990.8384585
105;20.0;824320;1650907998.2461805
106;20.0;829440;1650908000.0674424
107;20.0;832000;1650908000.9764557
108;20.0;834560;1650908001.9070745
109;20.0;837120;1650908002.831037
110;20.0;839680;1650908003.751809
111;20.0;842240;1650908004.688846
112;20.0;852480;1650908008.3994598
113;20.0;855040;1650908009.314925
114;20.0;867840;1650908013.899568
115;20.0;870400;1650908014.813808
116;20.0;872960;1650908015.728308
117;20.0;875520;1650908016.665769
118;20.0;878080;1650908017.5967016
119;20.0;880640;1650908018.5257223
120;20.0;903680;1650908026.8932393
121;20.0;906240;1650908027.8113992
122;20.0;911360;1650908029.6362
123;20.0;913920;1650908030.5547547
124;20.0;931840;1650908037.0360012
