;train/length;Steps;Wall_Time
0;5.654296875;2895;1649755859.9226046
1;5.814453125;5872;1649755861.9531033
2;6.150390625;9021;1649755863.822386
3;6.142578125;12166;1649755865.7771244
4;6.1328125;15306;1649755867.735841
5;6.271484375;18517;1649755869.6973438
6;6.3046875;21745;1649755871.6690133
7;6.443359375;25044;1649755873.6433449
8;6.498046875;28371;1649755875.6146395
9;6.576171875;31738;1649755877.6211462
10;6.5390625;35086;1649755879.662723
11;6.626953125;38479;1649755881.7233238
12;6.56640625;41841;1649755883.766469
13;6.7890625;45317;1649755885.839285
14;6.85546875;48827;1649755887.9620292
15;6.96875;52395;1649755890.092684
16;7.1796875;56071;1649755892.2745674
17;7.40234375;59861;1649755894.5249984
18;7.4609375;63681;1649755896.9502087
19;7.615234375;67580;1649755899.2477827
20;7.76171875;71554;1649755901.5954723
21;7.908203125;75603;1649755904.0085702
22;8.171875;79787;1649755906.46634
23;8.390625;84083;1649755909.038713
24;8.48046875;88425;1649755911.6519578
25;8.578125;92817;1649755914.276128
26;8.724609375;97284;1649755916.95506
27;8.58984375;101682;1649755919.7160056
28;8.65234375;106112;1649755922.379676
29;8.6328125;110532;1649755925.0091686
30;8.75;115012;1649755927.6605213
31;8.609375;119420;1649755930.24459
32;8.654296875;123851;1649755932.8182187
33;8.78515625;128349;1649755935.4582708
34;8.5390625;132721;1649755938.0850194
35;8.72265625;137187;1649755940.6866982
36;8.587890625;141584;1649755943.2753673
37;8.83984375;146110;1649755945.930161
38;8.810546875;150621;1649755948.6140418
39;8.63671875;155043;1649755951.220996
40;8.671875;159483;1649755953.8025143
41;8.728515625;163952;1649755956.46768
42;8.80859375;168462;1649755959.172961
43;8.740234375;172937;1649755961.841044
44;8.7734375;177429;1649755964.4633453
45;8.984375;182029;1649755967.142662
46;8.845703125;186558;1649755969.8253028
47;9.005859375;191169;1649755972.4984481
48;9.125;195841;1649755975.2267416
49;9.13671875;200519;1649755977.9776838
50;8.99609375;205125;1649755980.6983407
51;9.142578125;209806;1649755983.403428
52;9.009765625;214419;1649755986.1428928
53;8.9453125;218999;1649755988.8552322
54;9.26953125;223745;1649755991.6446874
55;9.181640625;228446;1649755994.4760683
56;9.119140625;233115;1649755997.2422216
57;9.2265625;237839;1649756000.0108147
58;9.162109375;242530;1649756002.7834888
59;9.2265625;247254;1649756005.5739415
60;9.076171875;251901;1649756008.377707
61;9.29296875;256659;1649756011.1515765
62;9.1796875;261359;1649756013.9327688
63;9.22265625;266081;1649756016.7293105
64;9.5078125;270949;1649756019.5942204
65;9.345703125;275734;1649756022.6125505
66;9.322265625;280507;1649756025.4404876
67;9.390625;285315;1649756028.2542758
68;9.359375;290107;1649756031.06913
69;9.33984375;294889;1649756033.9194257
70;9.5234375;299765;1649756036.7600813
71;9.666015625;304714;1649756039.6977367
72;9.37890625;309516;1649756042.5378647
73;9.6015625;314432;1649756045.418783
74;9.568359375;319331;1649756048.3701494
75;9.5234375;324207;1649756051.257557
76;9.509765625;329076;1649756054.110816
77;9.60546875;333994;1649756057.0361888
78;9.880859375;339053;1649756060.0274189
79;9.556640625;343946;1649756062.9681008
80;9.544921875;348833;1649756065.8988357
81;9.716796875;353808;1649756068.7915554
82;9.751953125;358801;1649756071.7400002
83;9.673828125;363754;1649756074.6745458
84;9.826171875;368785;1649756077.6831663
85;9.837890625;373822;1649756080.681963
86;9.607421875;378741;1649756083.6215026
87;9.78125;383749;1649756086.5255146
88;9.685546875;388708;1649756089.4491873
89;9.771484375;393711;1649756092.3964698
90;9.796875;398727;1649756095.323599
91;9.8671875;403779;1649756098.3110416
92;10.009765625;408904;1649756101.3523526
93;10.013671875;414031;1649756104.3843584
94;10.12890625;419217;1649756107.4089527
95;10.041015625;424358;1649756110.4963458
96;10.33984375;429652;1649756113.5789797
97;10.306640625;434929;1649756116.6595888
98;10.287109375;440196;1649756119.7744133
99;10.396484375;445519;1649756122.9583404
100;10.3984375;450843;1649756126.181434
101;10.337890625;456136;1649756129.3520322
102;10.609375;461568;1649756132.5234215
103;10.580078125;466985;1649756135.714457
104;10.54296875;472383;1649756138.9059207
105;10.68359375;477853;1649756142.0725625
106;10.54296875;483251;1649756145.2521746
107;10.544921875;488650;1649756148.4118173
108;10.517578125;494035;1649756151.614315
109;10.478515625;499400;1649756154.7835448
110;10.556640625;504805;1649756157.904318
111;10.587890625;510226;1649756161.0907204
112;10.646484375;515677;1649756164.2529013
113;10.66796875;521139;1649756167.4708645
114;10.75;526643;1649756170.712089
115;10.841796875;532194;1649756173.9799426
116;10.705078125;537675;1649756177.1831405
117;10.55078125;543077;1649756180.3672233
118;10.57421875;548491;1649756183.56906
119;10.619140625;553928;1649756186.7638593
120;10.546875;559328;1649756189.9422114
121;10.466796875;564687;1649756193.0859096
122;10.701171875;570166;1649756196.298201
123;10.61328125;575600;1649756199.445394
124;10.701171875;581079;1649756202.647391
125;10.63671875;586525;1649756205.8287308
126;10.611328125;591958;1649756209.0051715
127;10.671875;597422;1649756212.3326988
128;10.765625;602934;1649756215.6519513
129;10.775390625;608451;1649756218.9343314
130;10.787109375;613974;1649756222.2497323
131;10.736328125;619471;1649756225.5791588
132;10.79296875;624997;1649756228.88534
133;10.828125;630541;1649756232.1407583
134;10.744140625;636042;1649756235.3729732
135;10.888671875;641617;1649756238.624509
136;10.771484375;647132;1649756241.884795
137;10.84765625;652686;1649756245.13647
138;10.91015625;658272;1649756248.4221616
139;10.919921875;663863;1649756251.8093653
140;11.125;669559;1649756255.112548
141;11.166015625;675276;1649756258.488144
142;11.162109375;680991;1649756261.8778021
143;11.04296875;686645;1649756265.228665
144;11.37109375;692467;1649756268.579718
145;11.05859375;698129;1649756271.8807905
146;10.974609375;703748;1649756275.167773
147;11.109375;709436;1649756278.522471
148;11.0078125;715072;1649756281.8530724
149;10.982421875;720695;1649756285.1395085
150;10.873046875;726262;1649756288.4264555
151;10.921875;731854;1649756291.7273877
152;10.91015625;737440;1649756295.0337253
153;10.978515625;743061;1649756298.342396
154;10.970703125;748678;1649756301.6707263
155;11.0703125;754346;1649756305.0038369
156;11.111328125;760035;1649756308.3190916
157;11.125;765731;1649756311.6811783
158;11.1328125;771431;1649756315.0483813
159;11.228515625;777180;1649756318.4360874
160;11.287109375;782959;1649756321.8231108
161;11.228515625;788708;1649756325.217794
162;11.271484375;794479;1649756328.5775886
163;11.4140625;800323;1649756331.9581256
164;11.623046875;806274;1649756335.4300292
165;11.431640625;812127;1649756338.8568058
166;11.427734375;817978;1649756342.2497113
167;11.177734375;823701;1649756345.6254265
168;11.458984375;829568;1649756349.0206301
169;11.41796875;835414;1649756352.4867477
170;11.224609375;841161;1649756355.8390174
171;11.35546875;846975;1649756359.2727287
172;10.90625;852559;1649756362.6206496
173;11.140625;858263;1649756365.9310555
174;11.208984375;864002;1649756369.2846963
175;10.935546875;869601;1649756372.5769784
176;11.0390625;875253;1649756375.892752
177;10.923828125;880846;1649756379.1535962
178;11.05859375;886508;1649756382.4516687
179;10.763671875;892019;1649756385.7448826
180;10.85546875;897577;1649756388.9646919
181;10.91015625;903163;1649756392.2766862
182;10.720703125;908652;1649756395.552821
