;train/length;Steps;Wall_Time
0;20.0;1280;1651232555.2879887
1;20.0;3840;1651232560.097811
2;20.0;5120;1651232562.4210446
3;20.0;7680;1651232567.0845382
4;20.0;10240;1651232571.737109
5;20.0;11520;1651232574.0772884
6;20.0;12800;1651232576.410544
7;20.0;14080;1651232578.7352533
8;20.0;15360;1651232581.0635471
9;20.0;16640;1651232583.386511
10;20.0;17920;1651232585.7121422
11;20.0;19200;1651232588.0434957
12;20.0;20480;1651232590.370204
13;20.0;21760;1651232592.704707
14;20.0;23040;1651232595.0344393
15;20.0;25600;1651232599.6818638
16;20.0;26880;1651232602.0042522
17;20.0;28160;1651232604.3351626
18;20.0;29440;1651232606.6735585
19;20.0;30720;1651232608.9985554
20;20.0;32000;1651232611.3285186
21;20.0;34560;1651232615.9996014
22;20.0;35840;1651232618.3254914
23;20.0;37120;1651232620.653263
24;20.0;38400;1651232622.9801414
25;20.0;39680;1651232625.3039768
26;20.0;40960;1651232627.6407526
27;20.0;42240;1651232629.9643073
28;20.0;43520;1651232632.2875407
29;20.0;46080;1651232636.6139717
30;20.0;47360;1651232638.7796578
31;20.0;48640;1651232640.9331627
32;20.0;49920;1651232643.041061
33;20.0;51200;1651232645.2023869
34;20.0;52480;1651232647.389669
35;20.0;55040;1651232651.697894
36;20.0;56320;1651232653.8646321
37;20.0;57600;1651232655.9581268
38;20.0;58880;1651232658.128299
39;20.0;60160;1651232660.283269
40;20.0;61440;1651232662.4149418
41;20.0;62720;1651232664.556553
42;20.0;64000;1651232666.6568153
43;20.0;65280;1651232668.9845576
44;20.0;66560;1651232671.232557
45;20.0;67840;1651232673.553841
46;20.0;69120;1651232675.9053218
47;20.0;70400;1651232678.2042549
48;20.0;71680;1651232680.514094
49;20.0;72960;1651232682.833199
50;20.0;78080;1651232692.0866942
51;20.0;79360;1651232694.3936827
52;20.0;80640;1651232696.6987438
53;20.0;81920;1651232699.009658
54;20.0;83200;1651232701.3213286
55;20.0;84480;1651232703.6349306
56;20.0;85760;1651232705.9520814
57;20.0;87040;1651232708.256442
58;20.0;88320;1651232710.5703988
59;20.0;89600;1651232712.880775
60;20.0;92160;1651232717.5149672
61;20.0;93440;1651232719.8195288
62;20.0;96000;1651232724.4549296
63;20.0;97280;1651232726.7638345
64;20.0;98560;1651232729.0815027
65;20.0;99840;1651232731.3973434
66;20.0;101120;1651232733.7025938
67;20.0;102400;1651232736.0083551
68;20.0;103680;1651232738.3172102
69;20.0;104960;1651232740.623389
70;20.0;106240;1651232742.8595552
71;20.0;107520;1651232745.1058078
72;20.0;108800;1651232747.356493
73;20.0;110080;1651232749.5670707
74;20.0;111360;1651232751.7920072
75;20.0;112640;1651232754.044303
76;20.0;113920;1651232756.2299502
77;20.0;115200;1651232758.4141521
78;20.0;116480;1651232760.6656137
79;20.0;117760;1651232762.8565636
80;20.0;119040;1651232765.0618997
81;20.0;120320;1651232767.3063188
82;20.0;121600;1651232769.523869
83;20.0;122880;1651232771.7408414
84;20.0;124160;1651232773.989574
85;20.0;125440;1651232776.169748
86;20.0;126720;1651232778.36181
87;20.0;128000;1651232780.6030464
88;20.0;129280;1651232815.2223134
89;20.0;130560;1651232817.5303524
90;20.0;131840;1651232819.8501282
91;20.0;133120;1651232822.1636891
92;20.0;134400;1651232824.4733703
93;20.0;135680;1651232826.7846544
94;20.0;136960;1651232829.1059496
95;20.0;138240;1651232831.426333
96;20.0;139520;1651232833.749426
97;20.0;140800;1651232836.0686796
98;20.0;142080;1651232838.3900683
99;20.0;143360;1651232840.7068775
100;20.0;144640;1651232843.0287807
101;20.0;145920;1651232845.3523777
102;20.0;148480;1651232849.9870384
103;20.0;149760;1651232852.3059795
104;20.0;152320;1651232856.9502478
105;20.0;153600;1651232859.2670949
106;20.0;154880;1651232861.5875845
107;20.0;156160;1651232863.9011774
108;20.0;157440;1651232866.2227054
109;20.0;158720;1651232868.5501368
110;20.0;161280;1651232873.1995883
111;20.0;162560;1651232875.5198805
112;20.0;163840;1651232877.844936
113;20.0;165120;1651232880.1627066
114;20.0;167680;1651232884.7959585
115;20.0;168960;1651232887.1095712
116;20.0;170240;1651232889.424822
117;20.0;172800;1651232893.8707461
118;20.0;174080;1651232896.0091188
119;20.0;175360;1651232898.1440296
120;20.0;177920;1651232902.429079
121;20.0;179200;1651232904.5083969
122;20.0;180480;1651232906.6467326
123;20.0;181760;1651232908.7659183
124;20.0;183040;1651232910.9273484
125;20.0;184320;1651232913.0766032
126;20.0;185600;1651232915.1459937
127;20.0;186880;1651232917.285813
128;20.0;188160;1651232919.3907626
129;20.0;190720;1651232923.6164656
130;20.0;192000;1651232925.7603745
131;20.0;194560;1651232930.3749447
132;20.0;195840;1651232932.6824384
133;20.0;197120;1651232934.9941072
134;20.0;198400;1651232937.3034186
135;20.0;199680;1651232939.6132712
136;20.0;200960;1651232941.9299529
137;20.0;202240;1651232944.2582123
138;20.0;203520;1651232946.5722618
139;20.0;204800;1651232948.8794045
