;test/length;Steps;Wall_Time
0;20.0;0;1648852301.7006605
1;20.0;256000;1648852421.4517179
2;20.0;512000;1648852540.669217
3;20.0;768000;1648852660.3552446
4;20.0;1024000;1648852780.6165714
5;20.0;1280000;1648852900.7757976
6;20.0;1536000;1648853020.7091146
7;20.0;1792000;1648853140.3830748
8;20.0;2048000;1648853260.4548173
9;20.0;2304000;1648853381.4902914
10;20.0;2560000;1648853501.2930846
11;20.0;2816000;1648853620.7686038
12;20.0;3072000;1648853740.2896643
13;20.0;3328000;1648853860.277752
14;20.0;3584000;1648853979.708514
15;20.0;3840000;1648854099.2657614
16;20.0;4096000;1648854218.914228
17;20.0;4352000;1648854338.6995182
18;20.0;4608000;1648854458.5824616
19;20.0;4864000;1648854578.6022265
20;20.0;5120000;1648854698.5081952
21;20.0;5376000;1648854818.7000654
22;20.0;5632000;1648854938.9279819
23;20.0;5888000;1648855059.025172
24;20.0;6144000;1648855179.1851466
25;20.0;6400000;1648855298.7184618
26;20.0;6656000;1648855418.1455097
27;20.0;6912000;1648855537.4900126
28;20.0;7168000;1648855656.8295279
29;20.0;7424000;1648855777.2545726
30;20.0;7680000;1648855897.460048
31;20.0;7936000;1648856017.440427
32;20.0;8192000;1648856137.420047
33;20.0;8448000;1648856257.5293233
34;20.0;8704000;1648856377.5229108
35;20.0;8960000;1648856497.3323045
36;20.0;9216000;1648856617.400797
37;20.0;9472000;1648856737.3020499
38;20.0;9728000;1648856857.2635462
39;20.0;9984000;1648856977.0635793
40;20.0;10240000;1648857096.916104
41;20.0;10496000;1648857216.335228
42;20.0;10752000;1648857335.7695549
43;20.0;11008000;1648857455.4730997
44;20.0;11264000;1648857575.587608
45;20.0;11520000;1648857695.068838
46;20.0;11776000;1648857814.1404576
47;20.0;12032000;1648857933.2982385
48;20.0;12288000;1648858052.410327
49;20.0;12544000;1648858172.0393975
50;20.0;12800000;1648858291.6513426
