;test/length;Steps;Wall_Time
0;20.0;0;1648959413.7804854
1;20.0;256000;1648959506.1386087
2;20.0;512000;1648959598.0983589
3;20.0;768000;1648959689.805877
4;20.0;1024000;1648959781.6590495
5;20.0;1280000;1648959873.3495317
6;20.0;1536000;1648959965.2909195
7;20.0;1792000;1648960056.9769766
8;20.0;2048000;1648960148.7156892
9;20.0;2304000;1648960240.295293
10;20.0;2560000;1648960332.0325258
11;20.0;2816000;1648960423.951669
12;20.0;3072000;1648960516.0610447
13;20.0;3328000;1648960608.2657807
14;20.0;3584000;1648960707.3038228
15;20.0;3840000;1648960814.3056738
16;20.0;4096000;1648960921.1775002
17;20.0;4352000;1648961028.1779218
18;20.0;4608000;1648961135.123611
19;20.0;4864000;1648961242.0861406
20;20.0;5120000;1648961349.0057156
21;20.0;5376000;1648961445.432543
22;20.0;5632000;1648961537.646199
23;20.0;5888000;1648961629.9001052
24;20.0;6144000;1648961722.1370134
25;20.0;6400000;1648961814.356215
26;20.0;6656000;1648961906.6929698
27;20.0;6912000;1648961998.9423704
28;20.0;7168000;1648962091.2848675
29;20.0;7424000;1648962183.678138
30;20.0;7680000;1648962275.9825659
31;20.0;7936000;1648962367.9241552
32;20.0;8192000;1648962459.4406643
33;20.0;8448000;1648962551.6337564
34;20.0;8704000;1648962643.9503891
35;20.0;8960000;1648962736.3146589
36;20.0;9216000;1648962828.3927732
37;20.0;9472000;1648962920.1066096
38;20.0;9728000;1648963011.83219
39;20.0;9984000;1648963103.879879
40;20.0;10240000;1648963196.0269394
41;20.0;10496000;1648963288.1024544
42;20.0;10752000;1648963380.2452698
43;20.0;11008000;1648963472.2109158
44;20.0;11264000;1648963564.349359
45;20.0;11520000;1648963656.4463322
46;20.0;11776000;1648963748.605591
47;20.0;12032000;1648963840.3062289
48;20.0;12288000;1648963931.5458012
49;20.0;12544000;1648964022.9235098
50;20.0;12800000;1648964114.3018665
