;test/length;Steps;Wall_Time
0;20.0;0;1649046801.9695363
1;20.0;256000;1649046946.1601982
2;20.0;512000;1649047090.5825891
3;20.0;768000;1649047233.955234
4;20.0;1024000;1649047378.143671
5;20.0;1280000;1649047522.294392
6;20.0;1536000;1649047666.263969
7;20.0;1792000;1649047809.8115027
8;20.0;2048000;1649047953.6822386
9;20.0;2304000;1649048096.804606
10;20.0;2560000;1649048239.9903505
11;20.0;2816000;1649048384.1937358
12;20.0;3072000;1649048528.2009506
13;20.0;3328000;1649048672.1334703
14;20.0;3584000;1649048816.0120468
15;20.0;3840000;1649048959.9156785
16;20.0;4096000;1649049103.969991
17;20.0;4352000;1649049248.1241984
18;20.0;4608000;1649049392.050644
19;20.0;4864000;1649049535.756643
20;20.0;5120000;1649049679.6283407
21;20.0;5376000;1649049823.4914682
22;20.0;5632000;1649049967.2415922
23;20.0;5888000;1649050111.1982362
24;20.0;6144000;1649050255.056309
25;20.0;6400000;1649050398.9030263
26;20.0;6656000;1649050545.216613
27;20.0;6912000;1649050704.6581132
28;20.0;7168000;1649050864.1468174
29;20.0;7424000;1649051023.4062445
30;20.0;7680000;1649051182.8201716
31;20.0;7936000;1649051342.1874368
32;20.0;8192000;1649051501.74467
33;20.0;8448000;1649051650.9956138
34;20.0;8704000;1649051794.3501458
35;20.0;8960000;1649051937.6109204
36;20.0;9216000;1649052080.5581405
37;20.0;9472000;1649052223.250565
38;20.0;9728000;1649052366.0360148
39;20.0;9984000;1649052508.943785
40;20.0;10240000;1649052651.9687276
41;20.0;10496000;1649052794.7897413
42;20.0;10752000;1649052938.0655258
43;20.0;11008000;1649053081.374976
44;20.0;11264000;1649053224.7103713
45;20.0;11520000;1649053368.1987343
46;20.0;11776000;1649053511.5867383
47;20.0;12032000;1649053655.416372
48;20.0;12288000;1649053799.1637275
49;20.0;12544000;1649053942.7495282
50;20.0;12800000;1649054086.3903344
