;test/length;Steps;Wall_Time
0;20.0;0;1649105198.8621197
1;20.0;256000;1649105332.9850407
2;20.0;512000;1649105466.422487
3;20.0;768000;1649105599.5890317
4;20.0;1024000;1649105732.756193
5;20.0;1280000;1649105866.1483138
6;20.0;1536000;1649105999.2697556
7;20.0;1792000;1649106132.710966
8;20.0;2048000;1649106266.151732
9;20.0;2304000;1649106399.1842537
10;20.0;2560000;1649106532.4818132
11;20.0;2816000;1649106665.9162583
12;20.0;3072000;1649106799.0301545
13;20.0;3328000;1649106932.2512662
14;20.0;3584000;1649107065.939296
15;20.0;3840000;1649107200.1719048
16;20.0;4096000;1649107333.95458
17;20.0;4352000;1649107467.7727587
18;20.0;4608000;1649107601.6921217
19;20.0;4864000;1649107735.607986
20;20.0;5120000;1649107869.880556
21;20.0;5376000;1649108003.7586162
22;20.0;5632000;1649108137.802671
23;20.0;5888000;1649108271.6665785
24;20.0;6144000;1649108405.7161741
25;20.0;6400000;1649108539.7159958
26;20.0;6656000;1649108673.6766086
27;20.0;6912000;1649108807.5978317
28;20.0;7168000;1649108941.6659105
29;20.0;7424000;1649109075.3664386
30;20.0;7680000;1649109208.9835107
31;20.0;7936000;1649109343.140836
32;20.0;8192000;1649109477.7748733
33;20.0;8448000;1649109612.490636
34;20.0;8704000;1649109747.085167
35;20.0;8960000;1649109881.4782684
36;20.0;9216000;1649110015.861133
37;20.0;9472000;1649110150.5759933
38;20.0;9728000;1649110285.3558335
39;20.0;9984000;1649110419.351222
40;20.0;10240000;1649110553.0283568
41;20.0;10496000;1649110686.3647656
42;20.0;10752000;1649110819.5997987
43;20.0;11008000;1649110953.0271173
44;20.0;11264000;1649111086.4932373
45;20.0;11520000;1649111219.9970849
46;20.0;11776000;1649111353.597736
47;20.0;12032000;1649111486.9866343
48;20.0;12288000;1649111620.2030551
49;20.0;12544000;1649111753.9123418
50;20.0;12800000;1649111887.2471092
51;20.0;13056000;1649112021.0464635
52;20.0;13312000;1649112154.5534782
53;20.0;13568000;1649112288.1654966
54;20.0;13824000;1649112421.7500656
55;20.0;14080000;1649112555.3547118
56;20.0;14336000;1649112689.0964482
57;20.0;14592000;1649112822.5705416
58;20.0;14848000;1649112956.6544929
59;20.0;15104000;1649113090.8603532
60;20.0;15360000;1649113225.1725452
61;20.0;15616000;1649113359.6818273
62;20.0;15872000;1649113494.0606418
63;20.0;16128000;1649113628.5268881
64;20.0;16384000;1649113762.7970438
65;20.0;16640000;1649113896.9757435
66;20.0;16896000;1649114030.5584726
67;20.0;17152000;1649114164.268046
68;20.0;17408000;1649114297.9627674
69;20.0;17664000;1649114432.6771479
70;20.0;17920000;1649114568.0717957
71;20.0;18176000;1649114703.272552
72;20.0;18432000;1649114838.2646582
73;20.0;18688000;1649114974.4882073
74;20.0;18944000;1649115110.2850409
75;20.0;19200000;1649115245.9964325
76;20.0;19456000;1649115381.7992337
77;20.0;19712000;1649115517.5693972
78;20.0;19968000;1649115653.267715
79;20.0;20224000;1649115788.8026252
80;20.0;20480000;1649115924.6178331
81;20.0;20736000;1649116060.3969853
82;20.0;20992000;1649116195.8146498
83;20.0;21248000;1649116330.875025
84;20.0;21504000;1649116466.0717065
85;20.0;21760000;1649116601.355622
86;20.0;22016000;1649116736.4605496
87;20.0;22272000;1649116871.3295772
88;20.0;22528000;1649117006.4488304
89;20.0;22784000;1649117141.5691907
90;20.0;23040000;1649117276.7852645
91;20.0;23296000;1649117412.0426946
92;20.0;23552000;1649117547.4086876
93;20.0;23808000;1649117682.848029
94;20.0;24064000;1649117818.2122445
95;20.0;24320000;1649117953.3875973
96;20.0;24576000;1649118088.7095418
97;20.0;24832000;1649118224.1055546
98;20.0;25088000;1649118359.4976954
99;20.0;25344000;1649118494.6059113
100;20.0;25600000;1649118629.4389703
101;20.0;25856000;1649118764.0141387
102;20.0;26112000;1649118898.733081
103;20.0;26368000;1649119033.3704526
104;20.0;26624000;1649119168.1510055
105;20.0;26880000;1649119302.7147777
106;20.0;27136000;1649119437.6517487
107;20.0;27392000;1649119573.035517
108;20.0;27648000;1649119708.2988374
109;20.0;27904000;1649119843.655838
110;20.0;28160000;1649119978.9976833
111;20.0;28416000;1649120114.3375103
112;20.0;28672000;1649120249.4976017
113;20.0;28928000;1649120384.7752562
114;20.0;29184000;1649120519.8751369
115;20.0;29440000;1649120654.9236217
116;20.0;29696000;1649120790.0707898
117;20.0;29952000;1649120925.227475
118;20.0;30208000;1649121060.3879054
119;20.0;30464000;1649121195.461001
120;20.0;30720000;1649121330.6748536
121;20.0;30976000;1649121465.6978195
122;20.0;31232000;1649121600.743317
123;20.0;31488000;1649121736.0159364
124;20.0;31744000;1649121870.9435685
125;20.0;32000000;1649122005.6720083
126;20.0;32256000;1649122140.296028
127;20.0;32512000;1649122274.8738549
128;20.0;32768000;1649122409.6652396
129;20.0;33024000;1649122544.326425
130;20.0;33280000;1649122679.1121976
131;20.0;33536000;1649122813.764123
132;20.0;33792000;1649122948.4351454
133;20.0;34048000;1649123083.12388
134;20.0;34304000;1649123217.8896918
135;20.0;34560000;1649123352.6390896
136;20.0;34816000;1649123487.4129171
137;20.0;35072000;1649123622.1595316
138;20.0;35328000;1649123757.020566
139;20.0;35584000;1649123891.9674325
140;20.0;35840000;1649124026.671141
141;20.0;36096000;1649124161.5013573
142;20.0;36352000;1649124296.4192812
143;20.0;36608000;1649124431.263873
144;20.0;36864000;1649124566.2362447
145;20.0;37120000;1649124701.1344802
146;20.0;37376000;1649124835.8900898
147;20.0;37632000;1649124970.670568
148;20.0;37888000;1649125105.408727
149;20.0;38144000;1649125240.355737
150;20.0;38400000;1649125375.2963612
151;20.0;38656000;1649125510.2585876
152;20.0;38912000;1649125645.236286
153;20.0;39168000;1649125779.7902057
154;20.0;39424000;1649125914.7094376
155;20.0;39680000;1649126049.5322108
156;20.0;39936000;1649126184.470224
157;20.0;40192000;1649126319.426994
158;20.0;40448000;1649126454.1758966
159;20.0;40704000;1649126588.9405215
160;20.0;40960000;1649126724.0950367
161;20.0;41216000;1649126859.878934
162;20.0;41472000;1649126995.4304035
163;20.0;41728000;1649127130.5005105
164;20.0;41984000;1649127265.4670594
165;20.0;42240000;1649127400.9097428
166;20.0;42496000;1649127536.3584948
167;20.0;42752000;1649127671.8379254
168;20.0;43008000;1649127807.3315248
169;20.0;43264000;1649127942.5855896
170;20.0;43520000;1649128077.8815851
171;20.0;43776000;1649128213.376573
172;20.0;44032000;1649128348.9749537
173;20.0;44288000;1649128484.430401
174;20.0;44544000;1649128619.8893223
175;20.0;44800000;1649128755.306015
176;20.0;45056000;1649128890.9657586
177;20.0;45312000;1649129026.5339139
178;20.0;45568000;1649129162.4276943
179;20.0;45824000;1649129298.5270803
180;20.0;46080000;1649129434.5231526
181;20.0;46336000;1649129570.5343032
182;20.0;46592000;1649129706.6931925
183;20.0;46848000;1649129842.6267376
184;20.0;47104000;1649129978.674526
185;20.0;47360000;1649130114.723707
186;20.0;47616000;1649130250.7574294
187;20.0;47872000;1649130386.7251096
188;20.0;48128000;1649130522.76448
189;20.0;48384000;1649130658.749011
190;20.0;48640000;1649130794.8110034
191;20.0;48896000;1649130930.7483501
192;20.0;49152000;1649131066.8794544
193;20.0;49408000;1649131202.7796285
194;20.0;49664000;1649131340.57499
195;20.0;49920000;1649131476.0027795
196;20.0;50176000;1649131611.947586
197;20.0;50432000;1649131747.775387
198;20.0;50688000;1649131883.430927
199;20.0;50944000;1649132019.0811353
200;20.0;51200000;1649132154.6648343
201;20.0;51456000;1649132290.2979887
202;20.0;51712000;1649132425.770538
203;20.0;51968000;1649132561.459268
204;20.0;52224000;1649132697.0094016
205;20.0;52480000;1649132832.7389057
206;20.0;52736000;1649132968.797352
207;20.0;52992000;1649133104.4147322
208;20.0;53248000;1649133240.067995
209;20.0;53504000;1649133375.6321192
210;20.0;53760000;1649133511.2445915
211;20.0;54016000;1649133646.1878939
212;20.0;54272000;1649133780.993264
213;20.0;54528000;1649133915.805054
214;20.0;54784000;1649134050.630832
215;20.0;55040000;1649134185.426175
216;20.0;55296000;1649134320.1499197
217;20.0;55552000;1649134454.9857676
218;20.0;55808000;1649134589.7233574
219;20.0;56064000;1649134724.6586523
220;20.0;56320000;1649134859.5490437
221;20.0;56576000;1649134994.5353456
222;20.0;56832000;1649135129.3657916
223;20.0;57088000;1649135264.134567
224;20.0;57344000;1649135398.9846625
225;20.0;57600000;1649135534.9536068
226;20.0;57856000;1649135670.911518
227;20.0;58112000;1649135806.4781826
228;20.0;58368000;1649135941.2305741
229;20.0;58624000;1649136075.9010942
230;20.0;58880000;1649136210.611241
231;20.0;59136000;1649136345.00243
232;20.0;59392000;1649136479.9581125
233;20.0;59648000;1649136615.0533826
234;20.0;59904000;1649136750.0634375
235;20.0;60160000;1649136885.2360778
236;20.0;60416000;1649137020.4102187
237;20.0;60672000;1649137155.587721
238;20.0;60928000;1649137290.6051273
239;20.0;61184000;1649137425.629414
240;20.0;61440000;1649137560.5431461
241;20.0;61696000;1649137695.6163929
242;20.0;61952000;1649137830.7635505
243;20.0;62208000;1649137966.0216959
244;20.0;62464000;1649138101.191337
245;20.0;62720000;1649138235.8915765
246;20.0;62976000;1649138370.721255
247;20.0;63232000;1649138505.3631942
248;20.0;63488000;1649138639.9537005
249;20.0;63744000;1649138774.6646564
250;20.0;64000000;1649138909.5025876
251;20.0;64256000;1649139044.2408254
252;20.0;64512000;1649139178.9290178
253;20.0;64768000;1649139314.492621
254;20.0;65024000;1649139449.3515027
255;20.0;65280000;1649139584.1540992
256;20.0;65536000;1649139718.9023392
257;20.0;65792000;1649139854.217512
258;20.0;66048000;1649139989.54067
259;20.0;66304000;1649140125.0285354
260;20.0;66560000;1649140260.4984252
261;20.0;66816000;1649140396.1420453
262;20.0;67072000;1649140531.8631945
263;20.0;67328000;1649140667.2920535
264;20.0;67584000;1649140802.8958874
265;20.0;67840000;1649140938.1192896
266;20.0;68096000;1649141073.7048786
267;20.0;68352000;1649141209.3334012
268;20.0;68608000;1649141344.928881
269;20.0;68864000;1649141479.5558338
270;20.0;69120000;1649141614.0016465
271;20.0;69376000;1649141748.4090738
272;20.0;69632000;1649141882.9656324
273;20.0;69888000;1649142017.5651197
274;20.0;70144000;1649142152.122889
275;20.0;70400000;1649142286.735394
276;20.0;70656000;1649142421.295033
277;20.0;70912000;1649142555.988292
278;20.0;71168000;1649142690.538135
279;20.0;71424000;1649142825.2844937
280;20.0;71680000;1649142960.409778
281;20.0;71936000;1649143095.697182
282;20.0;72192000;1649143231.066363
283;20.0;72448000;1649143366.1528337
284;20.0;72704000;1649143501.5389335
285;20.0;72960000;1649143636.9012778
286;20.0;73216000;1649143772.5425057
287;20.0;73472000;1649143907.9586003
288;20.0;73728000;1649144043.5739512
289;20.0;73984000;1649144179.1965322
290;20.0;74240000;1649144315.3724687
291;20.0;74496000;1649144450.9928067
292;20.0;74752000;1649144585.829202
293;20.0;75008000;1649144720.7627153
294;20.0;75264000;1649144855.480628
295;20.0;75520000;1649144990.302761
296;20.0;75776000;1649145125.0982442
297;20.0;76032000;1649145260.0493424
298;20.0;76288000;1649145394.9220903
299;20.0;76544000;1649145529.7022152
300;20.0;76800000;1649145664.5537617
