;test/length;Steps;Wall_Time
0;20.0;0;1651266373.6485662
1;20.0;256000;1651266520.2320263
2;20.0;512000;1651266669.6814451
3;20.0;768000;1651266831.665919
4;20.0;1024000;1651266993.7556632
5;20.0;1280000;1651267144.9546947
6;20.0;1536000;1651267290.4881985
7;20.0;1792000;1651267436.71651
8;20.0;2048000;1651267583.224706
9;20.0;2304000;1651267729.5291877
10;20.0;2560000;1651267875.635618
11;20.0;2816000;1651268021.1561537
12;20.0;3072000;1651268166.820543
13;20.0;3328000;1651268312.2208877
14;20.0;3584000;1651268457.4502292
15;20.0;3840000;1651268602.9369562
16;20.0;4096000;1651268748.944303
17;20.0;4352000;1651268895.240133
18;20.0;4608000;1651269041.4707015
19;20.0;4864000;1651269186.918832
20;20.0;5120000;1651269332.5080912
21;20.0;5376000;1651269478.1178918
22;20.0;5632000;1651269623.6599844
23;20.0;5888000;1651269769.3212316
24;20.0;6144000;1651269914.8672357
25;20.0;6400000;1651270062.3915365
26;20.0;6656000;1651270212.8636136
27;20.0;6912000;1651270359.2622979
28;20.0;7168000;1651270504.9887395
29;20.0;7424000;1651270650.7686176
30;20.0;7680000;1651270796.3453908
31;20.0;7936000;1651270941.8833072
32;20.0;8192000;1651271087.8131475
33;20.0;8448000;1651271234.2249217
34;20.0;8704000;1651271380.6333718
35;20.0;8960000;1651271526.9455245
36;20.0;9216000;1651271672.5402625
37;20.0;9472000;1651271818.293281
38;20.0;9728000;1651271964.3756368
39;20.0;9984000;1651272110.6241634
40;20.0;10240000;1651272256.556371
41;20.0;10496000;1651272402.1172247
42;20.0;10752000;1651272547.7876563
43;20.0;11008000;1651272694.644491
44;20.0;11264000;1651272840.6938007
45;20.0;11520000;1651272986.410972
46;20.0;11776000;1651273132.0760798
47;20.0;12032000;1651273278.3331347
48;20.0;12288000;1651273424.8154562
49;20.0;12544000;1651273570.2316906
50;20.0;12800000;1651273715.7697518
