;test/length;Steps;Wall_Time
0;20.0;0;1649485781.2415128
1;20.0;256000;1649485879.8728087
2;20.0;512000;1649485978.3237424
3;20.0;768000;1649486076.75104
4;20.0;1024000;1649486175.1078513
5;20.0;1280000;1649486273.3801744
6;20.0;1536000;1649486371.7556329
7;20.0;1792000;1649486470.03945
8;20.0;2048000;1649486568.3680365
9;20.0;2304000;1649486666.5585918
10;20.0;2560000;1649486764.3932626
11;20.0;2816000;1649486862.1859267
12;20.0;3072000;1649486960.0946667
13;20.0;3328000;1649487057.8294847
14;20.0;3584000;1649487155.6275144
15;20.0;3840000;1649487253.4808042
16;20.0;4096000;1649487351.437808
17;20.0;4352000;1649487449.281795
18;20.0;4608000;1649487547.1435728
19;20.0;4864000;1649487644.976379
20;20.0;5120000;1649487742.6167345
21;20.0;5376000;1649487840.0650153
22;20.0;5632000;1649487937.5992925
23;20.0;5888000;1649488035.2838557
24;20.0;6144000;1649488132.8195145
25;20.0;6400000;1649488230.358962
26;20.0;6656000;1649488327.8163645
27;20.0;6912000;1649488425.4149513
28;20.0;7168000;1649488523.0003376
29;20.0;7424000;1649488620.556886
30;20.0;7680000;1649488718.022113
31;20.0;7936000;1649488815.5808737
32;20.0;8192000;1649488913.6037712
33;20.0;8448000;1649489011.6025584
34;20.0;8704000;1649489110.063949
35;20.0;8960000;1649489208.7020044
36;20.0;9216000;1649489307.3026755
37;20.0;9472000;1649489405.7972336
38;20.0;9728000;1649489504.3663745
39;20.0;9984000;1649489602.855569
40;20.0;10240000;1649489700.4763927
41;20.0;10496000;1649489798.0436268
42;20.0;10752000;1649489895.4403017
43;20.0;11008000;1649489992.9890974
44;20.0;11264000;1649490090.9387515
45;20.0;11520000;1649490189.0371144
46;20.0;11776000;1649490287.2065377
47;20.0;12032000;1649490385.420917
48;20.0;12288000;1649490483.5415723
49;20.0;12544000;1649490581.6664584
50;20.0;12800000;1649490679.7972229
