;test/length;Steps;Wall_Time
0;20.0;0;1648971394.833484
1;20.0;256000;1648971542.1566663
2;20.0;512000;1648971699.4333978
3;20.0;768000;1648971856.5987844
4;20.0;1024000;1648972013.7707834
5;20.0;1280000;1648972170.8021433
6;20.0;1536000;1648972328.0150235
7;20.0;1792000;1648972485.152132
8;20.0;2048000;1648972642.5780492
9;20.0;2304000;1648972800.0084915
10;20.0;2560000;1648972957.3613396
11;20.0;2816000;1648973114.6755648
12;20.0;3072000;1648973269.5965626
13;20.0;3328000;1648973411.3366506
14;20.0;3584000;1648973552.8910606
15;20.0;3840000;1648973694.9265378
16;20.0;4096000;1648973837.0495343
17;20.0;4352000;1648973979.1223874
18;20.0;4608000;1648974121.1644313
19;20.0;4864000;1648974263.216325
20;20.0;5120000;1648974405.2520926
21;20.0;5376000;1648974547.3433905
22;20.0;5632000;1648974689.4518728
23;20.0;5888000;1648974831.573555
24;20.0;6144000;1648974973.7160149
25;20.0;6400000;1648975115.7631457
26;20.0;6656000;1648975257.6803384
27;20.0;6912000;1648975399.596555
28;20.0;7168000;1648975541.576455
29;20.0;7424000;1648975684.2796788
30;20.0;7680000;1648975827.0205085
31;20.0;7936000;1648975969.699545
32;20.0;8192000;1648976112.8752146
33;20.0;8448000;1648976257.120724
34;20.0;8704000;1648976400.0363984
35;20.0;8960000;1648976542.6377902
36;20.0;9216000;1648976685.7234354
37;20.0;9472000;1648976829.0917158
38;20.0;9728000;1648976972.096425
39;20.0;9984000;1648977115.1177907
40;20.0;10240000;1648977257.8591938
41;20.0;10496000;1648977399.8226068
42;20.0;10752000;1648977542.0062895
43;20.0;11008000;1648977684.717348
44;20.0;11264000;1648977827.5399206
45;20.0;11520000;1648977970.7233844
46;20.0;11776000;1648978113.900387
47;20.0;12032000;1648978257.1010838
48;20.0;12288000;1648978400.2644353
49;20.0;12544000;1648978543.6174517
50;20.0;12800000;1648978686.5023184
