;test/length;Steps;Wall_Time
0;20.0;0;1649109390.1719608
1;20.0;256000;1649109490.5133276
2;20.0;512000;1649109590.5119202
3;20.0;768000;1649109689.9333375
4;20.0;1024000;1649109789.49355
5;20.0;1280000;1649109888.973742
6;20.0;1536000;1649109988.6602595
7;20.0;1792000;1649110087.9722774
8;20.0;2048000;1649110187.4595144
9;20.0;2304000;1649110286.9337542
10;20.0;2560000;1649110386.3792863
11;20.0;2816000;1649110485.8948233
12;20.0;3072000;1649110585.484614
13;20.0;3328000;1649110685.0521445
14;20.0;3584000;1649110784.5271237
15;20.0;3840000;1649110885.316679
16;20.0;4096000;1649110985.750273
17;20.0;4352000;1649111085.3737123
18;20.0;4608000;1649111185.2615178
19;20.0;4864000;1649111285.2363927
20;20.0;5120000;1649111385.1988242
21;20.0;5376000;1649111485.1326458
22;20.0;5632000;1649111585.3428547
23;20.0;5888000;1649111685.3301008
24;20.0;6144000;1649111785.2837636
25;20.0;6400000;1649111885.649345
26;20.0;6656000;1649111986.099318
27;20.0;6912000;1649112086.4105191
28;20.0;7168000;1649112186.698966
29;20.0;7424000;1649112287.1431515
30;20.0;7680000;1649112387.5427258
31;20.0;7936000;1649112488.004114
32;20.0;8192000;1649112588.328292
33;20.0;8448000;1649112688.7353547
34;20.0;8704000;1649112789.0636866
35;20.0;8960000;1649112889.1373496
36;20.0;9216000;1649112989.244196
37;20.0;9472000;1649113089.702379
38;20.0;9728000;1649113190.0639765
39;20.0;9984000;1649113290.1384642
40;20.0;10240000;1649113390.300027
41;20.0;10496000;1649113490.413328
42;20.0;10752000;1649113590.444845
43;20.0;11008000;1649113690.6150334
44;20.0;11264000;1649113791.024907
45;20.0;11520000;1649113891.5208113
46;20.0;11776000;1649113991.9257016
47;20.0;12032000;1649114092.318084
48;20.0;12288000;1649114192.6747212
49;20.0;12544000;1649114293.0486848
50;20.0;12800000;1649114393.338483
