;test/length;Steps;Wall_Time
0;20.0;0;1650761239.928525
1;20.0;256000;1650761368.251286
2;20.0;512000;1650761493.2103899
3;20.0;768000;1650761618.2142437
4;20.0;1024000;1650761743.494576
5;20.0;1280000;1650761868.9898207
6;20.0;1536000;1650761994.470161
7;20.0;1792000;1650762119.603891
8;20.0;2048000;1650762245.5277328
9;20.0;2304000;1650762370.520574
10;20.0;2560000;1650762495.4402037
11;20.0;2816000;1650762620.5449615
12;20.0;3072000;1650762745.5932698
13;20.0;3328000;1650762870.5373495
14;20.0;3584000;1650762995.8382761
15;20.0;3840000;1650763121.339552
16;20.0;4096000;1650763248.6808212
17;20.0;4352000;1650763373.3567843
18;20.0;4608000;1650763498.6663988
19;20.0;4864000;1650763624.3117292
20;20.0;5120000;1650763751.6896656
21;20.0;5376000;1650763878.0812795
22;20.0;5632000;1650764006.4887502
23;20.0;5888000;1650764132.128336
24;20.0;6144000;1650764257.6614277
25;20.0;6400000;1650764383.3117046
26;20.0;6656000;1650764509.356944
27;20.0;6912000;1650764635.029887
28;20.0;7168000;1650764760.2399287
29;20.0;7424000;1650764886.080075
30;20.0;7680000;1650765011.7316842
31;20.0;7936000;1650765137.278998
32;20.0;8192000;1650765263.0272615
33;20.0;8448000;1650765388.417693
34;20.0;8704000;1650765514.6221938
35;20.0;8960000;1650765640.2428758
36;20.0;9216000;1650765766.1111042
37;20.0;9472000;1650765892.3876753
38;20.0;9728000;1650766018.607328
39;20.0;9984000;1650766144.693017
40;20.0;10240000;1650766270.6357338
41;20.0;10496000;1650766396.3055294
42;20.0;10752000;1650766521.6478095
43;20.0;11008000;1650766647.1302438
44;20.0;11264000;1650766772.637683
45;20.0;11520000;1650766898.026389
46;20.0;11776000;1650767023.4045088
47;20.0;12032000;1650767148.405396
48;20.0;12288000;1650767277.3466425
49;20.0;12544000;1650767411.2011385
50;20.0;12800000;1650767553.8060455
