;test/length;Steps;Wall_Time
0;20.0;0;1650752078.7812417
1;20.0;256000;1650752205.7045243
2;20.0;512000;1650752332.043937
3;20.0;768000;1650752458.2268944
4;20.0;1024000;1650752584.2609625
5;20.0;1280000;1650752710.9505706
6;20.0;1536000;1650752846.4921713
7;20.0;1792000;1650752990.1149952
8;20.0;2048000;1650753119.8959107
9;20.0;2304000;1650753246.5395205
10;20.0;2560000;1650753372.7430122
11;20.0;2816000;1650753498.6089523
12;20.0;3072000;1650753624.6516194
13;20.0;3328000;1650753751.0547643
14;20.0;3584000;1650753877.0338507
15;20.0;3840000;1650754003.1846638
16;20.0;4096000;1650754129.499334
17;20.0;4352000;1650754255.9904642
18;20.0;4608000;1650754388.0185025
19;20.0;4864000;1650754532.0170095
20;20.0;5120000;1650754675.5822403
21;20.0;5376000;1650754817.5447037
22;20.0;5632000;1650754944.1972454
23;20.0;5888000;1650755070.9175515
24;20.0;6144000;1650755197.2840745
25;20.0;6400000;1650755323.5068088
26;20.0;6656000;1650755450.417881
27;20.0;6912000;1650755576.5792964
28;20.0;7168000;1650755702.9081805
29;20.0;7424000;1650755828.5012548
30;20.0;7680000;1650755954.3813953
31;20.0;7936000;1650756080.5794475
32;20.0;8192000;1650756206.6389651
33;20.0;8448000;1650756332.824572
34;20.0;8704000;1650756459.0110567
35;20.0;8960000;1650756585.4733338
36;20.0;9216000;1650756712.4837816
37;20.0;9472000;1650756839.5366414
38;20.0;9728000;1650756966.4700713
39;20.0;9984000;1650757093.11174
40;20.0;10240000;1650757219.5282896
41;20.0;10496000;1650757345.6949685
42;20.0;10752000;1650757471.6899042
43;20.0;11008000;1650757597.7489088
44;20.0;11264000;1650757723.676948
45;20.0;11520000;1650757849.7384086
46;20.0;11776000;1650757975.80393
47;20.0;12032000;1650758102.414243
48;20.0;12288000;1650758228.7427552
49;20.0;12544000;1650758355.1278017
50;20.0;12800000;1650758483.7347004
