;test/length;Steps;Wall_Time
0;20.0;0;1651158971.869555
1;20.0;1024000;1651160278.5938253
2;20.0;2048000;1651161592.3828046
3;20.0;3072000;1651162886.162943
4;20.0;4096000;1651164190.4940526
5;20.0;5120000;1651165496.2954054
6;20.0;6144000;1651166795.773503
7;20.0;7168000;1651168103.1257606
8;20.0;8192000;1651169418.8001575
9;20.0;9216000;1651170718.750808
10;20.0;10240000;1651172017.6247385
11;20.0;11264000;1651173324.7412565
12;20.0;12288000;1651174638.0940826
13;20.0;13312000;1651175943.689077
14;20.0;14336000;1651177238.762455
15;20.0;15360000;1651178531.4178665
16;20.0;16384000;1651179823.2325134
17;20.0;17408000;1651181113.779635
18;20.0;18432000;1651182404.3338897
19;20.0;19456000;1651183692.6864853
20;20.0;20480000;1651185057.5292132
21;20.0;21504000;1651187046.0468233
22;20.0;22528000;1651188967.8516798
23;20.0;23552000;1651190879.3748262
24;20.0;24576000;1651192789.8689418
25;20.0;25600000;1651194702.059035
26;20.0;26624000;1651196612.9908395
27;20.0;27648000;1651198523.3741803
28;20.0;28672000;1651200433.761853
29;20.0;29696000;1651202344.1919184
30;20.0;30720000;1651204258.3204052
31;20.0;31744000;1651206169.5516064
32;20.0;32768000;1651208079.9615686
33;20.0;33792000;1651209988.172863
34;20.0;34816000;1651211897.912302
35;20.0;35840000;1651213807.711609
36;20.0;36864000;1651215720.4372282
37;20.0;37888000;1651217630.6013298
38;20.0;38912000;1651219544.187022
39;20.0;39936000;1651221288.921064
40;20.0;40960000;1651222584.7209709
41;20.0;41984000;1651223881.661195
42;20.0;43008000;1651225176.512768
43;20.0;44032000;1651226469.0310044
44;20.0;45056000;1651227767.8903055
45;20.0;46080000;1651229053.78042
46;20.0;47104000;1651230344.9993784
47;20.0;48128000;1651231642.934989
48;20.0;49152000;1651232952.8154526
49;20.0;50176000;1651234265.2047
50;20.0;51200000;1651235359.9308302
