;test/length;Steps;Wall_Time
0;20.0;0;1649030454.3517644
1;20.0;256000;1649030573.57252
2;20.0;512000;1649030692.7374723
3;20.0;768000;1649030811.8788009
4;20.0;1024000;1649030931.1508408
5;20.0;1280000;1649031050.4135458
6;20.0;1536000;1649031169.8225293
7;20.0;1792000;1649031289.165666
8;20.0;2048000;1649031408.6448822
9;20.0;2304000;1649031528.3374333
10;20.0;2560000;1649031648.057252
11;20.0;2816000;1649031767.5024607
12;20.0;3072000;1649031886.898569
13;20.0;3328000;1649032006.1928117
14;20.0;3584000;1649032125.608489
15;20.0;3840000;1649032244.948342
16;20.0;4096000;1649032364.0554826
17;20.0;4352000;1649032482.9386342
18;20.0;4608000;1649032601.6459627
19;20.0;4864000;1649032720.2768483
20;20.0;5120000;1649032839.1220608
21;20.0;5376000;1649032957.7890434
22;20.0;5632000;1649033076.535831
23;20.0;5888000;1649033195.307822
24;20.0;6144000;1649033314.1345322
25;20.0;6400000;1649033432.8600788
26;20.0;6656000;1649033551.6840827
27;20.0;6912000;1649033670.8724604
28;20.0;7168000;1649033789.992021
29;20.0;7424000;1649033909.2278352
30;20.0;7680000;1649034028.3985143
31;20.0;7936000;1649034147.590904
32;20.0;8192000;1649034266.7175634
33;20.0;8448000;1649034385.6908665
34;20.0;8704000;1649034504.4231992
35;20.0;8960000;1649034623.096849
36;20.0;9216000;1649034741.7098892
37;20.0;9472000;1649034860.3872752
38;20.0;9728000;1649034979.2193837
39;20.0;9984000;1649035097.9370017
40;20.0;10240000;1649035216.7680995
41;20.0;10496000;1649035335.527443
42;20.0;10752000;1649035454.2810555
43;20.0;11008000;1649035572.8112116
44;20.0;11264000;1649035691.5236094
45;20.0;11520000;1649035810.4928203
46;20.0;11776000;1649035929.4939988
47;20.0;12032000;1649036048.6455019
48;20.0;12288000;1649036167.5232437
49;20.0;12544000;1649036286.3758245
50;20.0;12800000;1649036405.282658
