;test/length;Steps;Wall_Time
0;20.0;0;1648841225.0913706
1;20.0;256000;1648841323.0393283
2;20.0;512000;1648841413.8329003
3;20.0;768000;1648841511.750027
4;20.0;1024000;1648841601.9315965
5;20.0;1280000;1648841694.6806223
6;20.0;1536000;1648841801.1796398
7;20.0;1792000;1648841907.3384447
8;20.0;2048000;1648842002.0341637
9;20.0;2304000;1648842092.6762645
10;20.0;2560000;1648842183.166906
11;20.0;2816000;1648842273.39347
12;20.0;3072000;1648842364.1412625
13;20.0;3328000;1648842454.9903884
14;20.0;3584000;1648842545.3630717
15;20.0;3840000;1648842636.1478305
16;20.0;4096000;1648842726.8643186
17;20.0;4352000;1648842817.5844748
18;20.0;4608000;1648842907.9804919
19;20.0;4864000;1648842998.969057
20;20.0;5120000;1648843090.2466547
21;20.0;5376000;1648843181.3986099
22;20.0;5632000;1648843274.9944365
23;20.0;5888000;1648843381.3289425
24;20.0;6144000;1648843487.7183902
25;20.0;6400000;1648843588.8190284
26;20.0;6656000;1648843679.0576677
27;20.0;6912000;1648843769.1686547
28;20.0;7168000;1648843859.2497478
29;20.0;7424000;1648843949.399388
30;20.0;7680000;1648844039.869957
31;20.0;7936000;1648844130.8353674
32;20.0;8192000;1648844221.657249
33;20.0;8448000;1648844312.2732556
34;20.0;8704000;1648844403.0795193
35;20.0;8960000;1648844493.3911407
36;20.0;9216000;1648844583.6053035
37;20.0;9472000;1648844673.9518235
38;20.0;9728000;1648844764.1780531
39;20.0;9984000;1648844854.3099148
40;20.0;10240000;1648844944.7346842
41;20.0;10496000;1648845035.166927
42;20.0;10752000;1648845125.9016113
43;20.0;11008000;1648845216.6256113
44;20.0;11264000;1648845307.502574
45;20.0;11520000;1648845398.2686784
46;20.0;11776000;1648845489.1149046
47;20.0;12032000;1648845580.018861
48;20.0;12288000;1648845670.9871728
49;20.0;12544000;1648845761.8460867
50;20.0;12800000;1648845852.0241141
