;test/length;Steps;Wall_Time
0;20.0;0;1651223032.680101
1;20.0;64000;1651223135.505949
2;20.0;128000;1651223238.2246118
3;20.0;192000;1651223340.9390883
4;20.0;256000;1651223441.6869364
5;20.0;320000;1651223545.2403548
6;20.0;384000;1651223649.532425
7;20.0;448000;1651223751.8905702
8;20.0;512000;1651223854.8823388
9;20.0;576000;1651223958.2748327
10;20.0;640000;1651224061.2058737
11;20.0;704000;1651224164.3724623
12;20.0;768000;1651224267.7876506
13;20.0;832000;1651224370.8817124
14;20.0;896000;1651224475.5691957
15;20.0;960000;1651224581.483004
16;20.0;1024000;1651224683.5220816
17;20.0;1088000;1651224785.2071328
18;20.0;1152000;1651224888.0000923
19;20.0;1216000;1651224991.8436801
20;20.0;1280000;1651225096.0133793
21;20.0;1344000;1651225199.4053588
22;20.0;1408000;1651225300.702538
23;20.0;1472000;1651225403.7572095
24;20.0;1536000;1651225507.6342354
25;20.0;1600000;1651225613.0470958
26;20.0;1664000;1651225715.2361565
27;20.0;1728000;1651225816.2122645
28;20.0;1792000;1651225918.509501
29;20.0;1856000;1651226020.796212
30;20.0;1920000;1651226124.082108
31;20.0;1984000;1651226227.2290606
32;20.0;2048000;1651226330.7645543
33;20.0;2112000;1651226433.8542666
34;20.0;2176000;1651226536.7008066
35;20.0;2240000;1651226640.1606274
36;20.0;2304000;1651226743.2754037
37;20.0;2368000;1651226843.8955104
