;test/length;Steps;Wall_Time
0;20.0;0;1651390977.9502642
1;20.0;256000;1651391116.4782355
2;20.0;512000;1651391254.4953356
3;20.0;768000;1651391392.0111537
4;20.0;1024000;1651391533.644948
5;20.0;1280000;1651391671.5689335
6;20.0;1536000;1651391812.5915987
7;20.0;1792000;1651391952.6396503
8;20.0;2048000;1651392094.6104174
9;20.0;2304000;1651392232.074775
10;20.0;2560000;1651392372.8217385
11;20.0;2816000;1651392512.1918628
12;20.0;3072000;1651392649.952298
13;20.0;3328000;1651392787.9963102
14;20.0;3584000;1651392926.3189678
15;20.0;3840000;1651393064.9907365
16;20.0;4096000;1651393203.602585
17;20.0;4352000;1651393341.488877
18;20.0;4608000;1651393479.2829678
19;20.0;4864000;1651393618.6621857
20;20.0;5120000;1651393758.6306145
21;20.0;5376000;1651393899.5326073
22;20.0;5632000;1651394039.5922034
23;20.0;5888000;1651394180.676276
24;20.0;6144000;1651394322.0464275
25;20.0;6400000;1651394460.686191
26;20.0;6656000;1651394598.3434367
27;20.0;6912000;1651394738.283913
28;20.0;7168000;1651394877.313168
29;20.0;7424000;1651395015.7246792
30;20.0;7680000;1651395156.5191238
31;20.0;7936000;1651395295.6625006
32;20.0;8192000;1651395434.1221573
33;20.0;8448000;1651395571.8708973
34;20.0;8704000;1651395709.716764
35;20.0;8960000;1651395847.9287906
36;20.0;9216000;1651395986.1595137
37;20.0;9472000;1651396125.378768
38;20.0;9728000;1651396265.222803
39;20.0;9984000;1651396403.3875728
40;20.0;10240000;1651396541.2106767
41;20.0;10496000;1651396679.4406226
42;20.0;10752000;1651396820.0937283
43;20.0;11008000;1651396960.1031287
44;20.0;11264000;1651397099.2543287
45;20.0;11520000;1651397237.9861891
46;20.0;11776000;1651397376.9699662
47;20.0;12032000;1651397516.0085154
48;20.0;12288000;1651397655.0800428
49;20.0;12544000;1651397793.5824783
50;20.0;12800000;1651397932.3905728
51;20.0;13056000;1651398069.9075718
52;20.0;13312000;1651398207.2649214
53;20.0;13568000;1651398345.0401819
54;20.0;13824000;1651398482.8184917
55;20.0;14080000;1651398619.7062602
56;20.0;14336000;1651398755.7722857
57;20.0;14592000;1651398892.0383503
58;20.0;14848000;1651399028.2572327
59;20.0;15104000;1651399164.488793
60;20.0;15360000;1651399300.3143373
61;20.0;15616000;1651399436.5378623
62;20.0;15872000;1651399572.7621238
63;20.0;16128000;1651399708.8453395
64;20.0;16384000;1651399844.5516777
65;20.0;16640000;1651399980.2875535
66;20.0;16896000;1651400116.5400858
67;20.0;17152000;1651400256.4456284
68;20.0;17408000;1651400392.6619456
69;20.0;17664000;1651400528.6033318
70;20.0;17920000;1651400665.111494
71;20.0;18176000;1651400801.066925
72;20.0;18432000;1651400936.9843621
73;20.0;18688000;1651401073.2213693
74;20.0;18944000;1651401209.1062927
75;20.0;19200000;1651401344.9762466
76;20.0;19456000;1651401481.1607537
77;20.0;19712000;1651401617.2611165
78;20.0;19968000;1651401753.0501943
79;20.0;20224000;1651401888.995379
80;20.0;20480000;1651402025.2109406
81;20.0;20736000;1651402161.1984537
82;20.0;20992000;1651402296.9305892
83;20.0;21248000;1651402432.9896364
84;20.0;21504000;1651402568.9073656
85;20.0;21760000;1651402704.7346194
86;20.0;22016000;1651402840.3311925
87;20.0;22272000;1651402976.3830092
88;20.0;22528000;1651403112.145666
89;20.0;22784000;1651403247.620717
90;20.0;23040000;1651403383.3615198
91;20.0;23296000;1651403519.3388588
92;20.0;23552000;1651403655.3601906
93;20.0;23808000;1651403791.1825054
94;20.0;24064000;1651403926.7707465
95;20.0;24320000;1651404062.7324598
96;20.0;24576000;1651404199.7538378
97;20.0;24832000;1651404337.873944
98;20.0;25088000;1651404476.1655114
99;20.0;25344000;1651404614.327099
100;20.0;25600000;1651404752.4919276
101;20.0;25856000;1651404888.0311666
102;20.0;26112000;1651405023.5621774
103;20.0;26368000;1651405159.4860609
104;20.0;26624000;1651405295.3053055
105;20.0;26880000;1651405431.1048381
106;20.0;27136000;1651405567.380805
107;20.0;27392000;1651405703.179761
108;20.0;27648000;1651405839.032233
109;20.0;27904000;1651405975.0958123
110;20.0;28160000;1651406110.4328227
111;20.0;28416000;1651406246.3528364
112;20.0;28672000;1651406382.0440924
113;20.0;28928000;1651406517.6208408
114;20.0;29184000;1651406653.045505
115;20.0;29440000;1651406788.4274173
116;20.0;29696000;1651406923.909332
117;20.0;29952000;1651407059.8220754
118;20.0;30208000;1651407195.8717523
119;20.0;30464000;1651407331.630456
120;20.0;30720000;1651407467.4348862
121;20.0;30976000;1651407603.0267756
122;20.0;31232000;1651407738.6373591
123;20.0;31488000;1651407874.6219702
124;20.0;31744000;1651408010.74109
125;20.0;32000000;1651408147.1469572
126;20.0;32256000;1651408282.976957
127;20.0;32512000;1651408418.8619554
128;20.0;32768000;1651408554.2823946
129;20.0;33024000;1651408690.4673834
130;20.0;33280000;1651408826.4083688
131;20.0;33536000;1651408962.5975604
132;20.0;33792000;1651409098.7740672
133;20.0;34048000;1651409234.6750576
