;test/length;Steps;Wall_Time
0;20.0;0;1651159122.5758574
1;20.0;256000;1651159445.5642128
2;20.0;512000;1651159767.6247294
3;20.0;768000;1651160091.576977
4;20.0;1024000;1651160416.8377764
5;20.0;1280000;1651160742.988328
6;20.0;1536000;1651161066.855595
7;20.0;1792000;1651161389.3311887
8;20.0;2048000;1651161713.5972147
9;20.0;2304000;1651162036.6415083
10;20.0;2560000;1651162361.571912
11;20.0;2816000;1651162685.5002418
12;20.0;3072000;1651163008.750176
13;20.0;3328000;1651163333.2929657
14;20.0;3584000;1651163659.7482839
15;20.0;3840000;1651163986.0680478
16;20.0;4096000;1651164310.6564472
17;20.0;4352000;1651164632.8192084
18;20.0;4608000;1651164955.6478279
19;20.0;4864000;1651165278.3935328
20;20.0;5120000;1651165602.3529835
21;20.0;5376000;1651165927.1314824
22;20.0;5632000;1651166252.0654242
23;20.0;5888000;1651166585.8806117
24;20.0;6144000;1651166916.5543907
25;20.0;6400000;1651167250.5295904
26;20.0;6656000;1651167575.5628889
27;20.0;6912000;1651167898.6399276
28;20.0;7168000;1651168225.8942626
29;20.0;7424000;1651168560.3831055
30;20.0;7680000;1651168884.7430947
31;20.0;7936000;1651169208.6487322
32;20.0;8192000;1651169535.350373
33;20.0;8448000;1651169860.65456
34;20.0;8704000;1651170184.5225081
35;20.0;8960000;1651170509.7018068
36;20.0;9216000;1651170832.6429608
37;20.0;9472000;1651171156.8093183
38;20.0;9728000;1651171482.4534876
39;20.0;9984000;1651171806.9996843
40;20.0;10240000;1651172129.7362761
41;20.0;10496000;1651172453.9974282
42;20.0;10752000;1651172778.5963156
43;20.0;11008000;1651173102.7264497
44;20.0;11264000;1651173427.9298139
45;20.0;11520000;1651173753.5213394
46;20.0;11776000;1651174077.525159
47;20.0;12032000;1651174401.175518
48;20.0;12288000;1651174725.834591
49;20.0;12544000;1651175049.3018773
50;20.0;12800000;1651175372.9629543
