;test/length;Steps;Wall_Time
0;5.632187366485596;0;1649755858.316527
1;11.571562767028809;1539359;1649756780.5267725
2;12.216562271118164;3077644;1649757694.539228
3;12.950937271118164;4615845;1649758606.9859924
4;13.207812309265137;6158450;1649759549.5527375
5;13.133125305175781;7699821;1649760473.5301366
6;13.364375114440918;9240634;1649761396.6338701
