;test/length;Steps;Wall_Time
0;20.0;0;1648919868.4311206
1;20.0;256000;1648919961.9919734
2;20.0;512000;1648920055.4477174
3;20.0;768000;1648920148.7160265
4;20.0;1024000;1648920242.1608133
5;20.0;1280000;1648920335.652575
6;20.0;1536000;1648920438.1605163
7;20.0;1792000;1648920546.419297
8;20.0;2048000;1648920654.731022
9;20.0;2304000;1648920762.8014686
10;20.0;2560000;1648920870.969045
11;20.0;2816000;1648920968.3795853
12;20.0;3072000;1648921060.838109
13;20.0;3328000;1648921153.5776138
14;20.0;3584000;1648921246.204477
15;20.0;3840000;1648921338.8267624
16;20.0;4096000;1648921430.8631012
17;20.0;4352000;1648921523.0664067
18;20.0;4608000;1648921615.2688787
19;20.0;4864000;1648921707.7127805
20;20.0;5120000;1648921800.5604408
21;20.0;5376000;1648921893.1945636
22;20.0;5632000;1648921986.1769855
23;20.0;5888000;1648922078.8702292
24;20.0;6144000;1648922171.8538814
25;20.0;6400000;1648922264.8354719
26;20.0;6656000;1648922358.0499642
27;20.0;6912000;1648922451.2699158
28;20.0;7168000;1648922544.4475029
29;20.0;7424000;1648922637.6320348
30;20.0;7680000;1648922730.7227018
31;20.0;7936000;1648922827.5056317
32;20.0;8192000;1648922923.878162
33;20.0;8448000;1648923020.040715
34;20.0;8704000;1648923115.725932
35;20.0;8960000;1648923211.8165085
36;20.0;9216000;1648923307.9849672
37;20.0;9472000;1648923404.1793468
38;20.0;9728000;1648923500.2589152
39;20.0;9984000;1648923596.4191856
40;20.0;10240000;1648923692.434137
41;20.0;10496000;1648923788.5271268
42;20.0;10752000;1648923884.807771
43;20.0;11008000;1648923980.7868655
44;20.0;11264000;1648924076.9192894
45;20.0;11520000;1648924172.987034
46;20.0;11776000;1648924269.009038
47;20.0;12032000;1648924365.2536552
48;20.0;12288000;1648924461.404973
49;20.0;12544000;1648924557.5575016
50;20.0;12800000;1648924653.7524962
