;Critic1LR;Steps;Wall_Time
0;0.00010040000051958486;0;1651257522.7454073
1;0.00010080000356538221;2560;1651257524.193423
2;0.00010119999933522195;5120;1651257525.5865815
3;0.0001016000023810193;7680;1651257526.9927716
4;0.00010199999815085903;10240;1651257528.369805
5;0.00010240000119665638;12800;1651257529.7462792
6;0.00010279999696649611;15360;1651257531.1394982
7;0.00010320000001229346;17920;1651257532.5375955
8;0.0001036000030580908;20480;1651257533.9381473
9;0.00010399999882793054;23040;1651257535.3423593
10;0.00010440000187372789;25600;1651257536.7387705
11;0.00010479999764356762;28160;1651257538.163284
12;0.00010520000068936497;30720;1651257539.5756736
13;0.0001055999964592047;33280;1651257540.994758
14;0.00010599999950500205;35840;1651257542.449922
15;0.0001064000025507994;38400;1651257543.850931
16;0.00010679999832063913;40960;1651257545.2503774
17;0.00010720000136643648;43520;1651257546.6526678
18;0.00010759999713627622;46080;1651257548.0630631
19;0.00010800000018207356;48640;1651257549.45772
20;0.00010840000322787091;51200;1651257550.8534896
21;0.00010879999899771065;53760;1651257552.2567341
22;0.00010920000204350799;56320;1651257553.651094
23;0.00010959999781334773;58880;1651257555.0600412
24;0.00011000000085914508;61440;1651257556.457998
25;0.00011039999662898481;64000;1651257557.8671823
26;0.00011079999967478216;66560;1651257559.2639372
27;0.0001112000027205795;69120;1651257560.6616127
28;0.00011159999849041924;71680;1651257562.0568385
29;0.00011200000153621659;74240;1651257563.4631383
30;0.00011239999730605632;76800;1651257564.8712919
31;0.00011280000035185367;79360;1651257566.2746892
32;0.00011320000339765102;81920;1651257567.684178
33;0.00011359999916749075;84480;1651257569.0909066
34;0.0001140000022132881;87040;1651257570.4845526
35;0.00011439999798312783;89600;1651257571.878297
36;0.00011480000102892518;92160;1651257573.2728667
37;0.00011519999679876491;94720;1651257574.6702142
38;0.00011559999984456226;97280;1651257576.0755827
39;0.00011600000289035961;99840;1651257577.485822
40;0.00011639999866019934;102400;1651257578.8913372
41;0.00011680000170599669;104960;1651257580.2835739
42;0.00011719999747583643;107520;1651257581.6795657
43;0.00011760000052163377;110080;1651257583.0937643
44;0.00011800000356743112;112640;1651257584.5085943
45;0.00011839999933727086;115200;1651257585.8989904
46;0.0001188000023830682;117760;1651257587.2943742
47;0.00011919999815290794;120320;1651257588.7026439
48;0.00011960000119870529;122880;1651257590.110068
49;0.00011999999696854502;125440;1651257591.5043714
50;0.00012040000001434237;128000;1651257592.8981884
51;0.00012080000306013972;130560;1651257594.2916105
52;0.00012119999882997945;133120;1651257595.6936743
53;0.0001216000018757768;135680;1651257597.106891
54;0.00012199999764561653;138240;1651257598.5176737
55;0.00012240000069141388;140800;1651257599.931408
56;0.00012280000373721123;143360;1651257601.3266816
57;0.00012320000678300858;145920;1651257602.7220442
58;0.0001235999952768907;148480;1651257604.120485
59;0.00012399999832268804;151040;1651257605.5332394
60;0.0001244000013684854;153600;1651257606.948614
61;0.00012480000441428274;156160;1651257608.3596678
62;0.00012519999290816486;158720;1651257609.764089
63;0.0001255999959539622;161280;1651257611.1593416
64;0.00012599999899975955;163840;1651257612.5520852
65;0.0001264000020455569;166400;1651257613.95964
66;0.00012680000509135425;168960;1651257615.3606336
67;0.00012719999358523637;171520;1651257616.7542744
68;0.00012759999663103372;174080;1651257618.145258
69;0.00012799999967683107;176640;1651257619.5384579
70;0.00012840000272262841;179200;1651257620.9441254
71;0.00012880000576842576;181760;1651257622.3411696
72;0.00012919999426230788;184320;1651257623.7324255
73;0.00012959999730810523;186880;1651257625.1262887
74;0.00013000000035390258;189440;1651257626.5284336
75;0.00013040000339969993;192000;1651257627.9314182
76;0.00013080000644549727;194560;1651257629.3344314
77;0.0001311999949393794;197120;1651257630.755031
78;0.00013159999798517674;199680;1651257632.1481593
79;0.0001320000010309741;202240;1651257633.5381327
80;0.00013240000407677144;204800;1651257634.9443307
81;0.00013280000712256879;207360;1651257636.3536036
82;0.0001331999956164509;209920;1651257637.7596865
83;0.00013359999866224825;212480;1651257639.1657853
84;0.0001340000017080456;215040;1651257640.5818853
85;0.00013440000475384295;217600;1651257641.9918737
86;0.00013479999324772507;220160;1651257643.4020593
87;0.00013519999629352242;222720;1651257644.8336124
88;0.00013559999933931977;225280;1651257646.2240336
89;0.00013600000238511711;227840;1651257647.6322637
90;0.00013640000543091446;230400;1651257649.0333502
91;0.00013679999392479658;232960;1651257650.4411993
92;0.00013719999697059393;235520;1651257651.848696
93;0.00013760000001639128;238080;1651257653.259084
94;0.00013800000306218863;240640;1651257654.6655202
95;0.00013840000610798597;243200;1651257656.061277
96;0.0001387999946018681;245760;1651257657.4510994
97;0.00013919999764766544;248320;1651257658.848134
98;0.0001396000006934628;250880;1651257660.2421687
99;0.00014000000373926014;253440;1651257661.6345546
100;0.00014040000678505749;256000;1651257670.88601
101;0.0001407999952789396;258560;1651257672.3269043
102;0.00014119999832473695;261120;1651257673.7381017
103;0.0001416000013705343;263680;1651257675.1360643
104;0.00014200000441633165;266240;1651257676.54674
105;0.00014239999291021377;268800;1651257677.9519024
106;0.00014279999595601112;271360;1651257679.3567631
107;0.00014319999900180846;273920;1651257680.7620144
108;0.0001436000020476058;276480;1651257682.152734
109;0.00014400000509340316;279040;1651257683.5635014
110;0.00014439999358728528;281600;1651257684.9686844
111;0.00014479999663308263;284160;1651257686.3626528
112;0.00014519999967887998;286720;1651257687.7589796
113;0.00014560000272467732;289280;1651257689.148398
114;0.00014600000577047467;291840;1651257690.5427668
115;0.0001463999942643568;294400;1651257691.9333043
116;0.00014679999731015414;296960;1651257693.332526
117;0.0001472000003559515;299520;1651257694.742146
118;0.00014760000340174884;302080;1651257696.1492484
119;0.00014800000644754618;304640;1651257697.5374622
120;0.0001483999949414283;307200;1651257698.9302075
121;0.00014879999798722565;309760;1651257700.3233688
122;0.000149200001033023;312320;1651257701.7229364
123;0.00014960000407882035;314880;1651257703.1204891
124;0.0001500000071246177;317440;1651257704.5260775
125;0.00015039999561849982;320000;1651257705.9262414
126;0.00015079999866429716;322560;1651257707.3202128
127;0.0001512000017100945;325120;1651257708.7187784
128;0.00015160000475589186;327680;1651257710.1231253
