;test/reward_std;Steps;Wall_Time
0;1.2541674375534058;0;1651159122.575881
1;1.4385591745376587;256000;1651159445.5642357
2;1.712012529373169;512000;1651159767.6247525
3;1.3568272590637207;768000;1651160091.5770001
4;1.0641640424728394;1024000;1651160416.8377993
5;1.6033235788345337;1280000;1651160742.9883502
6;1.5059328079223633;1536000;1651161066.8556173
7;0.9236448407173157;1792000;1651161389.3312113
8;1.3755146265029907;2048000;1651161713.5972378
9;1.325268268585205;2304000;1651162036.6415312
10;1.016991138458252;2560000;1651162361.571934
11;1.0071765184402466;2816000;1651162685.5002642
12;1.1235507726669312;3072000;1651163008.7501996
13;0.9001163244247437;3328000;1651163333.2929888
14;1.1188712120056152;3584000;1651163659.7483063
15;0.8753019571304321;3840000;1651163986.0680704
16;1.1581405401229858;4096000;1651164310.6564698
17;1.5119327306747437;4352000;1651164632.8192308
18;1.2085117101669312;4608000;1651164955.6478631
19;1.1866426467895508;4864000;1651165278.3935556
20;1.1952588558197021;5120000;1651165602.3530066
21;1.101967692375183;5376000;1651165927.131505
22;1.0398736000061035;5632000;1651166252.0654469
23;1.253340721130371;5888000;1651166585.8806343
24;1.1709848642349243;6144000;1651166916.554414
25;1.3174070119857788;6400000;1651167250.5296128
26;0.7227210998535156;6656000;1651167575.562911
27;1.2564771175384521;6912000;1651167898.6399498
28;1.0653772354125977;7168000;1651168225.8942857
29;1.097943902015686;7424000;1651168560.3831277
30;1.2833255529403687;7680000;1651168884.743117
31;1.3847440481185913;7936000;1651169208.6487548
32;1.187060832977295;8192000;1651169535.3503954
33;1.3931934833526611;8448000;1651169860.6545832
34;1.0266733169555664;8704000;1651170184.52253
35;0.9184656739234924;8960000;1651170509.7018301
36;1.220403790473938;9216000;1651170832.6429832
37;1.190981388092041;9472000;1651171156.8093414
38;1.0715149641036987;9728000;1651171482.4535108
39;1.1385027170181274;9984000;1651171806.9997063
40;1.2194478511810303;10240000;1651172129.7362986
41;1.084044337272644;10496000;1651172453.9974513
42;1.0476583242416382;10752000;1651172778.5963383
43;1.2045161724090576;11008000;1651173102.726472
44;1.1558929681777954;11264000;1651173427.929837
45;1.2255152463912964;11520000;1651173753.521362
46;1.1815752983093262;11776000;1651174077.525182
47;1.273978352546692;12032000;1651174401.1755402
48;1.0269440412521362;12288000;1651174725.834614
49;0.9901065230369568;12544000;1651175049.3019004
50;1.1415454149246216;12800000;1651175372.9629772
