;test/reward_std;Steps;Wall_Time
0;1.2461626529693604;0;1651100785.7618375
1;0.9298991560935974;256000;1651100893.4735277
2;1.1074397563934326;512000;1651100993.421771
3;0.9495101571083069;768000;1651101086.606095
4;1.0166140794754028;1024000;1651101180.1940608
5;1.0254102945327759;1280000;1651101272.9231431
6;0.9129172563552856;1536000;1651101366.7157092
7;0.9106175303459167;1792000;1651101460.9473004
8;1.0531272888183594;2048000;1651101554.9599347
9;0.8739659786224365;2304000;1651101648.9181209
10;0.6321517825126648;2560000;1651101743.5744317
11;0.645196795463562;2816000;1651101838.3387225
12;0.769311785697937;3072000;1651101933.0563362
13;0.641769289970398;3328000;1651102027.7249055
14;0.828190267086029;3584000;1651102121.8666782
15;0.6852145195007324;3840000;1651102216.8654392
16;1.1228392124176025;4096000;1651102311.6129973
17;1.0657331943511963;4352000;1651102406.5822234
18;1.076022982597351;4608000;1651102501.1865523
19;1.1119310855865479;4864000;1651102594.928211
20;1.1612471342086792;5120000;1651102688.7297366
21;1.1326242685317993;5376000;1651102782.4629412
22;1.1101011037826538;5632000;1651102876.5777287
23;1.0596187114715576;5888000;1651102971.1200218
24;1.171903133392334;6144000;1651103065.9727805
25;1.2222442626953125;6400000;1651103160.411269
26;1.2870887517929077;6656000;1651103254.6417925
27;1.1881499290466309;6912000;1651103348.6630132
28;1.1244909763336182;7168000;1651103442.540703
29;1.210512638092041;7424000;1651103536.7463553
30;1.1082831621170044;7680000;1651103631.2718217
31;1.082489013671875;7936000;1651103725.4257145
32;1.0604294538497925;8192000;1651103819.5580747
33;1.1737560033798218;8448000;1651103914.2233717
34;1.1979482173919678;8704000;1651104008.969411
35;1.1395682096481323;8960000;1651104103.595485
36;1.2549834251403809;9216000;1651104198.3422499
37;1.1923578977584839;9472000;1651104292.6674397
38;1.1598665714263916;9728000;1651104387.204119
39;1.153220534324646;9984000;1651104481.850537
40;1.1218249797821045;10240000;1651104580.8308604
41;1.1131778955459595;10496000;1651104676.8934052
42;1.1462355852127075;10752000;1651104771.9580169
43;1.1018980741500854;11008000;1651104866.1035001
44;1.2417809963226318;11264000;1651104960.979179
45;1.1959244012832642;11520000;1651105056.0059273
46;1.2794960737228394;11776000;1651105150.9231358
47;1.1047600507736206;12032000;1651105245.7727857
48;1.1788654327392578;12288000;1651105340.685475
49;1.1278584003448486;12544000;1651105435.024376
50;1.1467148065567017;12800000;1651105529.3838084
