;test/reward_std;Steps;Wall_Time
0;1.2493387460708618;0;1647810595.5206974
1;1.3092018365859985;64000;1647810674.2758803
2;1.2263470888137817;128000;1647810752.5910547
3;1.0985562801361084;192000;1647810830.7792997
4;1.0585991144180298;256000;1647810908.9907694
5;1.0630486011505127;320000;1647810987.156544
6;0.9672657251358032;384000;1647811065.6374056
7;1.0013186931610107;448000;1647811144.023552
8;0.9406305551528931;512000;1647811222.343959
9;0.9577328562736511;576000;1647811300.661347
10;0.8697196245193481;640000;1647811378.9972517
11;0.9127762317657471;704000;1647811457.1916103
12;0.9119473695755005;768000;1647811535.6484592
13;0.8584524989128113;832000;1647811613.5427556
14;0.8451963067054749;896000;1647811691.532374
15;0.7804052233695984;960000;1647811769.5100772
16;0.825324296951294;1024000;1647811847.5894032
17;0.7593027949333191;1088000;1647811925.6280007
18;0.740005373954773;1152000;1647812003.5679758
19;0.7352491021156311;1216000;1647812081.5379715
20;0.714007556438446;1280000;1647812159.4628649
21;0.7408345937728882;1344000;1647812237.3768623
22;0.7271905541419983;1408000;1647812315.2295852
23;0.6802579760551453;1472000;1647812400.4643662
24;0.6965525150299072;1536000;1647812492.8312492
25;0.6901695728302002;1600000;1647812585.2598257
26;0.6783847212791443;1664000;1647812677.5877328
27;0.6527846455574036;1728000;1647812759.9033158
28;0.6467040181159973;1792000;1647812837.6312413
29;0.6958439946174622;1856000;1647812915.3481061
30;0.6461301445960999;1920000;1647812993.1614127
31;0.6544420719146729;1984000;1647813070.8154106
32;0.6587295532226562;2048000;1647813148.663732
33;0.6041954159736633;2112000;1647813226.5173278
34;0.6254515647888184;2176000;1647813304.2138612
35;0.6523727178573608;2240000;1647813381.8809242
36;0.6628265976905823;2304000;1647813459.5280604
37;0.6643700003623962;2368000;1647813537.2891426
38;0.6456547975540161;2432000;1647813615.100158
39;0.6313599944114685;2496000;1647813692.8213344
40;0.6318554878234863;2560000;1647813770.613788
41;0.6216681003570557;2624000;1647813848.3250294
42;0.604240357875824;2688000;1647813926.1339474
43;0.6428235769271851;2752000;1647814003.8437433
44;0.5845234394073486;2816000;1647814081.7851908
45;0.59581458568573;2880000;1647814159.5855358
46;0.5792375206947327;2944000;1647814237.2945004
47;0.5627396106719971;3008000;1647814315.0452318
48;0.5981010794639587;3072000;1647814392.8988464
49;0.5722653865814209;3136000;1647814470.6205134
50;0.5761892199516296;3200000;1647814548.2770474
51;0.5562640428543091;3264000;1647814626.2026172
52;0.562632143497467;3328000;1647814704.037223
53;0.5515709519386292;3392000;1647814781.9222782
54;0.5589516162872314;3456000;1647814859.5330544
