;test/reward_std;Steps;Wall_Time
0;1.2202023267745972;0;1651223108.3679857
1;1.0923998355865479;64000;1651223211.2466662
2;1.1062577962875366;128000;1651223314.2570672
3;1.0731967687606812;192000;1651223416.9661968
4;1.1004976034164429;256000;1651223520.1046925
5;1.2740213871002197;320000;1651223623.2892604
6;1.2863173484802246;384000;1651223726.839718
7;1.2803564071655273;448000;1651223831.5786955
8;1.2107939720153809;512000;1651223939.5690913
9;1.1759504079818726;576000;1651224045.779287
10;1.1695846319198608;640000;1651224148.8921065
11;1.0948572158813477;704000;1651224251.8480113
12;1.1174430847167969;768000;1651224354.8475866
13;1.0886303186416626;832000;1651224458.4135513
14;1.1417758464813232;896000;1651224561.593983
15;1.0689440965652466;960000;1651224664.6490533
16;1.0567855834960938;1024000;1651224767.606134
17;1.0530952215194702;1088000;1651224870.9026613
18;1.0208452939987183;1152000;1651224973.9958274
19;1.0780495405197144;1216000;1651225076.3263466
20;1.0466736555099487;1280000;1651225179.8291316
21;1.053916573524475;1344000;1651225283.1794724
22;1.0189412832260132;1408000;1651225386.167275
23;0.953180730342865;1472000;1651225488.7070415
24;0.953743040561676;1536000;1651225591.7828457
25;0.9125255942344666;1600000;1651225694.8617337
26;0.9164208173751831;1664000;1651225798.2454116
27;0.9432603120803833;1728000;1651225901.8175268
28;0.8527795076370239;1792000;1651226005.1735551
29;0.8333851099014282;1856000;1651226108.3151112
30;0.8749964237213135;1920000;1651226212.6280873
31;0.8200992941856384;1984000;1651226320.3581486
32;0.8398460149765015;2048000;1651226423.36289
33;0.8391415476799011;2112000;1651226526.4279501
34;0.8747584223747253;2176000;1651226629.7269108
35;0.7964362502098083;2240000;1651226732.8281407
36;0.7969093322753906;2304000;1651226839.0864573
37;0.8139006495475769;2368000;1651226941.831694
38;0.7843031287193298;2432000;1651227045.7125103
39;0.7954440712928772;2496000;1651227150.7026591
40;0.7840407490730286;2560000;1651227253.7557986
41;0.7364242672920227;2624000;1651227356.8102531
42;0.7025668025016785;2688000;1651227460.0687685
43;0.7124864459037781;2752000;1651227562.7711768
44;0.6624788641929626;2816000;1651227665.631593
45;0.6021729111671448;2880000;1651227768.9105244
46;0.5800111889839172;2944000;1651227871.9933567
47;0.5410525798797607;3008000;1651227975.0399323
48;0.5631061792373657;3072000;1651228077.5776315
49;0.5656131505966187;3136000;1651228181.2042892
50;0.5546345114707947;3200000;1651228284.5803363
51;0.552493691444397;3264000;1651228387.1576998
52;0.5603944063186646;3328000;1651228490.1386857
53;0.5670700073242188;3392000;1651228592.2289531
54;0.5711679458618164;3456000;1651228694.7784317
55;0.5707455277442932;3520000;1651228797.5586216
56;0.5519968271255493;3584000;1651228900.8869932
57;0.523392379283905;3648000;1651229003.3908572
58;0.5688669085502625;3712000;1651229106.2213693
59;0.5441952347755432;3776000;1651229208.9865265
60;0.5342718958854675;3840000;1651229312.5869548
61;0.5397956967353821;3904000;1651229415.8760037
62;0.5390278697013855;3968000;1651229518.8873394
63;0.5405423045158386;4032000;1651229621.7295938
64;0.5436727404594421;4096000;1651229725.0181632
65;0.5562751293182373;4160000;1651229828.6770945
66;0.5643373131752014;4224000;1651229931.8708322
67;0.5501163005828857;4288000;1651230034.8644624
68;0.5361855030059814;4352000;1651230137.727983
69;0.5479159355163574;4416000;1651230240.3432403
70;0.5514456629753113;4480000;1651230343.2373683
71;0.5409349799156189;4544000;1651230446.3075948
72;0.5327420234680176;4608000;1651230549.3353372
73;0.5368457436561584;4672000;1651230652.4716454
74;0.5541412830352783;4736000;1651230755.7486086
75;0.550296425819397;4800000;1651230859.2504978
76;0.5355364084243774;4864000;1651230963.11361
77;0.5382035374641418;4928000;1651231068.0797708
78;0.571377694606781;4992000;1651231171.434234
79;0.5395169854164124;5056000;1651231274.6704488
80;0.5191056728363037;5120000;1651231378.019063
81;0.534279465675354;5184000;1651231481.1116006
82;0.5501320958137512;5248000;1651231584.6973174
83;0.5641137957572937;5312000;1651231687.496745
84;0.5465959906578064;5376000;1651231790.6935713
85;0.5353726148605347;5440000;1651231894.4587495
86;0.535957396030426;5504000;1651231997.4114473
87;0.5562343597412109;5568000;1651232099.0691595
88;0.5463487505912781;5632000;1651232202.408467
89;0.5597360730171204;5696000;1651232305.6921422
90;0.5618986487388611;5760000;1651232408.6024158
91;0.5702146291732788;5824000;1651232511.8246837
92;0.5595160126686096;5888000;1651232615.4539242
93;0.5423718094825745;5952000;1651232718.9350352
94;0.5370405912399292;6016000;1651232822.1150873
95;0.5484836101531982;6080000;1651232925.5522456
96;0.5598548054695129;6144000;1651233028.5719266
97;0.5462242960929871;6208000;1651233131.9760268
98;0.5545558929443359;6272000;1651233235.4482493
99;0.5619542002677917;6336000;1651233338.9666553
100;0.5485631227493286;6400000;1651233441.2921073
101;0.5574625730514526;6464000;1651233541.0772674
102;0.5602743029594421;6528000;1651233642.9278111
103;0.561240017414093;6592000;1651233746.2297623
104;0.5539126396179199;6656000;1651233849.7651927
105;0.5499387383460999;6720000;1651233952.0607865
106;0.544701099395752;6784000;1651234055.9370039
107;0.5790085792541504;6848000;1651234159.5043862
108;0.5625826716423035;6912000;1651234263.032025
109;0.553438663482666;6976000;1651234366.0459073
110;0.558418333530426;7040000;1651234468.886073
111;0.5522993206977844;7104000;1651234572.0220053
112;0.5718716382980347;7168000;1651234675.101412
113;0.5611630082130432;7232000;1651234777.8799884
114;0.5644298791885376;7296000;1651234880.6849604
115;0.5448222756385803;7360000;1651234984.1158051
116;0.5588729977607727;7424000;1651235087.7581863
117;0.5369793772697449;7488000;1651235191.1400394
118;0.5503989458084106;7552000;1651235296.1200519
119;0.5569584369659424;7616000;1651235400.853277
120;0.5864370465278625;7680000;1651235503.6332948
121;0.5565484762191772;7744000;1651235606.429568
122;0.5650656223297119;7808000;1651235709.1642087
123;0.5838512182235718;7872000;1651235812.157325
124;0.5593610405921936;7936000;1651235915.3418927
125;0.5616846084594727;8000000;1651236018.3280525
126;0.5553147792816162;8064000;1651236121.602997
127;0.5411547422409058;8128000;1651236226.638462
128;0.5471059679985046;8192000;1651236331.487568
129;0.5444343686103821;8256000;1651236433.8413632
130;0.5612148642539978;8320000;1651236536.9754262
131;0.5608401298522949;8384000;1651236639.595365
132;0.5592694282531738;8448000;1651236742.8049102
133;0.5652390718460083;8512000;1651236846.1661425
134;0.5596474409103394;8576000;1651236949.1213746
135;0.5567360520362854;8640000;1651237051.9746294
136;0.554694652557373;8704000;1651237154.4279122
137;0.5481117963790894;8768000;1651237258.0169327
138;0.5566260814666748;8832000;1651237361.1252434
139;0.5449069738388062;8896000;1651237464.1693792
140;0.5439134240150452;8960000;1651237567.3562586
141;0.5368646383285522;9024000;1651237670.860828
142;0.5294676423072815;9088000;1651237773.8365552
