;test/reward_std;Steps;Wall_Time
0;1.2016968727111816;0;1649480892.7578611
1;1.1880769729614258;256000;1649480989.3596368
2;1.1595442295074463;512000;1649481085.9237792
3;1.2777676582336426;768000;1649481182.422715
4;1.3637155294418335;1024000;1649481278.6659265
5;1.197445273399353;1280000;1649481375.075192
6;1.2506401538848877;1536000;1649481471.4912493
7;1.2045300006866455;1792000;1649481568.0937154
8;1.5038087368011475;2048000;1649481664.8285558
9;1.4354288578033447;2304000;1649481761.412967
10;1.7418912649154663;2560000;1649481857.75798
11;1.715549111366272;2816000;1649481954.3053992
12;1.8408702611923218;3072000;1649482050.8130527
13;1.2125728130340576;3328000;1649482147.1492815
14;1.3390213251113892;3584000;1649482243.6229868
15;1.3266321420669556;3840000;1649482339.9006243
16;1.3040165901184082;4096000;1649482436.4124048
17;1.466110110282898;4352000;1649482532.8487146
18;1.404361367225647;4608000;1649482629.2109663
19;1.734401822090149;4864000;1649482739.9601846
20;1.26793372631073;5120000;1649482851.661241
21;1.2332099676132202;5376000;1649482963.2905571
22;1.289050579071045;5632000;1649483074.7726514
23;1.3773730993270874;5888000;1649483177.337897
24;1.2607555389404297;6144000;1649483272.7660031
25;1.4214584827423096;6400000;1649483368.225837
26;1.3128890991210938;6656000;1649483463.6349113
27;1.3503400087356567;6912000;1649483559.1850932
28;1.2850590944290161;7168000;1649483654.5147626
29;1.3426144123077393;7424000;1649483749.8245635
30;1.346956729888916;7680000;1649483845.1153545
31;1.2920280694961548;7936000;1649483940.50455
32;1.304850697517395;8192000;1649484035.971162
33;1.3797976970672607;8448000;1649484131.349961
34;1.3407946825027466;8704000;1649484226.667811
35;1.2911200523376465;8960000;1649484322.213252
36;1.4971754550933838;9216000;1649484417.481454
37;1.466956377029419;9472000;1649484512.8435488
38;1.4264764785766602;9728000;1649484608.1287367
39;1.4774326086044312;9984000;1649484703.484612
40;1.6329494714736938;10240000;1649484798.787136
41;1.2934213876724243;10496000;1649484894.066143
42;1.4382328987121582;10752000;1649484989.4929748
43;1.4444117546081543;11008000;1649485084.8970995
44;1.3322656154632568;11264000;1649485180.195813
45;1.3229163885116577;11520000;1649485275.5491095
46;0.7938457727432251;11776000;1649485370.8114443
47;0.9349055290222168;12032000;1649485468.99028
48;1.0187886953353882;12288000;1649485571.6286416
49;1.6743354797363281;12544000;1649485667.5554786
50;1.7332041263580322;12800000;1649485763.0745983
