;test/reward_std;Steps;Wall_Time
0;1.2230260372161865;0;1649157695.96685
1;0.5785363912582397;256000;1649157848.0410614
2;0.44700828194618225;512000;1649158038.6587749
3;0.43274563550949097;768000;1649158213.455362
4;0.4047631621360779;1024000;1649158386.297611
5;0.49939799308776855;1280000;1649158559.3212688
6;0.4076123833656311;1536000;1649158732.4238641
7;0.4023907482624054;1792000;1649158905.7022781
8;0.4031084477901459;2048000;1649159079.170793
9;0.39408108592033386;2304000;1649159259.113801
10;0.3843643367290497;2560000;1649159466.3422112
11;0.4008497893810272;2816000;1649159620.7136695
12;0.39686843752861023;3072000;1649159816.5753715
13;0.3876686990261078;3328000;1649159997.5021195
14;0.3937174677848816;3584000;1649160156.0612872
15;0.3877677619457245;3840000;1649160371.0092406
16;0.37772810459136963;4096000;1649160527.413316
17;0.38386011123657227;4352000;1649160727.1217208
18;0.386274516582489;4608000;1649160910.1131961
19;0.3796474039554596;4864000;1649161074.668001
20;0.38302406668663025;5120000;1649161282.3286874
21;0.36465466022491455;5376000;1649161436.7360353
22;0.3716036081314087;5632000;1649161633.4668753
23;0.3798372447490692;5888000;1649161832.903811
24;0.37446051836013794;6144000;1649162037.4424539
25;0.3759757876396179;6400000;1649162220.2514844
26;0.3900580108165741;6656000;1649162373.9588027
27;0.3838689923286438;6912000;1649162554.7911997
28;0.3897934556007385;7168000;1649162725.6592116
29;0.3739742338657379;7424000;1649162881.2560368
30;0.37475189566612244;7680000;1649163085.4449103
31;0.3686703145503998;7936000;1649163259.6759255
32;0.3854370713233948;8192000;1649163449.7921002
33;0.3933985233306885;8448000;1649163637.441112
34;0.3928651809692383;8704000;1649163811.3493197
35;0.3823213577270508;8960000;1649163971.5080633
36;0.3750125467777252;9216000;1649164122.9447083
37;0.3692006468772888;9472000;1649164274.7064235
38;0.3769744038581848;9728000;1649164426.269008
39;0.44074076414108276;9984000;1649164577.8139317
40;0.45190373063087463;10240000;1649164729.3798387
41;0.4247347116470337;10496000;1649164881.2128565
42;0.45346665382385254;10752000;1649165032.9142008
43;0.39696916937828064;11008000;1649165184.4616647
44;0.41658225655555725;11264000;1649165336.2740872
45;0.5039710402488708;11520000;1649165487.833715
46;0.43457910418510437;11776000;1649165639.3552783
47;0.39087361097335815;12032000;1649165790.941774
48;0.5257711410522461;12288000;1649165942.2169116
49;0.456871896982193;12544000;1649166093.8532698
50;0.43356072902679443;12800000;1649166244.5631418
51;0.4070698618888855;13056000;1649166394.9059598
52;0.4340422749519348;13312000;1649166545.1535897
53;0.4372463524341583;13568000;1649166695.841975
54;0.40990930795669556;13824000;1649166845.9721873
