;train/reward;Steps;Wall_Time
0;-8.717168807983398;3840;1648150624.2046146
1;-8.798843383789062;7680;1648150628.8609717
2;-8.694964408874512;10240;1648150631.980247
3;-8.54945182800293;14080;1648150636.6412833
4;-8.577394485473633;20480;1648150644.446619
5;-8.528992652893066;21760;1648150645.9945953
6;-8.465425491333008;23040;1648150647.5504062
7;-8.792137145996094;28160;1648150653.7765422
8;-8.259845733642578;29440;1648150655.3238332
9;-8.630990982055664;30720;1648150656.8746696
10;-8.484457015991211;37120;1648150664.654237
11;-8.70024299621582;39680;1648150667.7571692
12;-8.851008415222168;42240;1648150670.8594851
13;-8.488363265991211;48640;1648150678.6353536
14;-8.19954776763916;51200;1648150681.7406678
15;-8.80784797668457;55040;1648150686.4177368
16;-8.814979553222656;64000;1648150697.3311505
17;-8.542088508605957;66560;1648150722.0016396
18;-8.189393043518066;67840;1648150725.0922527
19;-8.713326454162598;72960;1648150737.138499
20;-8.434657096862793;78080;1648150749.1442063
21;-8.960831642150879;81920;1648150758.260521
22;-8.66372299194336;85760;1648150767.5036333
23;-8.520018577575684;87040;1648150770.7260244
24;-8.813703536987305;89600;1648150777.2723773
25;-9.083006858825684;93440;1648150786.9603498
26;-8.569080352783203;101120;1648150806.4051855
27;-8.661067008972168;104960;1648150816.0985398
28;-8.882750511169434;106240;1648150819.3314788
29;-8.692608833312988;108800;1648150825.852047
30;-8.849284172058105;110080;1648150829.0928848
31;-9.27479076385498;112640;1648150835.5612202
32;-8.744004249572754;115200;1648150842.046285
33;-8.890685081481934;119040;1648150851.7481086
34;-8.528334617614746;121600;1648150858.277771
35;-8.524496078491211;122880;1648150861.525543
36;-9.074612617492676;124160;1648150864.7578332
37;-8.501012802124023;128000;1648150874.4454012
38;-8.998946189880371;130560;1648150924.3981123
39;-9.100764274597168;133120;1648150930.3571746
40;-8.944695472717285;134400;1648150933.455015
41;-8.878472328186035;136960;1648150939.4112144
42;-9.4147367477417;138240;1648150942.462904
43;-8.98076057434082;143360;1648150954.5930455
44;-8.791309356689453;149760;1648150970.5050106
45;-8.836745262145996;152320;1648150976.9693274
46;-9.090876579284668;156160;1648150986.6859193
47;-8.677379608154297;157440;1648150989.9196408
48;-9.11209774017334;163840;1648151006.1531827
49;-8.904797554016113;168960;1648151019.03794
50;-8.472566604614258;170240;1648151022.2656739
51;-8.721930503845215;172800;1648151028.754206
52;-8.87218189239502;175360;1648151035.1839285
53;-8.97043228149414;177920;1648151041.7278473
54;-8.537245750427246;179200;1648151044.9572754
55;-8.655824661254883;183040;1648151054.6103046
56;-8.412976264953613;186880;1648151064.3060098
57;-8.823366165161133;188160;1648151067.5054483
58;-8.701726913452148;192000;1648151077.141641
59;-8.874802589416504;194560;1648151126.156461
60;-8.601325988769531;195840;1648151129.192568
61;-9.211642265319824;198400;1648151135.15819
62;-8.975627899169922;200960;1648151141.1651578
63;-8.552383422851562;206080;1648151153.2465918
64;-8.80505084991455;207360;1648151156.4587982
65;-9.12299919128418;212480;1648151169.2912896
66;-9.151900291442871;215040;1648151175.7325423
67;-9.331986427307129;220160;1648151188.603421
68;-8.645028114318848;225280;1648151201.5237603
69;-9.164596557617188;241920;1648151243.6433928
70;-8.745848655700684;244480;1648151250.117417
71;-8.813758850097656;249600;1648151263.118218
72;-8.69234561920166;253440;1648151272.7897449
73;-8.759398460388184;254720;1648151276.027759
74;-8.473573684692383;258560;1648151327.731906
75;-8.799233436584473;259840;1648151330.718275
76;-8.923001289367676;261120;1648151333.8166835
77;-8.591829299926758;263680;1648151339.7664685
78;-8.720344543457031;264960;1648151342.8332937
79;-8.447881698608398;271360;1648151358.8702412
80;-8.91553020477295;272640;1648151362.133426
81;-8.798974990844727;273920;1648151365.3678489
82;-8.986613273620605;275200;1648151368.6008294
83;-8.831995010375977;277760;1648151375.071508
84;-9.048818588256836;280320;1648151381.5543425
85;-9.1445894241333;281600;1648151384.7852597
86;-8.610061645507812;282880;1648151388.0782783
87;-9.251470565795898;284160;1648151391.324051
88;-8.681462287902832;286720;1648151397.810668
89;-9.37570858001709;289280;1648151404.276594
90;-8.753669738769531;291840;1648151410.731575
91;-8.665225982666016;294400;1648151417.2525005
92;-8.646679878234863;298240;1648151426.949537
93;-9.075794219970703;302080;1648151436.6722028
94;-8.569303512573242;307200;1648151449.6690419
95;-9.336516380310059;308480;1648151452.896343
96;-9.210963249206543;311040;1648151459.384927
97;-8.695234298706055;321280;1648151526.7825327
98;-8.948859214782715;323840;1648151532.8925366
99;-9.247377395629883;327680;1648151542.2530787
100;-8.571239471435547;330240;1648151548.7338302
101;-8.73675537109375;334080;1648151558.4397528
102;-8.951866149902344;341760;1648151577.9254916
103;-8.306370735168457;348160;1648151594.0622408
104;-8.644560813903809;353280;1648151607.1316276
105;-8.560595512390137;355840;1648151613.614872
106;-8.457588195800781;359680;1648151623.326138
107;-8.898178100585938;360960;1648151626.561028
108;-8.73000431060791;364800;1648151636.3088086
109;-8.397601127624512;367360;1648151642.7786117
110;-8.666950225830078;381440;1648151678.37813
111;-8.857504844665527;384000;1648151684.8458064
112;-8.732789993286133;386560;1648151731.8320906
113;-8.5280179977417;387840;1648151735.0753732
114;-8.561357498168945;389120;1648151738.3050218
115;-8.304580688476562;390400;1648151741.5380526
116;-8.527137756347656;391680;1648151744.7653954
117;-8.199883460998535;394240;1648151751.1812332
118;-8.672426223754883;400640;1648151766.7888277
119;-8.516151428222656;401920;1648151769.885705
120;-8.453300476074219;403200;1648151773.0037217
121;-8.568341255187988;412160;1648151794.785669
122;-8.582378387451172;414720;1648151800.9932315
123;-8.793879508972168;416000;1648151804.097755
